Message ID,Issuance Time (unix),Confirmation Time (ns),ParentID,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685813353,749356600,0,1,44,1203383900
3,1685813353,813215600,1,2,50,1339307900
2,1685813353,1059135100,0,3,65,1573526100
4,1685813353,1046439400,3,4,65,1573749800
6,1685813353,1014316800,2,5,68,1590807600
17,1685813353,1169756700,4,6,104,2042411900
14,1685813353,1221333200,6,7,104,2043119800
26,1685813353,1048452000,17,8,104,2043357300
29,1685813353,1028773200,26,9,105,2043574600
16,1685813353,1212756200,14,10,105,2044123600
31,1685813353,1014860200,29,11,105,2045075800
42,1685813353,1104498800,31,12,123,2269464700
21,1685813353,1350206700,16,13,124,2271161900
20,1685813353,1455530800,4,14,135,2344972000
59,1685813354,1204715200,42,15,165,2696917900
33,1685813353,1627277800,21,16,165,2697466300
37,1685813353,1565103000,33,17,166,2697913100
73,1685813354,1063171500,59,18,167,2698066500
105,1685813354,708562800,73,19,173,2751958300
108,1685813354,695680300,105,20,174,2752190600
111,1685813354,643453100,108,21,175,2752451300
124,1685813354,581401300,111,22,177,2851722600
141,1685813355,447406600,124,23,178,2851948300
45,1685813353,2116964900,37,24,236,3320907500
143,1685813355,757657000,141,25,237,3323285500
165,1685813355,626653100,143,26,238,3323421900
167,1685813355,625543300,165,27,239,3323481800
5,1685813353,2756033200,0,28,239,3324327200
168,1685813355,626902800,167,29,240,3324993300
52,1685813354,2390474700,45,30,261,3749526500
60,1685813354,2256763300,52,31,261,3749756600
61,1685813354,2256703600,60,32,261,3749883700
83,1685813354,1930466200,61,33,261,3750911700
91,1685813354,1847194700,83,34,261,3751120300
9,1685813353,3074107500,5,35,261,3751694500
19,1685813353,2997007700,9,36,266,3870782400
173,1685813355,1119892300,168,37,267,3871841600
174,1685813355,1120556600,173,38,268,3872648400
7,1685813353,3254597900,0,39,268,3874270800
175,1685813355,1132918200,174,40,269,3885252300
177,1685813355,1034296200,175,41,270,3885796200
25,1685813353,4584374300,7,42,394,5570233900
38,1685813353,4431500000,19,43,394,5570888100
