UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,408204200
0,0,0,0,0,0,0,0,0,435304000
0,0,0,0,1,0,0,0,1,500650900
1,0,0,0,3,0,0,0,4,597329500
1,0,0,0,4,0,0,0,7,716508400
1,0,0,0,8,0,0,0,13,959547900
1,0,0,0,8,0,0,0,13,998314600
3,0,0,0,11,0,0,0,20,1101448400
4,0,0,0,12,0,0,0,24,1202679100
6,0,0,0,15,0,0,0,31,1345639600
6,0,0,0,16,0,0,0,33,1425442600
14,0,0,0,37,0,0,0,55,1913998100
14,0,0,0,37,0,0,0,56,2019564300
14,0,0,0,37,0,0,0,56,2203424000
15,0,0,0,38,0,0,0,72,2229606900
15,0,0,0,38,0,0,0,72,2386285000
15,0,0,0,38,0,0,0,72,2560782300
15,0,0,0,38,0,0,0,72,2700215200
15,0,0,0,39,0,0,0,105,2730122600
26,0,0,0,82,0,0,0,125,3277578000
26,0,0,0,82,0,0,0,125,3288336600
29,0,0,0,89,0,0,0,131,3468028400
29,0,0,0,89,0,0,0,131,3503300600
29,0,0,0,89,0,0,0,131,3553375900
29,0,0,0,89,0,0,0,131,3626653900
29,0,0,0,89,0,0,0,131,4036178700
40,0,0,0,134,0,0,0,187,4296611300
40,0,0,0,135,0,0,0,188,4842245500
45,0,0,0,149,0,0,0,223,5022991200
45,0,0,0,149,0,0,0,223,5161000500
45,0,0,0,149,0,0,0,230,5360630100
63,0,0,0,217,0,0,0,376,6833982400
63,0,0,0,217,0,0,0,376,7026621200
63,0,0,0,218,0,0,0,393,7074050400
63,0,0,0,218,0,0,0,393,7121256200
63,0,0,0,218,0,0,0,393,7223868100
63,0,0,0,218,0,0,0,393,7301684500
74,0,0,0,252,0,0,0,429,7505777500
77,0,0,0,274,0,0,0,444,7703394600
81,0,0,0,289,0,0,0,447,7854195400
81,0,0,0,290,0,0,0,447,7922331000
81,0,0,0,290,0,0,0,447,8254872100
89,0,0,0,321,0,0,0,519,9522606300
90,0,0,0,322,0,0,0,519,9540905300
104,0,0,0,389,0,0,0,605,9717044500
104,0,0,0,389,0,0,0,605,9857511400
104,0,0,0,389,0,0,0,605,9972107000
104,0,0,0,390,0,0,0,627,10357323400
104,0,0,0,390,0,0,0,627,10441332000
104,0,0,0,390,0,0,0,627,10497254800
104,0,0,0,390,0,0,0,627,10517276900
104,0,0,0,390,0,0,0,627,10675892300
104,0,0,0,390,0,0,0,627,10917517000
104,0,0,0,392,0,0,0,728,11349664200
126,0,0,0,486,0,0,0,787,11711500400
