UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,380472800
0,0,0,0,0,0,0,0,0,447836300
0,0,0,0,1,0,0,0,1,459509300
1,0,0,0,3,0,0,0,4,606832300
1,0,0,0,3,0,0,0,4,683503000
1,0,0,0,4,0,0,0,10,775585400
5,0,0,0,10,0,0,0,21,943183500
6,0,0,0,17,0,0,0,31,1072922000
9,0,0,0,24,0,0,0,45,1206846500
14,0,0,0,35,0,0,0,50,1553844000
20,0,0,0,53,0,0,0,73,1671851800
20,0,0,0,54,0,0,0,73,1879205500
26,0,0,0,80,0,0,0,111,2579472300
39,0,0,0,132,0,0,0,178,3093089700
47,0,0,0,169,0,0,0,246,3438388900
47,0,0,0,169,0,0,0,246,3488132100
55,0,0,0,207,0,0,0,270,3935549300
55,0,0,0,208,0,0,0,276,4135297800
55,0,0,0,208,0,0,0,276,4296830900
55,0,0,0,208,0,0,0,276,4845316800
56,0,0,0,209,0,0,0,313,5199797300
56,0,0,0,209,0,0,0,313,5341855400
56,0,0,0,209,0,0,0,313,5449038300
88,0,0,0,422,0,0,0,509,7000149000
88,0,0,0,458,0,0,0,532,7505765700
88,0,0,0,465,0,0,0,556,7750127100
88,0,0,0,487,0,0,0,604,10422912100
88,0,0,0,496,0,0,0,813,10793737100
93,0,0,0,642,0,0,0,878,11503389600
94,0,0,0,680,0,0,0,949,12189886400
94,0,0,0,680,0,0,0,949,12285852100
97,0,0,0,775,0,0,0,969,12389978200
98,0,0,0,848,0,0,0,976,12464518800
98,0,0,0,853,0,0,0,980,12601805800
98,0,0,0,853,0,0,0,980,12703132900
98,0,0,0,872,0,0,0,990,12996883800
98,0,0,0,903,0,0,0,1003,13804086300
98,0,0,0,1032,0,0,0,1148,15621225400
98,0,0,0,1087,0,0,0,1223,16584017900
98,0,0,0,1158,0,0,0,1433,18463221000
98,0,0,0,1222,0,0,0,1433,18777989200
98,0,0,0,1270,0,0,0,1526,20280626900
98,0,0,0,1271,0,0,0,1591,20988948300
98,0,0,0,1271,0,0,0,1591,21160326000
98,0,0,0,1271,0,0,0,1591,21424670500
98,0,0,0,1274,0,0,0,1705,21697847600
98,0,0,0,1275,0,0,0,1713,22100064000
98,0,0,0,1275,0,0,0,1713,22239949200
98,0,0,0,1275,0,0,0,1713,22314088900
98,0,0,0,1276,0,0,0,1739,22404241400
98,0,0,0,1288,0,0,0,1774,22804292400
98,0,0,0,1288,0,0,0,1774,22854093300
98,0,0,0,1288,0,0,0,1774,23003128400
98,0,0,0,1288,0,0,0,1774,23187270200
98,0,0,0,1288,0,0,0,1774,23326917200
98,0,0,0,1289,0,0,0,1804,23448811400
98,0,0,0,1290,0,0,0,1805,23486458700
98,0,0,0,1290,0,0,0,1805,23555892500
98,0,0,0,1290,0,0,0,1805,23664529700
98,0,0,0,1290,0,0,0,1805,23844043100
98,0,0,0,1290,0,0,0,1805,23883652000
99,0,0,0,1415,0,0,0,1866,24245375500
99,0,0,0,1462,0,0,0,1918,24686971600
99,0,0,0,1463,0,0,0,1930,24871764500
99,0,0,0,1463,0,0,0,1930,25023123500
99,0,0,0,1463,0,0,0,1930,25165556700
99,0,0,0,1578,0,0,0,2007,26074305700
99,0,0,0,1578,0,0,0,2007,26317788000
99,0,0,0,1578,0,0,0,2007,26504551100
99,0,0,0,1578,0,0,0,2007,26530408900
99,0,0,0,1578,0,0,0,2007,27059188700
99,0,0,0,1626,0,0,0,2195,28581100300
99,0,0,0,1628,0,0,0,2196,28602202800
99,0,0,0,1628,0,0,0,2196,28684258600
99,0,0,0,1628,0,0,0,2196,28967407700
99,0,0,0,1628,0,0,0,2196,28971069200
99,0,0,0,1629,0,0,0,2196,29287362200
99,0,0,0,1647,0,0,0,2263,29712072600
99,0,0,0,1682,0,0,0,2294,30103441300
99,0,0,0,1682,0,0,0,2294,30148623800
99,0,0,0,1682,0,0,0,2294,30167653600
99,0,0,0,1682,0,0,0,2294,30271360200
100,0,0,0,1854,0,0,0,2476,33206154400
100,0,0,0,1854,0,0,0,2476,33235663900
100,0,0,0,1854,0,0,0,2476,33353267700
100,0,0,0,1854,0,0,0,2476,33404124000
100,0,0,0,1855,0,0,0,2476,33579990200
100,0,0,0,1855,0,0,0,2476,33970942000
100,0,0,0,1855,0,0,0,2476,34585495400
100,0,0,0,1922,0,0,0,2539,35496738000
100,0,0,0,1923,0,0,0,2543,35528592200
100,0,0,0,1923,0,0,0,2543,35639216100
100,0,0,0,1923,0,0,0,2543,35726880800
100,0,0,0,1923,0,0,0,2543,35783593000
100,0,0,0,1923,0,0,0,2543,36210845900
100,0,0,0,1923,0,0,0,2543,36238153500
100,0,0,0,1931,0,0,0,2639,36374807000
100,0,0,0,1968,0,0,0,2673,36658371900
100,0,0,0,1969,0,0,0,2678,36763632100
100,0,0,0,1969,0,0,0,2678,36945770600
100,0,0,0,1969,0,0,0,2678,36990983300
100,0,0,0,1969,0,0,0,2678,37187320600
100,0,0,0,2025,0,0,0,2768,38185362100
100,0,0,0,2025,0,0,0,2768,38313359100
100,0,0,0,2068,0,0,0,2865,38893635800
100,0,0,0,2115,0,0,0,2870,39026401100
100,0,0,0,2115,0,0,0,2874,39090751900
100,0,0,0,2115,0,0,0,2874,39323599700
100,0,0,0,2115,0,0,0,2874,39445879100
100,0,0,0,2115,0,0,0,2874,39495125200
100,0,0,0,2115,0,0,0,2874,39788057200
100,0,0,0,2115,0,0,0,2874,40478695800
100,0,0,0,2115,0,0,0,2874,40644301500
100,0,0,0,2120,0,0,0,2986,40772829200
100,0,0,0,2197,0,0,0,3019,41254680400
100,0,0,0,2197,0,0,0,3019,41257082200
100,0,0,0,2197,0,0,0,3019,41703060200
100,0,0,0,2197,0,0,0,3019,41724841000
100,0,0,0,2198,0,0,0,3019,41762171200
100,0,0,0,2198,0,0,0,3019,41978419100
100,0,0,0,2198,0,0,0,3019,42116217500
100,0,0,0,2198,0,0,0,3019,42328315600
100,0,0,0,2198,0,0,0,3029,42582602200
100,0,0,0,2198,0,0,0,3029,42668338300
100,0,0,0,2198,0,0,0,3029,43033342700
100,0,0,0,2199,0,0,0,3171,43680133500
100,0,0,0,2199,0,0,0,3171,44184523000
100,0,0,0,2202,0,0,0,3305,44592212700
100,0,0,0,2202,0,0,0,3305,44594702300
100,0,0,0,2221,0,0,0,3341,45134115300
100,0,0,0,2246,0,0,0,3444,46193692500
100,0,0,0,2281,0,0,0,3516,47261913300
100,0,0,0,2281,0,0,0,3516,47471425500
100,0,0,0,2281,0,0,0,3516,47561131900
100,0,0,0,2281,0,0,0,3516,47889570200
100,0,0,0,2281,0,0,0,3516,47903889500
100,0,0,0,2336,0,0,0,3612,49399826600
100,0,0,0,2448,0,0,0,3711,50316501900
100,0,0,0,2448,0,0,0,3711,50330106100
100,0,0,0,2449,0,0,0,3711,50432692600
100,0,0,0,2449,0,0,0,3711,50590504300
100,0,0,0,2449,0,0,0,3730,50847781000
100,0,0,0,2449,0,0,0,3730,50885732400
100,0,0,0,2450,0,0,0,3730,51048559000
100,0,0,0,2475,0,0,0,3784,51154633000
100,0,0,0,2508,0,0,0,3793,51294807400
100,0,0,0,2509,0,0,0,3801,51655493600
100,0,0,0,2541,0,0,0,3845,52031093900
100,0,0,0,2552,0,0,0,3894,52930022900
100,0,0,0,2583,0,0,0,3919,53193774000
100,0,0,0,2584,0,0,0,3919,53236100900
100,0,0,0,2584,0,0,0,3919,53360655400
100,0,0,0,2584,0,0,0,3919,53416404200
100,0,0,0,2584,0,0,0,3919,53481485400
100,0,0,0,2584,0,0,0,3935,53642751700
100,0,0,0,2584,0,0,0,3935,53690683900
100,0,0,0,2614,0,0,0,3980,53851274000
100,0,0,0,2615,0,0,0,3987,54007398200
100,0,0,0,2615,0,0,0,3987,54131645300
100,0,0,0,2615,0,0,0,3987,54173794300
100,0,0,0,2615,0,0,0,3987,54328758900
100,0,0,0,2682,0,0,0,4085,56290040700
100,0,0,0,2682,0,0,0,4085,56351772200
100,0,0,0,2728,0,0,0,4109,56801009600
100,0,0,0,2821,0,0,0,4248,58889319500
100,0,0,0,2825,0,0,0,4264,59329798100
100,0,0,0,2825,0,0,0,4264,59429922000
100,0,0,0,2825,0,0,0,4264,59469525400
100,0,0,0,2825,0,0,0,4264,59603249300
100,0,0,0,2845,0,0,0,4288,59923161400
100,0,0,0,2947,0,0,0,4380,60606819600
