Witness Weight,Time (ns)
0,5516035900
2,5516171100
5,5623034600
9,6679194600
14,6682321700
20,8968174000
27,10060283700
35,10061025300
44,10886764800
51,22003573100
58,22691673600
68,22702965500
78,22708703900
89,22985807300
96,23323169700
108,23323426900
121,23323607100
135,23636412700
150,23636669500
166,23636769000
183,24222601900
201,41447841200
220,41448047500
240,41448382700
261,41449397300
283,41449485400
306,41449819100
330,41450010400
355,43217949900
366,43218860200
378,43453806100
386,48304579800
395,50242764400
403,52452599200
413,65978836300
439,65980560500
466,65982358500
494,65982822000
523,65984885100
553,66411563300
584,66411846400
616,66412124500
649,66412295900
683,66412462700
718,66412598200
754,66412784800
791,66413187300
829,66415619100
