Number of Requested Messages,ns since start
0,231708500
0,240175400
0,322169000
0,421399500
0,522371700
0,679633500
0,733473900
0,947623800
0,1029694000
0,1045984400
0,1173025600
0,1254035200
0,1378590500
0,1575200800
0,1595024200
0,1698799800
0,1747837900
0,1888723300
0,1986263200
0,2035876600
0,2221633300
0,2340162200
0,2362916900
0,2585626900
0,2664883000
0,2742333600
0,2785092700
0,2867206200
0,3057814800
0,3062748100
0,3271326100
0,3273107900
0,3646199200
0,3663514700
0,4238614600
0,6097270200
0,6137613600
0,6233474900
0,6775730900
0,6799294800
0,6870959600
0,7156835400
0,7223966300
0,7261682500
0,7740949800
0,7930099200
0,8252185000
0,8415121700
0,8527785500
0,8551812300
0,9267132100
0,9564987700
0,9693798000
0,9811436800
0,9907253700
0,10364064400
0,10914975100
0,10961480100
0,11041005500
0,11088689700
0,11258735400
0,11382752800
0,11689617900
0,11898722600
0,13588179300
0,13686858400
0,14621715300
0,14895302000
0,14925445600
0,15053780700
0,15106318300
0,15173139800
0,15910456100
0,16399288800
0,17022946300
0,17209986900
0,17666408100
0,17670751300
0,18329590400
0,18346863400
0,18895222000
0,19943407000
0,19998513000
0,20062373600
0,20578096000
0,20710985400
0,21665693200
0,21866389500
0,22725946400
0,22762375600
0,23304805000
0,23309556500
0,23621429400
0,23862217400
0,24116264200
0,24852368200
0,24898589100
0,24955171700
0,25138389200
0,25155127900
0,25412232900
0,25523702000
0,25660181600
0,25954843400
0,27238377700
0,27284812200
0,27693334700
0,27700375700
0,28089230300
0,28566706600
0,29350985600
0,30023618100
0,30292778600
0,30376774800
0,30824102800
0,30844817000
0,31246938600
0,32584487200
0,32668116400
0,32714616200
0,32792373900
0,33005712700
0,33997123800
0,34433148200
0,34588811900
0,34641203600
0,34761070000
0,34958751100
0,35497970800
0,35884412400
0,35981864000
0,35984324500
0,36088106100
0,36242977000
0,36311900000
0,36544014800
0,36732986700
0,36781754100
0,36986591900
0,36990556500
0,37051602500
0,37478625100
0,37482892300
0,37911473700
0,40366269800
0,40450157900
0,40753489500
0,40799885000
0,40962848800
0,41185178500
0,41973210400
0,42031877400
0,42062801400
0,42968812900
0,43710605600
0,43729800600
0,43868028800
0,43926680200
0,44474927400
0,44595335600
0,44673223400
0,44725891700
0,44917230400
0,45034018800
0,45069683800
0,45244466700
0,45774524400
0,45889752500
0,46029156000
0,46063976700
0,46151110400
0,46254842000
0,47456589100
0,48344541100
0,48402374600
0,48941391900
0,49546569200
0,50257314900
0,50615373300
0,52302747200
0,53330414500
0,53341050400
0,53690569800
0,53747255500
0,54176328700
0,54220690600
0,54330087200
0,54424888800
0,54495135200
0,54590420400
0,54688275000
0,54731573100
0,54839225500
0,55229953700
0,55308758800
0,55685740200
0,55781371200
0,55990901200
0,56018776200
0,56060199700
0,56120953100
0,56224404100
0,56687066500
0,56716612800
0,56807883600
0,57039423200
0,57044039300
0,57517686100
0,58269107400
0,58923592900
0,59013842400
0,59253483500
0,59258244100
0,59909917800
0,59996156600
0,60053032400
0,60141861400
0,60290072600
