Node 0,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node 10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20,Node 21,Node 22,Node 23,Node 24,Node 25,Node 26,Node 27,Node 28,Node 29,Node 30,Node 31,Node 32,Node 33,Node 34,Node 35,Node 36,Node 37,Node 38,Node 39,Node 40,Node 41,Node 42,Node 43,Node 44,Node 45,Node 46,Node 47,Node 48,Node 49,Node 50,Node 51,Node 52,Node 53,Node 54,Node 55,Node 56,Node 57,Node 58,Node 59,Node 60,Node 61,Node 62,Node 63,Node 64,Node 65,Node 66,Node 67,Node 68,Node 69,Node 70,Node 71,Node 72,Node 73,Node 74,Node 75,Node 76,Node 77,Node 78,Node 79,Node 80,Node 81,Node 82,Node 83,Node 84,Node 85,Node 86,Node 87,Node 88,Node 89,Node 90,Node 91,Node 92,Node 93,Node 94,Node 95,Node 96,Node 97,Node 98,Node 99,ns since start
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390921100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415616500
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482835400
1,1,0,2,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,2,2,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,2,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,620569800
1,2,2,3,3,3,1,2,3,4,1,1,1,2,1,2,1,1,2,2,1,2,2,1,1,2,1,3,2,1,3,2,1,1,1,1,3,2,2,1,1,2,1,1,2,1,2,2,1,1,2,1,2,1,2,1,1,1,1,2,2,1,2,1,2,2,3,2,2,2,1,2,2,1,2,1,3,1,3,1,1,2,2,1,2,1,2,1,1,1,2,1,1,2,1,1,2,1,1,2,756921500
6,5,5,7,5,5,6,5,5,6,5,5,5,5,4,3,5,3,5,6,4,5,6,6,5,6,5,4,7,5,7,7,6,6,6,6,4,5,4,5,6,5,6,5,4,4,6,5,4,5,6,5,4,5,5,5,5,6,5,6,5,5,5,6,5,4,5,6,6,5,3,5,4,5,5,6,4,5,5,4,5,6,5,6,6,4,5,5,5,7,5,5,4,5,4,5,6,3,5,6,966552400
8,5,7,8,7,6,7,7,6,9,7,6,6,7,7,6,6,6,6,7,7,6,7,6,5,7,6,5,7,7,7,7,6,6,7,7,6,5,5,5,7,5,7,5,5,6,6,5,4,7,6,5,5,6,7,7,9,7,6,6,6,6,6,6,5,6,5,7,7,6,5,7,5,6,6,7,5,6,6,5,8,6,6,6,7,5,6,6,5,7,6,7,7,5,6,5,7,3,5,6,1036397800
9,9,8,9,9,10,7,9,8,9,8,7,10,9,8,9,9,9,8,11,8,9,8,10,9,10,8,9,9,10,9,8,7,10,10,9,9,9,9,11,8,9,10,9,8,9,10,9,9,10,10,7,7,11,9,11,10,8,9,12,8,9,9,11,10,8,10,7,8,9,7,9,10,8,10,9,8,8,10,7,8,10,9,10,8,11,9,10,9,9,8,10,8,9,11,10,9,9,8,8,1229181300
16,10,14,12,13,16,14,13,15,16,8,14,14,13,14,13,13,14,14,13,16,13,14,13,14,14,12,13,16,12,11,12,13,11,14,12,13,14,11,14,15,15,12,14,13,10,15,15,14,12,14,11,14,12,11,13,14,12,11,14,13,13,14,12,13,8,13,14,13,15,15,16,12,12,12,13,14,14,13,13,12,15,13,13,15,12,14,16,13,15,14,15,14,14,12,12,13,12,12,12,1599602000
20,21,18,19,15,20,18,19,20,21,18,15,19,21,17,18,16,18,19,20,18,17,18,18,17,21,12,17,20,20,17,19,19,21,17,18,18,18,19,19,18,17,19,18,17,18,20,20,20,20,18,15,18,17,18,13,20,19,16,19,19,19,19,12,18,19,17,15,18,18,18,21,18,17,18,18,14,17,22,19,19,18,18,18,19,21,20,22,14,19,14,19,18,19,21,20,19,19,18,18,1928343800
20,23,19,19,20,23,18,21,24,21,19,22,24,23,17,21,16,19,20,20,22,21,18,21,19,23,12,19,20,20,17,19,23,23,17,18,18,20,20,22,18,20,19,18,21,18,22,21,21,24,21,15,20,17,21,13,21,19,22,19,19,19,24,22,19,19,20,16,18,18,18,21,20,17,20,18,19,23,22,21,19,18,23,19,22,21,20,22,14,21,17,22,20,20,22,21,19,19,19,21,2108541000
20,31,26,22,34,23,33,26,26,30,19,26,25,23,27,29,25,20,20,27,24,28,27,22,20,31,12,27,30,28,21,32,28,27,29,18,30,21,21,27,18,31,22,19,22,19,22,24,21,29,29,16,25,18,21,22,31,20,22,31,19,25,30,27,30,29,26,22,19,18,18,21,21,17,20,18,30,27,22,25,20,19,27,26,26,21,20,22,22,32,17,22,28,32,27,31,26,19,20,29,2320605500
38,31,26,22,34,24,33,26,26,31,27,26,25,37,27,29,31,30,20,28,33,28,27,22,21,34,32,28,30,28,22,32,28,28,29,31,30,21,35,28,38,31,22,37,32,21,31,35,33,32,29,16,25,33,37,22,31,33,32,32,36,25,30,27,38,29,33,23,32,23,32,37,34,36,26,33,30,27,28,25,34,37,28,26,34,36,27,23,35,32,36,33,29,35,27,31,36,31,30,29,2504780600
38,31,27,22,35,25,33,26,26,31,28,27,25,37,27,29,31,30,20,29,33,28,27,22,22,35,32,29,31,28,22,33,28,28,29,31,30,21,35,28,39,31,23,37,32,21,32,35,33,32,29,16,25,33,37,23,31,33,32,32,36,25,31,27,38,29,34,23,32,23,32,37,34,37,26,33,30,27,28,25,35,37,28,26,34,36,27,23,35,32,36,33,29,35,27,31,36,32,30,29,2511007100
45,41,38,38,35,42,41,27,42,31,28,38,25,40,41,29,31,38,43,40,33,30,27,39,39,46,32,41,38,39,41,40,42,37,40,31,34,24,38,28,39,41,37,41,42,32,39,38,40,38,43,31,41,34,37,39,36,38,42,38,37,26,41,40,38,38,40,27,41,43,33,39,38,39,33,40,30,36,42,29,37,37,44,41,35,37,40,42,37,39,37,37,38,40,41,42,44,37,42,39,2802910500
45,41,38,38,46,42,41,27,42,31,28,38,25,40,41,29,31,38,43,40,44,37,27,39,40,46,41,41,38,39,41,40,43,37,40,31,34,24,38,43,39,41,37,41,42,32,39,38,40,38,43,44,41,34,37,43,43,38,42,38,41,43,41,40,45,38,40,27,44,43,33,41,38,39,44,40,37,36,43,29,37,37,44,41,42,37,41,42,40,39,37,37,38,40,41,44,44,37,42,41,2844089000
48,41,45,38,47,42,48,31,42,49,43,40,35,40,44,35,45,38,46,46,44,46,27,39,44,47,43,41,46,39,41,40,45,37,40,47,34,43,38,47,39,41,37,41,42,45,39,38,40,47,43,45,41,34,37,44,44,38,42,38,43,44,41,40,46,47,46,27,49,44,43,44,38,39,45,40,43,36,44,33,37,43,44,41,43,37,44,42,40,39,37,37,38,40,41,48,46,37,43,46,3003138100
48,41,45,38,47,42,48,31,42,49,43,40,38,40,44,35,45,38,46,46,44,46,27,39,44,47,43,41,46,39,41,40,45,37,40,47,34,43,38,47,39,41,37,41,42,45,39,38,40,47,43,45,41,34,37,44,44,38,42,38,43,44,41,40,46,47,46,27,49,44,43,44,38,39,45,40,43,36,44,41,37,43,44,41,43,37,44,42,40,39,37,37,38,40,41,51,46,37,43,46,3028187500
50,58,45,56,55,43,53,52,57,49,45,50,48,56,50,47,52,39,54,47,53,54,28,40,49,50,51,41,55,40,52,49,59,38,57,54,53,58,60,47,40,49,46,41,51,51,39,56,40,56,49,47,57,45,55,47,56,39,57,60,54,51,43,42,48,52,56,53,60,53,52,54,48,47,51,49,60,37,59,56,37,58,44,41,57,59,50,62,40,55,51,52,49,47,62,57,48,38,43,59,3431792000
64,61,45,57,59,58,62,53,57,49,45,50,64,61,50,47,52,57,62,47,59,54,28,49,49,64,65,60,63,41,53,60,59,50,57,54,54,59,60,47,41,49,61,50,51,57,53,61,40,56,50,49,62,45,61,47,63,43,57,63,64,52,44,45,48,57,56,53,62,60,59,55,48,47,51,57,60,58,62,62,37,58,44,55,63,59,50,63,40,59,52,61,58,47,62,57,48,38,43,63,3627268800
64,66,45,57,59,58,66,53,57,54,63,50,67,64,50,48,61,57,65,52,65,54,28,52,49,64,65,64,63,41,53,60,59,68,57,54,54,60,66,51,41,49,65,50,51,57,67,64,40,56,50,49,62,45,66,47,67,62,68,65,64,52,54,59,48,63,60,53,66,63,59,55,48,47,51,57,60,67,62,62,66,58,68,66,63,59,60,64,43,59,52,61,61,47,62,57,48,38,50,63,3912532700
