UndefinedColor,Blue,Red,Green,ns since start,ns since issuance
0,0,0,0,213456700,0
0,0,0,0,304896600,0
0,0,0,0,468411900,0
0,0,0,0,508778300,0
0,0,0,0,605980100,0
0,0,0,0,703738300,0
0,0,0,0,804460000,0
0,0,0,0,903915900,0
0,0,0,0,1003825300,0
0,0,0,0,1108185000,0
0,0,0,0,1213779100,0
0,0,0,0,1347925700,0
0,0,0,0,1411840000,0
0,0,0,0,1516973700,0
0,0,0,0,1604504300,0
0,0,0,0,1726321700,0
0,0,0,0,1806695100,0
0,0,0,0,1904131400,0
0,0,0,0,2006696200,0
0,0,0,0,2130451100,0
0,0,0,0,2304893400,0
0,0,0,0,2355629300,0
0,0,0,0,2418761700,0
0,0,0,0,2631049200,0
0,0,0,0,2711219300,0
0,0,0,0,2950411600,0
0,0,0,0,3007187800,0
0,0,0,0,3159513000,0
0,0,0,0,3313181800,0
0,0,0,0,3482894100,0
0,0,0,0,3723916100,0
0,0,0,0,3862240900,0
0,0,0,0,3937989400,0
0,0,0,0,4125899500,0
0,0,0,0,4257240200,0
0,0,0,0,4426142800,0
0,0,0,0,4684537900,0
0,0,0,0,4748718100,0
0,0,0,0,4826086600,0
0,0,0,0,4904547300,0
0,0,0,0,6247942400,0
0,0,0,0,6310197700,0
0,0,0,0,6403951900,0
0,0,0,0,6933918100,0
0,0,0,0,7006756300,0
0,0,0,0,7299288100,0
0,0,0,0,7341581700,0
0,0,0,0,7546131500,0
0,0,0,0,7729880100,0
0,0,0,0,7869030100,0
0,0,0,0,8584842500,0
0,0,0,0,8907546100,0
0,0,0,0,9070526100,0
0,0,0,0,9648555700,0
0,0,0,0,10449326100,0
0,0,0,0,10769776300,0
0,0,0,0,12120309800,0
0,0,0,0,12478656700,0
0,0,0,0,12518497000,0
0,0,0,0,12618907000,0
0,0,0,0,13612864600,0
0,0,0,0,13660259800,0
0,0,0,0,13843457300,0
0,0,0,0,13873824200,0
0,0,0,0,13980163900,0
0,0,0,0,14039655800,0
0,0,0,0,14129739700,0
0,0,0,0,14278420300,0
0,0,0,0,15894351900,0
0,0,0,0,15994040500,0
0,0,0,0,16388079900,0
0,0,0,0,16450012600,0
0,0,0,0,16974379700,0
0,0,0,0,17251801900,0
0,0,0,0,17331936500,0
0,0,0,0,17416221600,0
0,0,0,0,17708854900,0
0,0,0,0,18772592800,0
0,0,0,0,18841067700,0
0,0,0,0,18954977900,0
0,0,0,0,19344162200,0
0,0,0,0,19533654900,0
0,0,0,0,20034196200,0
0,0,0,0,20111601800,0
0,0,0,0,20403607600,0
0,0,0,0,20639361700,0
0,0,0,0,21580075500,0
0,0,0,0,21659683000,0
0,0,0,0,21708281900,0
0,0,0,0,22275058000,0
0,0,0,0,22326693700,0
0,0,0,0,22627115500,0
0,0,0,0,24003871100,0
0,0,0,0,24575809800,0
0,0,0,0,24759009200,0
0,0,0,0,25343903600,0
0,0,0,0,25514027100,0
0,0,0,0,25631516500,0
0,0,0,0,25772789800,0
0,0,0,0,26751457500,0
0,0,0,0,27107216200,0
0,0,0,0,28618862700,0
0,0,0,0,28707942900,0
0,0,0,0,28978879100,0
0,0,0,0,29713139400,0
0,0,0,0,30276816200,0
0,0,0,0,30649081100,0
0,0,0,0,31337200000,0
0,0,0,0,31412211500,0
0,0,0,0,31521323300,0
0,0,0,0,32257310600,0
0,0,0,0,32933787100,0
0,0,0,0,33195671900,0
0,0,0,0,33589132500,0
0,0,0,0,34046288100,0
0,0,0,0,34209444200,0
0,0,0,0,34461028000,0
0,0,0,0,34466705500,0
0,0,0,0,35202561000,0
0,0,0,0,36052616100,0
0,0,0,0,36106016400,0
0,0,0,0,36932336600,0
0,0,0,0,36953881200,0
0,0,0,0,37549737600,0
0,0,0,0,38070826100,0
0,0,0,0,38120642700,0
0,0,0,0,38261196100,0
0,0,0,0,38333947600,0
0,0,0,0,39026474800,0
0,0,0,0,39479029700,0
0,0,0,0,39552741200,0
0,0,0,0,39610266800,0
0,0,0,0,40022504000,0
0,0,0,0,40137027500,0
0,0,0,0,40274680900,0
0,0,0,0,40842244200,0
0,0,0,0,41650191000,0
0,0,0,0,44463391000,0
0,0,0,0,45623276100,0
0,0,0,0,45823810200,0
0,0,0,0,46574129900,0
0,0,0,0,46793078200,0
0,0,0,0,46820067500,0
0,0,0,0,47200977000,0
0,0,0,0,47266964400,0
0,0,0,0,47586741700,0
0,0,0,0,48464904800,0
0,0,0,0,50243892600,0
0,0,0,0,50499540200,0
0,0,0,0,50790253700,0
0,0,0,0,50884892800,0
0,0,0,0,50944373500,0
0,0,0,0,51330646100,0
0,0,0,0,51410286000,0
0,0,0,0,51555916600,0
0,0,0,0,51627157300,0
0,0,0,0,51733044900,0
0,0,0,0,51858734000,0
0,0,0,0,52828834900,0
0,0,0,0,53435176800,0
0,0,0,0,54630831500,0
0,0,0,0,54942671100,0
0,0,0,0,55010425500,0
0,0,0,0,56408874300,0
0,0,0,0,56468232100,0
0,0,0,0,56537043600,0
0,0,0,0,56636385400,0
0,0,0,0,56872949900,0
0,0,0,0,57003802700,0
0,0,0,0,57108538700,0
0,0,0,0,57485507600,0
0,0,0,0,57587130200,0
0,0,0,0,57686368100,0
0,0,0,0,57792188000,0
0,0,0,0,57865880200,0
0,0,0,0,58624197100,0
0,0,0,0,58714884600,0
0,0,0,0,61089378100,0
