Message ID,Issuance Time (unix),Confirmation Time (ns),Weight,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685101807,497912400,14,1,16,734542700
10,1685101808,235755200,14,2,19,786274500
2,1685101808,671140200,14,3,29,992066300
3,1685101808,660976700,14,4,29,993208100
13,1685101808,519821600,14,5,34,1122903100
14,1685101808,607461200,12,6,42,1247073900
5,1685101808,810173300,12,7,42,1247239100
6,1685101808,782188700,14,8,42,1247432900
18,1685101808,775866900,14,9,64,1560228400
19,1685101808,774541300,14,10,64,1560736100
8,1685101808,1032640700,12,11,64,1561072200
12,1685101808,964976400,12,12,64,1561169600
11,1685101808,1033216100,12,13,66,1616029800
9,1685101808,1105867600,12,14,67,1637433600
7,1685101808,1356187800,14,15,78,1851734400
33,1685101808,1118726900,14,16,97,2228644700
27,1685101808,1314824800,13,17,97,2228770800
32,1685101808,1175528100,12,18,97,2228910400
17,1685101808,1478839500,14,19,97,2229055500
42,1685101808,983157300,14,20,98,2230141600
63,1685101809,673189600,14,21,99,2230279100
4,1685101808,1835123500,14,22,99,2230747000
28,1685101808,1395853500,14,23,106,2336666300
64,1685101809,779582700,14,24,106,2336795600
39,1685101808,1169618100,12,25,106,2336886500
23,1685101808,1479693800,13,26,106,2337150100
35,1685101808,1674166200,12,27,145,2804295000
37,1685101808,1649067800,14,28,145,2804817500
50,1685101809,1371463400,14,29,145,2804959800
31,1685101808,1752996900,11,30,145,2805073400
97,1685101809,577810900,14,31,147,2806071600
22,1685101808,1948846200,14,32,147,2806230400
98,1685101809,576343700,14,33,148,2806345000
59,1685101809,1300718300,14,34,148,2806720900
99,1685101809,913938100,14,35,160,3144100300
51,1685101809,1713357100,14,36,160,3146961800
146,1685101810,341360400,14,37,161,3147165700
16,1685101808,2429910900,13,38,161,3147272600
147,1685101810,341378800,14,39,162,3147372300
148,1685101810,341226000,14,40,163,3147482200
70,1685101809,1411213400,14,41,163,3148144500
26,1685101808,2237488500,14,42,163,3148326700
56,1685101809,1645246400,14,43,163,3148446900
54,1685101809,1693687300,12,44,163,3148848900
60,1685101809,1632074600,14,45,163,3148965000
43,1685101809,1887864900,11,46,163,3149376700
81,1685101809,1232670000,13,47,163,3149497500
67,1685101809,1521227100,14,48,163,3149781200
153,1685101810,172007500,14,49,164,3149957500
161,1685101810,39107700,14,50,166,3186184800
162,1685101810,38975700,14,51,167,3186265600
83,1685101809,1254705400,12,52,168,3213477500
163,1685101810,141814400,14,53,175,3289213000
103,1685101810,1185328300,14,54,183,3482796400
107,1685101810,1123044100,14,55,183,3482879700
24,1685101808,3020209700,14,56,202,3877982000
164,1685101810,1848508600,14,57,275,4998328900
166,1685101810,1812525000,14,58,276,4998570200
167,1685101810,1812515000,14,59,277,4998764100
175,1685101811,1745920500,14,60,280,5035120100
82,1685101809,3115879000,13,61,280,5035174300
47,1685101809,3637639400,14,62,280,5035354700
275,1685101812,37392700,14,63,281,5035560300
276,1685101812,37319300,14,64,282,5035727000
277,1685101812,37115100,14,65,283,5035760100
278,1685101812,36894600,14,66,284,5035921500
281,1685101812,617700,14,67,285,5036072400
55,1685101809,3565621900,11,68,285,5036102900
57,1685101809,3533216400,14,69,285,5036570600
74,1685101809,3221979200,12,70,285,5036678800
44,1685101809,3691146000,14,71,285,5036703300
53,1685101809,3607655200,14,72,285,5062613300
