Message ID,Issuance Time (unix),Confirmation Time (ns),ParentID,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685799927,134916000,0,1,7,948287600
2,1685799927,154669600,1,2,11,1023966800
4,1685799927,145932100,2,3,13,1061357100
5,1685799927,414032900,4,4,24,1336706500
6,1685799927,481606300,5,5,27,1418693500
7,1685799927,470590100,6,6,28,1418816500
11,1685799927,395005100,7,7,29,1418894100
13,1685799927,393863100,11,8,33,1455153700
22,1685799927,152925300,13,9,34,1478724000
26,1685799927,189190600,22,10,39,1564678000
28,1685799927,220469900,26,11,42,1639246200
29,1685799927,225712000,28,12,45,1644588500
33,1685799927,263989200,29,13,51,1719087300
3,1685799927,835617400,0,14,51,1724281600
34,1685799927,308207400,33,15,53,1786868800
39,1685799927,227358100,34,16,55,1791961100
9,1685799927,808986700,3,17,55,1799542500
42,1685799927,233811900,39,18,60,1872980000
45,1685799927,261024900,42,19,64,1905507300
51,1685799927,308673400,45,20,71,2027720000
54,1685799927,246241400,51,21,72,2033198100
55,1685799927,326883800,54,22,77,2118720400
24,1685799927,799860700,9,23,77,2131486100
8,1685799927,1177122500,0,24,77,2131560900
60,1685799928,268831300,55,25,78,2141764800
64,1685799928,332339000,60,26,85,2237825300
69,1685799928,352433800,64,27,91,2304052500
25,1685799927,958623800,24,28,92,2322009800
36,1685799927,833490700,25,29,92,2322068600
17,1685799927,1280728900,5,30,96,2414551800
72,1685799928,400961600,69,31,98,2434098400
27,1685799927,1058020800,13,32,101,2452992500
77,1685799928,457512300,72,33,110,2576167500
78,1685799928,462196200,77,34,113,2603905900
44,1685799927,1339638200,36,35,132,2980023800
18,1685799927,1819099100,17,36,132,2980056100
48,1685799927,1291404500,44,37,132,2980236700
85,1685799928,879784600,78,38,138,3117472600
91,1685799928,813539200,85,39,139,3117541300
98,1685799928,683692900,91,40,140,3117732200
110,1685799928,541864200,98,41,141,3117839800
113,1685799928,514269300,110,42,142,3117940700
53,1685799927,1336162400,48,43,142,3118041100
19,1685799927,1929761000,9,44,142,3118179100
31,1685799927,1697272400,19,45,142,3118434400
20,1685799927,1927959600,18,46,142,3118590700
35,1685799927,1637799800,31,47,142,3118660800
10,1685799927,2102084600,0,48,142,3118772500
12,1685799927,2087476800,8,49,142,3118838400
16,1685799927,2893288600,12,50,200,4000278000
50,1685799927,2776282500,16,51,225,4478756300
138,1685799929,1372643600,113,52,226,4490053000
139,1685799929,1372681200,138,53,227,4490200600
140,1685799929,1372643700,139,54,228,4490313600
141,1685799929,1372640500,140,55,229,4490414300
142,1685799929,1372633700,141,56,230,4490512500
226,1685799930,638200,142,57,231,4490606600
76,1685799928,2387016600,35,58,231,4491119100
81,1685799928,2274008200,76,59,231,4491195400
61,1685799928,2610690400,53,60,231,4491265700
14,1685799927,3428933000,10,61,231,4491340700
41,1685799927,2903954400,20,62,231,4491404400
56,1685799928,2660522900,41,63,231,4491472700
70,1685799928,2493294100,56,64,231,4491538900
62,1685799928,2610981500,61,65,231,4491688300
227,1685799930,1671500,226,66,232,4491805000
52,1685799927,2720782700,27,67,232,4491922700
228,1685799930,1765900,227,68,233,4492013600
229,1685799930,1722000,228,69,234,4492079600
230,1685799930,1885300,229,70,235,4492337200
231,1685799930,1891800,230,71,236,4492442300
232,1685799930,15681200,231,72,237,4507391600
233,1685799930,40161400,232,73,238,4532111700
234,1685799930,221572300,233,74,255,4713639900
40,1685799927,3261027200,14,75,280,4845343400
92,1685799928,2535119600,81,76,280,4845491300
74,1685799928,2777967500,62,77,280,4845775500
83,1685799928,2618361600,74,78,280,4845923800
21,1685799927,3596313200,9,79,280,4846086500
32,1685799927,3398497600,13,80,280,4846168500
96,1685799928,2444260900,50,81,280,4846327900
101,1685799928,2396129100,96,82,280,4846402000
88,1685799928,2568962200,70,83,280,4846623900
102,1685799928,2383237900,88,84,280,4846697600
235,1685799930,435786800,234,85,285,4928086400
236,1685799930,1257452900,235,86,343,5749835800
237,1685799930,1242670000,236,87,344,5749954200
71,1685799928,3728682400,52,88,344,5750145100
238,1685799930,1218104800,237,89,345,5750178500
255,1685799930,1153002100,238,90,354,5866590300
285,1685799931,938720600,255,91,355,5866714900
288,1685799931,839878600,285,92,356,5866797500
58,1685799928,3997551600,27,93,356,5867403800
79,1685799928,3685453200,58,94,356,5867502800
114,1685799928,3242120100,101,95,356,5867804600
344,1685799931,118271300,288,96,357,5868216400
345,1685799931,118420600,344,97,358,5868590400
354,1685799932,2216200,345,98,359,5868763700
355,1685799932,2241400,354,99,360,5868913600
356,1685799932,2273000,355,100,361,5869030200
357,1685799932,1020500,356,101,362,5869181300
358,1685799932,103755200,357,102,369,5972293000
359,1685799932,907289400,358,103,409,6775972800
360,1685799932,2160538300,359,104,495,8029389000
361,1685799932,3751453900,360,105,586,9620444400
362,1685799932,3751501000,361,106,587,9620611900
368,1685799932,3789819600,362,107,596,9719676400
68,1685799928,7796875700,21,108,596,9719814300
383,1685799932,3492012300,368,109,597,9719880200
410,1685799932,2943903800,383,110,598,9719994700
500,1685799934,1605670500,410,111,599,9720102400
587,1685799935,99643300,500,112,600,9720243200
596,1685799935,745400,587,113,601,9720371200
57,1685799928,7886679300,32,114,601,9720522900
80,1685799928,7538640600,79,115,601,9720766300
103,1685799928,7246893300,71,116,601,9720831600
146,1685799929,6571070400,103,117,601,9721055500
121,1685799928,6934524900,71,118,601,9721363900
129,1685799929,6804253500,121,119,601,9721381600
106,1685799928,7213882900,83,120,601,9721526400
38,1685799927,8175358800,16,121,601,9721546000
49,1685799927,8024274200,38,122,601,9721627100
115,1685799928,7095816600,114,123,601,9721641800
116,1685799928,7095825900,115,124,601,9721730800
73,1685799928,7678142700,57,125,601,9722467800
193,1685799930,5776920900,106,126,601,9722764600
194,1685799930,5776263200,193,127,601,9722845500
105,1685799928,7229544000,92,128,601,9722938300
195,1685799930,5774366100,194,129,601,9722964600
120,1685799928,6957591800,105,130,601,9723101100
89,1685799928,7427784900,40,131,601,9723344700
199,1685799930,5733446800,195,132,601,9723404900
63,1685799928,7822885900,21,133,601,9723657900
136,1685799929,6637847900,63,134,601,9723736000
131,1685799929,6862661600,89,135,604,9811906400
132,1685799929,6845494100,131,136,604,9811932100
152,1685799929,6533287900,116,137,604,9812187000
191,1685799930,5904380300,152,138,604,9812258000
202,1685799930,5780189400,191,139,604,9812275900
97,1685799928,7387954200,49,140,604,9812460500
203,1685799930,5780324100,202,141,604,9812644600
87,1685799928,7551553600,52,142,604,9813118700
111,1685799928,7231342300,89,143,604,9813344300
597,1685799935,93762600,596,144,605,9813587900
598,1685799935,93768800,597,145,606,9813711500
599,1685799935,93759400,598,146,607,9813808300
600,1685799935,93708400,599,147,608,9813893300
601,1685799935,93778800,600,148,609,9814083300
605,1685799936,622900,601,149,610,9814171700
123,1685799929,6974840600,87,150,610,9814276300
95,1685799928,7455701300,73,151,610,9814455900
124,1685799929,6964001200,120,152,610,9814597200
207,1685799930,5675320700,199,153,610,9814649200
241,1685799930,5265764700,207,154,610,9814704800
242,1685799930,5265571600,241,155,610,9814723000
243,1685799930,5264774300,242,156,610,9814801600
253,1685799930,5123985800,243,157,610,9814887800
256,1685799930,5090108600,253,158,610,9815020900
43,1685799927,8175589900,34,159,610,9815445000
59,1685799928,7944238100,27,160,610,9815573900
30,1685799927,8394789300,9,161,610,9815750700
82,1685799928,7592992000,30,162,610,9815799600
100,1685799928,7378768700,82,163,610,9815840500
217,1685799930,5464143600,43,164,610,9816059300
143,1685799929,6695491300,136,165,610,9816163800
137,1685799929,6715731400,68,166,610,9816214400
606,1685799936,2739800,605,167,611,9816414100
161,1685799929,6356505300,80,168,611,9817472800
15,1685799927,8741132000,0,169,611,9817645000
46,1685799927,8158626400,15,170,611,9817695200
118,1685799928,7118199200,46,171,611,9817739200
264,1685799930,5060246800,203,172,611,9817962300
265,1685799930,5060184400,264,173,611,9818029800
266,1685799930,5059658400,265,174,611,9818090800
65,1685799928,7909811300,27,175,611,9818273900
66,1685799928,8362915100,65,176,650,10272916500
159,1685799929,7179053100,95,177,686,10525618800
117,1685799928,7856513000,71,178,686,10526608900
133,1685799929,7479415700,101,179,686,10527331500
180,1685799929,6724218700,159,180,686,10527376900
303,1685799931,5341621900,256,181,686,10528542700
304,1685799931,5341606400,303,182,686,10528667600
607,1685799936,715001800,606,183,687,10528775000
608,1685799936,715107800,607,184,688,10528964600
609,1685799936,715059200,608,185,689,10529108300
610,1685799936,715136800,609,186,690,10529271500
611,1685799936,713022500,610,187,691,10529394400
687,1685799936,772300,611,188,692,10529499600
688,1685799936,193916700,687,189,713,10722799000
689,1685799936,193952500,688,190,714,10723016800
690,1685799936,214380700,689,191,719,10743598300
691,1685799936,359431400,690,192,739,10888771400
692,1685799936,359468400,691,193,740,10888926200
713,1685799936,211129100,692,194,743,10933912300
714,1685799936,477142800,713,195,763,11200129800
719,1685799936,472513700,714,196,764,11216053600
305,1685799931,6122960200,304,197,767,11310546000
739,1685799937,501064300,719,198,774,11389786600
740,1685799937,748790600,739,199,805,11637677000
743,1685799937,848158500,740,200,812,11782027700
763,1685799937,582105000,743,201,813,11782205600
764,1685799937,2976723900,763,202,990,14192027400
774,1685799937,2802441400,764,203,991,14192210800
805,1685799937,2554721400,774,204,992,14192315400
812,1685799937,2410493600,805,205,993,14192442300
813,1685799937,2410482200,812,206,994,14192645700
990,1685799940,825300,813,207,995,14192783400
991,1685799940,741500,990,208,996,14192898900
992,1685799940,753400,991,209,997,14193061200
107,1685799928,11677731400,66,210,997,14193185100
162,1685799929,10736912500,161,211,999,14198499700
153,1685799929,10915685500,117,212,999,14198745900
160,1685799929,10797349800,143,213,999,14199143000
196,1685799930,10235468600,133,214,999,14199483600
315,1685799931,8974901400,111,215,999,14199629200
316,1685799931,8973424800,315,216,999,14199698000
183,1685799930,10360297100,132,217,999,14200354200
260,1685799930,9459485400,118,218,999,14200968300
311,1685799931,8982652400,260,219,999,14201012200
312,1685799931,8981080100,311,220,999,14201395700
313,1685799931,10142884700,312,221,1084,15363775900
125,1685799929,12933674500,83,222,1112,15817640100
267,1685799930,12140015800,266,223,1178,16898527700
200,1685799930,12910792400,183,224,1178,16901539700
244,1685799930,12350909600,200,225,1178,16901677100
269,1685799930,12128940000,267,226,1178,16901842800
245,1685799930,12351102200,244,227,1178,16902002600
372,1685799932,10835866800,269,228,1178,16902151100
373,1685799932,10835864300,372,229,1178,16902263800
374,1685799932,10816176900,373,230,1178,16902326500
409,1685799932,10141644100,374,231,1178,16902548900
423,1685799933,9797148000,409,232,1178,16902738400
424,1685799933,9796983300,423,233,1178,16902878600
425,1685799933,9797173400,424,234,1178,16903146900
993,1685799940,2710939400,992,235,1179,16903374200
994,1685799940,2711180600,993,236,1180,16903789500
995,1685799940,2711316700,994,237,1181,16904054300
996,1685799940,2711534000,995,238,1182,16904429800
997,1685799940,2711977500,996,239,1183,16905000800
1179,1685799943,2198200,997,240,1184,16905464900
1180,1685799943,16092300,1179,241,1186,16919783200
1181,1685799943,836513600,1180,242,1201,17740498400
1182,1685799943,1564871800,1181,243,1260,18469240800
1183,1685799943,1564611200,1182,244,1261,18469512000
37,1685799927,16977645800,9,245,1261,18469934300
1184,1685799943,1564909300,1183,246,1262,18470250900
1185,1685799943,1564737800,1184,247,1263,18470412300
1187,1685799943,1550398700,1185,248,1264,18470620400
1202,1685799943,730028800,1187,249,1265,18470786400
1261,1685799944,1486100,1202,250,1266,18470939500
1262,1685799944,882400,1261,251,1267,18471085000
1263,1685799944,869700,1262,252,1268,18471232000
1264,1685799944,812000,1263,253,1269,18471377400
1265,1685799944,815900,1264,254,1270,18471545800
306,1685799931,13282632100,305,255,1270,18471693600
307,1685799931,13282615900,306,256,1270,18471773500
450,1685799933,11389417300,307,257,1303,18708898800
451,1685799933,11387267300,450,258,1303,18709037600
452,1685799933,11387213700,451,259,1303,18709149700
453,1685799933,11387181900,452,260,1303,18709206100
454,1685799933,11387311900,453,261,1303,18709436500
455,1685799933,11387307700,454,262,1303,18709535500
314,1685799931,13488490600,313,263,1303,18709684800
294,1685799931,13595010300,100,264,1303,18709817900
456,1685799933,11387444600,455,265,1303,18710042900
1266,1685799944,424086800,1265,266,1322,18894979200
240,1685799930,14749675800,162,267,1346,19294632100
323,1685799931,14006238100,240,268,1346,19294691100
167,1685799929,19171196900,146,269,1538,22716422500
1267,1685799944,4245645800,1266,270,1539,22716689100
1268,1685799944,4246003800,1267,271,1540,22717199300
186,1685799930,18848567200,129,272,1540,22717597600
184,1685799930,18871238500,167,273,1540,22717810300
295,1685799931,17599659100,294,274,1540,22718167700
296,1685799931,17599677700,295,275,1540,22718258200
302,1685799931,17554655600,296,276,1540,22718428400
187,1685799930,18847877600,186,277,1540,22718523200
1269,1685799944,4247535300,1268,278,1541,22718875900
426,1685799933,15613110000,425,279,1541,22719207900
108,1685799928,20156690800,102,280,1541,22719309400
127,1685799929,19815595500,108,281,1541,22719445400
134,1685799929,19654551600,127,282,1541,22719541600
1270,1685799944,4248339000,1269,283,1542,22719843300
1304,1685799944,5097276400,1270,284,1572,23807693500
1539,1685799948,1091964500,1304,285,1573,23808547500
1540,1685799948,1095989500,1539,286,1574,23813123100
1541,1685799948,1095728200,1540,287,1575,23814522400
1542,1685799948,1095932200,1541,288,1576,23815704500
1572,1685799950,9403300,1542,289,1577,23816950500
1573,1685799950,14283800,1572,290,1578,23822565000
1574,1685799950,10424500,1573,291,1579,23823460000
197,1685799930,19858022700,196,292,1579,23824435600
154,1685799929,20518290600,106,293,1579,23824567100
457,1685799933,16502050900,456,294,1579,23824751000
458,1685799933,16501191100,457,295,1579,24097083600
489,1685799933,18533271100,458,296,1764,26222583400
490,1685799933,18533218800,489,297,1764,26222831500
494,1685799934,18202333400,490,298,1764,26223078900
498,1685799934,18135477000,494,299,1764,26223303700
1575,1685799950,2410874100,1574,300,1765,26225274200
1576,1685799950,2410486300,1575,301,1766,26225993900
1577,1685799950,2409947300,1576,302,1767,26226644000
23,1685799927,24899664100,7,303,1767,26227256700
147,1685799929,23046912700,23,304,1767,26227462800
320,1685799931,20951181200,180,305,1767,26228244100
99,1685799928,23791413600,35,306,1767,26228397700
1578,1685799950,2406525500,1577,307,1768,26228941600
1579,1685799950,2406320800,1578,308,1769,26229594000
158,1685799929,22911287400,99,309,1769,26245238600
1765,1685799952,20446400,1579,310,1770,26245650400
1766,1685799952,470947300,1765,311,1785,26696857100
1767,1685799952,822069800,1766,312,1800,27048592200
1768,1685799952,820136900,1767,313,1801,27048968500
385,1685799932,20769967400,323,314,1801,27049260400
198,1685799930,23068766200,103,315,1801,27050187900
168,1685799929,23432140600,97,316,1801,27050353500
179,1685799929,23259650000,154,317,1801,27050573900
273,1685799930,22275269000,123,318,1801,27050882100
274,1685799930,22275248600,273,319,1801,27051142700
189,1685799930,23169859300,146,320,1801,27051307400
135,1685799929,23965730500,125,321,1801,27051394300
171,1685799929,23405819500,134,322,1801,27051481400
172,1685799929,23405654600,171,323,1801,27051576100
173,1685799929,23393256400,80,324,1801,27052225200
148,1685799929,23853078000,106,325,1801,27052705600
210,1685799930,22911772300,189,326,1801,27052980000
86,1685799928,24815127400,58,327,1801,27053308300
386,1685799932,20773521600,385,328,1801,27053344600
174,1685799929,23393662700,173,329,1801,27053474900
291,1685799931,21986748900,86,330,1801,27053659600
448,1685799933,19770217900,386,331,1801,27054170600
112,1685799928,24456594200,73,332,1801,27054343100
164,1685799929,23573131200,160,333,1801,27054440400
204,1685799930,23016402600,164,334,1801,27054521000
467,1685799933,19656050800,314,335,1801,27054678100
468,1685799933,19995883200,467,336,1821,27394602300
192,1685799930,23485195200,124,337,1821,27395103200
201,1685799930,23370621700,192,338,1821,27395173200
157,1685799929,24069054000,59,339,1821,27395241300
218,1685799930,23035576700,37,340,1821,27395269800
282,1685799931,22529662300,142,341,1821,27395380300
1769,1685799952,1166129700,1768,342,1822,27395627500
1770,1685799952,1152058600,1769,343,1823,27397539000
1771,1685799952,1147739500,1770,344,1824,27398092800
1800,1685799953,351959300,1771,345,1825,27400475300
93,1685799928,25076529800,55,346,1825,27401199100
126,1685799929,24654758800,93,347,1851,27555314500
257,1685799930,25089618400,126,348,1998,29827388900
47,1685799927,28149725100,13,349,1998,29827793800
67,1685799928,27907835200,47,350,1998,29827828200
