UndefinedColor,Blue,Red,Green,ns since start,ns since issuance
0,0,0,0,233234500,0
0,0,0,0,398772000,0
0,0,0,0,411038000,0
0,0,0,0,509774500,0
0,0,0,0,609845000,0
0,0,0,0,759185400,0
0,0,0,0,909941300,0
0,0,0,0,1036139800,0
0,0,0,0,1333560900,0
0,0,0,0,1826035800,0
0,0,0,0,2819784100,0
0,0,0,0,3042600500,0
0,0,0,0,3609107000,0
0,0,0,0,4171024500,0
0,0,0,0,4928787800,0
0,0,0,0,7199598300,0
0,0,0,0,7978198500,0
0,0,0,0,8938080900,0
0,0,0,0,9316617500,0
0,0,0,0,9433837000,0
0,0,0,0,9552338900,0
0,0,0,0,9895676300,0
0,0,0,0,10258563800,0
0,0,0,0,12174750400,0
0,0,0,0,16090494700,0
0,0,0,0,16177654700,0
0,0,0,0,16385753300,0
0,0,0,0,16982883600,0
0,0,0,0,17024588600,0
0,0,0,0,17213099900,0
0,0,0,0,18279319800,0
0,0,0,0,18433807900,0
0,0,0,0,18627538900,0
0,0,0,0,19957586500,0
0,0,0,0,20021488500,0
0,0,0,0,20114754800,0
0,0,0,0,21715855900,0
0,0,0,0,22104124400,0
0,0,0,0,22456826500,0
0,0,0,0,22580608800,0
0,0,0,0,23532540000,0
0,0,0,0,23726378600,0
0,0,0,0,24421515000,0
0,0,0,0,25197681000,0
0,0,0,0,27305817900,0
0,0,0,0,28197247500,0
0,0,0,0,28386937300,0
0,0,0,0,28431896700,0
0,0,0,0,28565986500,0
0,0,0,0,28947810800,0
0,0,0,0,29037538800,0
0,0,0,0,30726806100,0
0,0,0,0,31636775200,0
0,0,0,0,31970321300,0
0,0,0,0,34691695300,0
0,0,0,0,34822868200,0
0,0,0,0,35574776500,0
0,0,0,0,38199730100,0
0,0,0,0,38603606100,0
0,0,0,0,40047600000,0
0,0,0,0,40202817400,0
0,0,0,0,41294827400,0
0,0,0,0,41543231700,0
0,0,0,0,41929788600,0
0,0,0,0,42070753600,0
0,0,0,0,42349005300,0
0,0,0,0,43982628200,0
0,0,0,0,45865609300,0
0,0,0,0,45921857100,0
0,0,0,0,46020844900,0
0,0,0,0,46208222300,0
0,0,0,0,49043390800,0
0,0,0,0,52260270200,0
0,0,0,0,56544103100,0
0,0,0,0,57274965400,0
0,0,0,0,58100963300,0
0,0,0,0,63551720600,0
