UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,350324500
1,0,0,0,2,0,0,0,2,413353800
1,0,0,0,6,0,0,0,7,480627400
1,0,0,0,6,0,0,0,7,611517400
1,0,0,0,8,0,0,0,14,708263500
5,0,0,0,15,0,0,0,31,925783700
8,0,0,0,21,0,0,0,36,1002844600
9,0,0,0,28,0,0,0,45,1184969300
16,0,0,0,49,0,0,0,70,1595100700
20,0,0,0,65,0,0,0,108,1911508000
20,0,0,0,65,0,0,0,108,2099930300
20,0,0,0,65,0,0,0,108,2239579300
38,0,0,0,121,0,0,0,146,2487077500
38,0,0,0,121,0,0,0,146,2510527900
38,0,0,0,122,0,0,0,146,2668344200
45,0,0,0,143,0,0,0,189,2843089300
48,0,0,0,152,0,0,0,217,2991623800
48,0,0,0,152,0,0,0,217,3027810900
50,0,0,0,161,0,0,0,233,3331024700
64,0,0,0,215,0,0,0,275,3565288300
64,0,0,0,216,0,0,0,275,3714199800
70,0,0,0,238,0,0,0,318,4582881000
77,0,0,0,283,0,0,0,383,5594338800
77,0,0,0,283,0,0,0,383,5700134500
77,0,0,0,283,0,0,0,383,6570883200
77,0,0,0,283,0,0,0,383,6607848300
77,0,0,0,286,0,0,0,495,8038194200
77,0,0,0,286,0,0,0,495,8170505600
77,0,0,0,286,0,0,0,506,8323212000
79,0,0,0,303,0,0,0,636,8706665800
84,0,0,0,329,0,0,0,707,9445565100
84,0,0,0,329,0,0,0,707,9574719900
84,0,0,0,329,0,0,0,707,9718658600
84,0,0,0,329,0,0,0,707,9860139100
84,0,0,0,329,0,0,0,707,9959727100
84,0,0,0,330,0,0,0,751,10625077000
85,0,0,0,331,0,0,0,776,10979742800
86,0,0,0,351,0,0,0,823,11818344000
86,0,0,0,351,0,0,0,823,11819800200
87,0,0,0,355,0,0,0,957,12661023500
87,0,0,0,355,0,0,0,957,12964374600
88,0,0,0,367,0,0,0,977,13583437500
89,0,0,0,403,0,0,0,1021,14290558000
92,0,0,0,428,0,0,0,1033,14350100200
92,0,0,0,463,0,0,0,1059,14958342400
92,0,0,0,464,0,0,0,1059,15062789400
93,0,0,0,490,0,0,0,1166,15158816400
93,0,0,0,499,0,0,0,1173,15307858600
93,0,0,0,500,0,0,0,1173,15677249300
93,0,0,0,500,0,0,0,1173,15780481100
