Witness Weight,Time (ns)
0,247300
2,464300
5,1074200
9,2480900
14,266573500
20,545038600
27,850247500
35,948391600
44,1112926000
54,1582333800
65,1676695700
77,2050063800
90,2086659600
104,2096775400
119,2428055300
135,2880324000
152,3306688800
170,3380984900
189,3423299500
209,3622752800
230,3652214800
252,3794185500
275,3795010900
299,3820250300
324,3925798000
350,4095702000
377,4096008200
405,4248970700
434,4249229300
464,4314932900
495,4668248900
527,4719256000
560,4942817600
594,5013570700
629,5013949700
665,5054469400
702,5123629900
740,5196449500
779,5858956300
819,5862908600
860,5863598700
902,5864106900
945,5942027000
989,5951851300
1034,6124943800
1080,6432994200
1127,7426367100
1175,7622051100
1224,7682674200
1274,7697028800
1325,8010218800
1377,8012108000
1430,8013218300
1484,8087197200
1539,8087520300
1595,8186147900
1652,8191122900
1710,8237308300
1769,8680944000
1829,8681452800
1890,8996942300
1952,9055584100
2015,9068021500
2075,9071041700
2139,9098628400
2204,9151187800
2270,9310036500
2337,9452613100
2405,11035089500
2474,11070983400
2544,11073936300
2615,11074459100
2687,11074656300
2760,11485459300
2834,12783736100
2909,13593396800
2985,13593952700
3062,13603434200
3140,13603695900
3219,13604246400
3299,13604521700
3380,13605602500
3462,13606290500
3545,14234291900
3629,14245864400
3690,14445743200
3775,14450874400
3861,14453310600
3948,14455223100
4036,14463111200
4125,15481047400
4215,15485216600
4306,15485681800
4398,15531455000
4491,15534319100
4585,15536096200
4680,15883764600
4776,15924393100
4873,15924725400
4971,15998303000
5070,18071057100
5170,18078606900
5271,18079356300
5373,18082064600
5476,18517252600
5580,18517682400
5685,18519996300
5791,19236833900
5898,19240766800
6006,19244682600
6115,19259960800
6225,19394726700
6336,19447936900
6448,19461709200
6561,19668977500
6675,19669994300
6790,20201789000
6906,20202659300
7023,20203117600
7141,20294130200
7260,20425794500
7380,20648558000
7501,20649087700
7623,20865714800
7746,21688089000
7870,22073418000
7995,22074278400
8121,22080536500
8248,22080879700
8376,22093014100
8505,23168874800
8635,23172576300
8766,23177279200
8898,23225286900
9031,23225826300
9165,23246344900
9300,23247538900
9436,23935255300
9573,23966197200
9711,24378597400
9850,24389699500
9990,24935356100
10131,24935731600
10273,24936068700
10416,25016766200
10560,27026955900
10705,29333797300
10851,29337212800
10998,29340163000
11146,29460034300
11295,29464262600
11445,29464725300
11596,29465107100
11748,30740254700
11810,31147185900
11963,31148406700
12117,31153320700
12272,31154106000
12428,32401788400
12585,32413343400
12743,32414359700
12902,32464815800
13062,32488670200
13223,32500880600
13385,32502021500
13548,32503139600
13712,32946014000
13877,32946757500
14043,33014666000
14210,33078282700
14273,33175286400
14337,34399860200
14505,34400646100
14674,34406045600
14844,34424075100
15015,34426014800
15187,35013127400
15360,35013704000
15534,35028793500
15709,35319103800
15885,35320176800
16062,35325145100
16240,36186952800
16419,36190074200
16599,36208931500
16780,36210652900
16962,36213351900
17145,37692929800
17329,38430298000
17514,38430982200
17700,38436177100
17887,39061061400
18075,39070586500
18264,39073699000
18454,39084166000
18645,39213047700
18837,39214572100
19030,39215837800
19224,40085762400
19419,40087839700
19615,41370616400
19812,41375245800
20010,41390861700
20209,41393481700
20409,41394520300
20610,42629648800
20812,44445490200
20877,44490781100
21080,44491327900
21284,44591169700
21489,44597364500
21695,44598233000
21902,44599554700
22110,44750823900
22319,44815160700
22529,44815778100
22740,45055121500
22952,46098359800
23165,46099567800
23379,46497635500
23594,46499014600
23810,46583637300
24027,46599009500
24245,46607039600
24464,46607776800
24684,48407369700
24905,48409018600
25127,48650457100
25350,48701266300
25574,48702129600
25799,48702874100
26025,48704766900
26252,48724688600
26480,48726815800
26709,48742415000
26939,48752642300
27170,48755768900
27402,49158005800
27635,49160271000
27869,49162741500
28104,49163732500
28340,50378317800
28577,50379095200
28815,50394633300
29054,51075837100
29294,52163106800
29535,52163864300
29777,53530154300
30020,53532525100
30264,53613398200
30509,53862113500
30755,53865729900
31002,53870864400
31250,53943525300
31499,53945683800
31749,53946964200
32000,53948957800
32252,57301779800
32505,57305345400
32759,58062089700
33014,58066291300
33270,58840580600
33527,58841461800
33785,58843746300
34044,58844516100
