Peer ID,Neighbor ID,Network Delay (ns),Packet Loss (%),Weight
0,139,100000000,0,13327
0,36,100000000,0,13327
0,63,100000000,0,13327
0,85,100000000,0,13327
0,43,100000000,0,13327
0,150,100000000,0,13327
0,1,100000000,0,13327
0,58,100000000,0,13327
0,160,100000000,0,13327
0,76,100000000,0,13327
0,50,100000000,0,13327
1,192,100000000,0,7088
1,125,100000000,0,7088
1,73,100000000,0,7088
1,145,100000000,0,7088
1,0,100000000,0,7088
1,175,100000000,0,7088
1,116,100000000,0,7088
1,7,100000000,0,7088
2,27,100000000,0,4921
2,113,100000000,0,4921
2,16,100000000,0,4921
2,90,100000000,0,4921
2,94,100000000,0,4921
2,60,100000000,0,4921
3,129,100000000,0,3798
3,183,100000000,0,3798
3,17,100000000,0,3798
3,91,100000000,0,3798
3,53,100000000,0,3798
3,151,100000000,0,3798
3,9,100000000,0,3798
3,140,100000000,0,3798
4,5,100000000,0,3107
4,57,100000000,0,3107
4,176,100000000,0,3107
4,31,100000000,0,3107
5,180,100000000,0,2637
5,31,100000000,0,2637
5,53,100000000,0,2637
5,93,100000000,0,2637
5,99,100000000,0,2637
5,4,100000000,0,2637
5,110,100000000,0,2637
5,56,100000000,0,2637
5,181,100000000,0,2637
5,59,100000000,0,2637
6,126,100000000,0,2295
6,139,100000000,0,2295
6,161,100000000,0,2295
6,192,100000000,0,2295
6,135,100000000,0,2295
7,174,100000000,0,2035
7,135,100000000,0,2035
7,149,100000000,0,2035
7,153,100000000,0,2035
7,22,100000000,0,2035
7,1,100000000,0,2035
7,93,100000000,0,2035
7,88,100000000,0,2035
7,185,100000000,0,2035
7,114,100000000,0,2035
7,138,100000000,0,2035
8,115,100000000,0,1830
8,79,100000000,0,1830
8,58,100000000,0,1830
8,105,100000000,0,1830
8,196,100000000,0,1830
8,98,100000000,0,1830
8,13,100000000,0,1830
9,109,100000000,0,1665
9,131,100000000,0,1665
9,121,100000000,0,1665
9,3,100000000,0,1665
9,105,100000000,0,1665
9,37,100000000,0,1665
9,117,100000000,0,1665
9,101,100000000,0,1665
9,56,100000000,0,1665
9,175,100000000,0,1665
9,114,100000000,0,1665
10,71,100000000,0,1528
10,59,100000000,0,1528
10,76,100000000,0,1528
10,92,100000000,0,1528
10,169,100000000,0,1528
10,82,100000000,0,1528
10,192,100000000,0,1528
11,115,100000000,0,1413
11,16,100000000,0,1413
11,155,100000000,0,1413
11,128,100000000,0,1413
11,47,100000000,0,1413
11,77,100000000,0,1413
11,100,100000000,0,1413
12,174,100000000,0,1315
12,126,100000000,0,1315
12,23,100000000,0,1315
12,62,100000000,0,1315
12,155,100000000,0,1315
12,140,100000000,0,1315
13,73,100000000,0,1230
13,8,100000000,0,1230
13,101,100000000,0,1230
13,137,100000000,0,1230
13,177,100000000,0,1230
13,104,100000000,0,1230
13,22,100000000,0,1230
13,122,100000000,0,1230
13,105,100000000,0,1230
13,132,100000000,0,1230
14,122,100000000,0,1156
14,193,100000000,0,1156
14,103,100000000,0,1156
14,106,100000000,0,1156
14,127,100000000,0,1156
14,55,100000000,0,1156
14,75,100000000,0,1156
14,180,100000000,0,1156
14,140,100000000,0,1156
14,129,100000000,0,1156
15,38,100000000,0,1090
15,79,100000000,0,1090
15,100,100000000,0,1090
15,60,100000000,0,1090
15,20,100000000,0,1090
15,199,100000000,0,1090
15,76,100000000,0,1090
15,188,100000000,0,1090
15,120,100000000,0,1090
16,64,100000000,0,1032
16,87,100000000,0,1032
16,46,100000000,0,1032
16,11,100000000,0,1032
16,134,100000000,0,1032
16,29,100000000,0,1032
16,63,100000000,0,1032
16,112,100000000,0,1032
16,2,100000000,0,1032
16,149,100000000,0,1032
17,102,100000000,0,981
17,3,100000000,0,981
17,103,100000000,0,981
17,139,100000000,0,981
17,67,100000000,0,981
17,162,100000000,0,981
17,110,100000000,0,981
17,36,100000000,0,981
18,93,100000000,0,934
18,173,100000000,0,934
18,68,100000000,0,934
18,139,100000000,0,934
18,32,100000000,0,934
18,91,100000000,0,934
18,180,100000000,0,934
18,145,100000000,0,934
18,161,100000000,0,934
18,106,100000000,0,934
19,42,100000000,0,892
19,103,100000000,0,892
19,156,100000000,0,892
19,32,100000000,0,892
19,141,100000000,0,892
19,51,100000000,0,892
20,81,100000000,0,854
20,172,100000000,0,854
20,29,100000000,0,854
20,15,100000000,0,854
20,191,100000000,0,854
20,45,100000000,0,854
20,139,100000000,0,854
21,103,100000000,0,818
21,124,100000000,0,818
21,101,100000000,0,818
21,100,100000000,0,818
21,91,100000000,0,818
21,86,100000000,0,818
22,38,100000000,0,786
22,121,100000000,0,786
22,141,100000000,0,786
22,13,100000000,0,786
22,181,100000000,0,786
22,192,100000000,0,786
22,160,100000000,0,786
22,167,100000000,0,786
22,85,100000000,0,786
22,139,100000000,0,786
22,7,100000000,0,786
23,42,100000000,0,757
23,92,100000000,0,757
23,122,100000000,0,757
23,87,100000000,0,757
23,71,100000000,0,757
23,45,100000000,0,757
23,12,100000000,0,757
23,180,100000000,0,757
24,56,100000000,0,729
24,198,100000000,0,729
24,114,100000000,0,729
24,26,100000000,0,729
24,46,100000000,0,729
24,74,100000000,0,729
24,113,100000000,0,729
25,65,100000000,0,704
25,143,100000000,0,704
25,156,100000000,0,704
25,194,100000000,0,704
25,168,100000000,0,704
25,148,100000000,0,704
25,31,100000000,0,704
25,64,100000000,0,704
25,133,100000000,0,704
25,122,100000000,0,704
26,175,100000000,0,681
26,146,100000000,0,681
26,24,100000000,0,681
26,189,100000000,0,681
26,32,100000000,0,681
26,61,100000000,0,681
26,89,100000000,0,681
27,114,100000000,0,659
27,41,100000000,0,659
27,63,100000000,0,659
27,142,100000000,0,659
27,58,100000000,0,659
27,106,100000000,0,659
27,132,100000000,0,659
27,133,100000000,0,659
27,134,100000000,0,659
27,86,100000000,0,659
27,2,100000000,0,659
28,130,100000000,0,638
28,59,100000000,0,638
28,187,100000000,0,638
28,174,100000000,0,638
28,179,100000000,0,638
28,77,100000000,0,638
28,185,100000000,0,638
29,98,100000000,0,619
29,20,100000000,0,619
29,69,100000000,0,619
29,145,100000000,0,619
29,162,100000000,0,619
29,16,100000000,0,619
29,79,100000000,0,619
29,94,100000000,0,619
29,171,100000000,0,619
30,175,100000000,0,601
30,196,100000000,0,601
30,129,100000000,0,601
30,143,100000000,0,601
30,133,100000000,0,601
30,101,100000000,0,601
30,153,100000000,0,601
31,168,100000000,0,584
31,116,100000000,0,584
31,195,100000000,0,584
31,5,100000000,0,584
31,25,100000000,0,584
31,4,100000000,0,584
32,118,100000000,0,568
32,33,100000000,0,568
32,198,100000000,0,568
32,72,100000000,0,568
32,140,100000000,0,568
32,165,100000000,0,568
32,18,100000000,0,568
32,26,100000000,0,568
32,19,100000000,0,568
32,87,100000000,0,568
32,131,100000000,0,568
32,149,100000000,0,568
33,109,100000000,0,553
33,131,100000000,0,553
33,112,100000000,0,553
33,32,100000000,0,553
33,71,100000000,0,553
33,40,100000000,0,553
33,48,100000000,0,553
33,81,100000000,0,553
33,56,100000000,0,553
33,181,100000000,0,553
33,51,100000000,0,553
33,96,100000000,0,553
33,158,100000000,0,553
34,46,100000000,0,539
34,102,100000000,0,539
34,91,100000000,0,539
34,161,100000000,0,539
34,96,100000000,0,539
34,183,100000000,0,539
34,52,100000000,0,539
35,69,100000000,0,525
35,157,100000000,0,525
35,182,100000000,0,525
35,180,100000000,0,525
35,148,100000000,0,525
35,176,100000000,0,525
36,82,100000000,0,512
36,112,100000000,0,512
36,99,100000000,0,512
36,17,100000000,0,512
36,0,100000000,0,512
37,118,100000000,0,500
37,142,100000000,0,500
37,104,100000000,0,500
37,71,100000000,0,500
37,43,100000000,0,500
37,9,100000000,0,500
37,119,100000000,0,500
38,155,100000000,0,489
38,22,100000000,0,489
38,174,100000000,0,489
38,166,100000000,0,489
38,108,100000000,0,489
38,167,100000000,0,489
38,57,100000000,0,489
38,15,100000000,0,489
39,76,100000000,0,478
39,65,100000000,0,478
39,60,100000000,0,478
39,179,100000000,0,478
39,52,100000000,0,478
39,117,100000000,0,478
39,123,100000000,0,478
39,124,100000000,0,478
39,119,100000000,0,478
39,176,100000000,0,478
40,81,100000000,0,467
40,142,100000000,0,467
40,33,100000000,0,467
40,60,100000000,0,467
40,169,100000000,0,467
40,86,100000000,0,467
40,65,100000000,0,467
40,64,100000000,0,467
40,186,100000000,0,467
41,46,100000000,0,457
41,78,100000000,0,457
41,27,100000000,0,457
41,69,100000000,0,457
41,149,100000000,0,457
42,23,100000000,0,448
42,100,100000000,0,448
42,193,100000000,0,448
42,52,100000000,0,448
42,19,100000000,0,448
42,159,100000000,0,448
43,184,100000000,0,438
43,144,100000000,0,438
43,110,100000000,0,438
43,196,100000000,0,438
43,37,100000000,0,438
43,0,100000000,0,438
43,143,100000000,0,438
43,185,100000000,0,438
44,54,100000000,0,430
44,148,100000000,0,430
44,131,100000000,0,430
44,176,100000000,0,430
44,164,100000000,0,430
44,90,100000000,0,430
45,20,100000000,0,421
45,123,100000000,0,421
45,146,100000000,0,421
45,144,100000000,0,421
45,23,100000000,0,421
45,157,100000000,0,421
45,115,100000000,0,421
45,185,100000000,0,421
46,34,100000000,0,413
46,41,100000000,0,413
46,16,100000000,0,413
46,124,100000000,0,413
46,131,100000000,0,413
46,82,100000000,0,413
46,115,100000000,0,413
46,87,100000000,0,413
46,67,100000000,0,413
46,183,100000000,0,413
46,24,100000000,0,413
47,176,100000000,0,405
47,156,100000000,0,405
47,191,100000000,0,405
47,162,100000000,0,405
47,125,100000000,0,405
47,11,100000000,0,405
48,116,100000000,0,398
48,148,100000000,0,398
48,91,100000000,0,398
48,92,100000000,0,398
48,106,100000000,0,398
48,153,100000000,0,398
48,33,100000000,0,398
49,104,100000000,0,391
49,50,100000000,0,391
49,146,100000000,0,391
49,119,100000000,0,391
49,151,100000000,0,391
50,179,100000000,0,384
50,166,100000000,0,384
50,49,100000000,0,384
50,0,100000000,0,384
50,178,100000000,0,384
50,174,100000000,0,384
50,135,100000000,0,384
50,87,100000000,0,384
51,150,100000000,0,377
51,127,100000000,0,377
51,106,100000000,0,377
51,53,100000000,0,377
51,33,100000000,0,377
51,19,100000000,0,377
52,166,100000000,0,371
52,175,100000000,0,371
52,42,100000000,0,371
52,39,100000000,0,371
52,193,100000000,0,371
52,98,100000000,0,371
52,34,100000000,0,371
52,69,100000000,0,371
53,64,100000000,0,364
53,164,100000000,0,364
53,97,100000000,0,364
53,51,100000000,0,364
53,107,100000000,0,364
53,143,100000000,0,364
53,5,100000000,0,364
