Witness Weight,Time (ns)
0,1347900
2,56723300
5,84283500
9,110964300
14,207178300
20,313990300
27,416469200
35,527953700
44,529666700
54,646389800
65,868128600
77,868664600
90,966374100
101,1157818200
115,1342427000
130,1405429700
146,1602001100
163,1639184600
180,1773136800
198,1846279200
217,1949301200
237,1968658400
258,2034853300
280,2123424600
303,2132195200
323,2243131400
347,2247984200
372,2422654400
398,2477497700
425,2669939300
443,2672634000
471,2716250300
500,2843552800
530,2965593400
542,3011698300
573,3042098000
605,3306938000
638,3307622000
657,3412080300
691,3562561600
726,3605277900
762,4030174400
799,4177128900
837,4178039900
876,4500030500
916,4561257200
957,4797912500
999,4806737600
1042,4873687000
1086,4930557900
1131,4978786500
1177,5003829200
1224,5121670300
1272,5130613700
1321,5271709800
1371,5299162900
1422,5315782300
1474,5497025300
1527,5518227700
1581,5594564900
1636,5657631400
1692,6063317300
1749,6314817100
1807,6324729100
1866,6375770600
1926,6446467000
1987,6526973600
2000,6564018000
2062,6574494600
2125,6640359000
2189,6721326000
2254,6820680300
2268,6892613000
2334,6923634100
2401,7032996600
2469,7162605600
2538,7179319900
2608,7235959800
2679,7324917500
2751,7397295000
2824,7545998100
2898,7558492000
2973,7559433900
3049,7606370500
3126,7606639100
3204,7859012900
3283,7919529000
3363,7939716800
3444,8010144400
3526,8013784300
3609,8228903900
3693,8573108400
3778,8573507400
3864,8574431700
3951,8930403600
4039,9051232900
4128,9094572600
4218,9320893000
4309,9375670600
4401,9414100700
4494,9463079600
4588,9497060100
4683,9526301300
4779,9640316800
4876,9740154500
4974,9779326400
5073,9864656100
5173,10180650900
5274,10216298500
5376,10272072400
5479,10279420100
5583,10390010500
5688,10542637300
5709,10614646000
5815,10728399400
5922,10882282300
6030,10890566100
6139,10900444200
6249,10945429000
6360,11006486100
6472,11181502800
6585,11373823500
6699,11384738100
6814,11470687300
6930,11553086900
7047,11553388500
7165,11713020400
7284,11782538000
7404,12307776200
7525,12814980300
7647,12966479000
7770,13130821400
7894,13218510300
8019,13297011400
8145,13337034700
8272,13616082800
8400,13624357700
8529,13844502100
8659,14001536900
8790,14114094400
8922,14336277600
9055,14381401300
9189,14409437800
9324,14489624200
9460,14675579700
9597,14782967900
9735,14862449700
9874,14871592200
10014,14952098600
10155,15044293100
10297,15089930500
10440,15226295000
10584,15287837300
10729,15442680500
10875,15791583100
11022,16055106100
11170,16075622400
11319,16309031700
11469,16314689600
11620,16315582900
11772,16317695700
11925,16484364800
12079,16662638900
12234,16701457800
12390,16787985200
12547,16789075500
12569,16891293400
12727,16972113100
12886,17012464000
13046,17146093600
13207,17169983300
13369,17186268000
13532,17255559800
13696,17595844600
13861,17622771900
14027,17623093200
14194,17623596300
14362,17681488100
14531,17932777000
14701,18115177700
14872,18161988200
15044,18278703000
15217,18333676700
15391,18346537100
15566,18660682000
15742,18751606900
15919,18815524100
16097,18908801100
16276,18916354300
16456,18947946500
16637,19206501400
16819,19347211500
17002,19354060100
17186,19391282900
17371,19548409600
17557,19553809300
17744,19649507300
17932,19893087300
18121,19926375600
18311,19942392200
18502,20120536600
18694,20135551700
18887,20166091000
19081,20350626800
19276,20363110400
19472,20403499400
19669,20554853200
19867,20737545900
20066,20739827000
20266,21012254800
20467,21094023300
20669,21198621000
20872,21275157400
21076,21289427000
21281,21417966200
