UndefinedColor,Blue,Red,Green,ns since start,ns since issuance
0,0,0,0,116081600,0
0,0,0,0,174100100,0
0,0,0,0,228564900,0
0,0,0,0,327591400,0
0,0,0,0,428623500,0
0,0,0,0,528643200,0
0,0,0,0,629860000,0
0,0,0,0,729975400,0
0,0,0,0,828160900,0
0,0,0,0,934928700,0
0,0,0,0,1077294800,0
0,0,0,0,1127530500,0
0,0,0,0,1227572000,0
0,0,0,0,1327740500,0
0,0,0,0,1427540800,0
0,0,0,0,1533769500,0
0,0,0,0,1629818100,0
0,0,0,0,1727985000,0
0,0,0,0,1827795500,0
0,0,0,0,1947257800,0
0,0,0,0,2027639700,0
0,0,0,0,2215094500,0
0,0,0,0,2409939800,0
0,0,0,0,2684501200,0
0,0,0,0,3255605100,0
0,0,0,0,3539427600,0
0,0,0,0,3973269200,0
0,0,0,0,4325231300,0
0,0,0,0,4342547700,0
0,0,0,0,4428716500,0
0,0,0,0,4590470800,0
0,0,0,0,4634956800,0
0,0,0,0,4728902100,0
0,0,0,0,4834517300,0
0,0,0,0,4953108800,0
0,0,0,0,5028304400,0
0,0,0,0,5574706300,0
0,0,0,0,5643129100,0
0,0,0,0,5736219600,0
0,0,0,0,6034513300,0
0,0,0,0,6133313600,0
0,0,0,0,6238229800,0
0,0,0,0,6334165000,0
0,0,0,0,6434452100,0
0,0,0,0,6641276800,0
0,0,0,0,6738673500,0
0,0,0,0,6858722000,0
0,0,0,0,6944147800,0
0,0,0,0,7048973200,0
0,0,0,0,7128046800,0
0,0,0,0,7232336500,0
0,0,0,0,7330140800,0
0,0,0,0,7427614200,0
0,0,0,0,7638046500,0
0,0,0,0,7770231200,0
0,0,0,0,7904933200,0
0,0,0,0,7927829800,0
0,0,0,0,8027827400,0
0,0,0,0,8154698700,0
0,0,0,0,8227611800,0
0,0,0,0,8327943300,0
0,0,0,0,8452182800,0
0,0,0,0,8552284200,0
0,0,0,0,8667023300,0
0,0,0,0,8727637400,0
0,0,0,0,8852869700,0
0,0,0,0,8945223200,0
0,0,0,0,9038163300,0
0,0,0,0,9218749200,0
0,0,0,0,9230134600,0
0,0,0,0,9328214900,0
0,0,0,0,9428052400,0
0,0,0,0,9528286500,0
0,0,0,0,9628391600,0
0,0,0,0,9727866100,0
0,0,0,0,9849136100,0
0,0,0,0,9935559900,0
0,0,0,0,10043174300,0
0,0,0,0,10153882500,0
0,0,0,0,10228231100,0
0,0,0,0,10333523300,0
0,0,0,0,10437921300,0
