UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,104581800
0,0,0,0,0,0,0,0,0,177725300
0,0,0,0,1,0,0,0,1,278126200
0,0,0,0,1,0,0,0,1,386097600
0,0,0,0,1,0,0,0,1,478019300
2,0,0,0,3,0,0,0,8,577221500
2,0,0,0,5,0,0,0,11,677531000
3,0,0,0,9,0,0,0,15,778018500
4,0,0,0,12,0,0,0,17,878130600
5,0,0,0,16,0,0,0,19,977614400
6,0,0,0,19,0,0,0,22,1078409700
6,0,0,0,19,0,0,0,22,1178125900
8,0,0,0,24,0,0,0,29,1278071300
9,0,0,0,27,0,0,0,31,1409071900
10,0,0,0,31,0,0,0,39,1478215200
10,0,0,0,33,0,0,0,40,1580345500
10,0,0,0,39,0,0,0,45,1677862000
12,0,0,0,44,0,0,0,49,1777385400
13,0,0,0,48,0,0,0,53,1896720900
13,0,0,0,53,0,0,0,57,2047909100
13,0,0,0,54,0,0,0,60,2081486400
14,0,0,0,58,0,0,0,65,2180260600
15,0,0,0,62,0,0,0,68,2278047800
17,0,0,0,66,0,0,0,71,2400304200
18,0,0,0,68,0,0,0,74,2481105400
19,0,0,0,71,0,0,0,75,2577479200
20,0,0,0,73,0,0,0,80,2677706300
20,0,0,0,74,0,0,0,83,2778125600
20,0,0,0,78,0,0,0,86,2877697600
21,0,0,0,85,0,0,0,89,2978177600
23,0,0,0,88,0,0,0,92,3077563000
23,0,0,0,90,0,0,0,95,3178183600
23,0,0,0,93,0,0,0,100,3298291900
25,0,0,0,97,0,0,0,104,3409691800
26,0,0,0,98,0,0,0,109,3478328200
27,0,0,0,102,0,0,0,115,3577301500
28,0,0,0,108,0,0,0,118,3679253900
29,0,0,0,115,0,0,0,121,3777959400
29,0,0,0,117,0,0,0,123,3877283800
29,0,0,0,120,0,0,0,132,3977596400
29,0,0,0,123,0,0,0,136,4078055000
29,0,0,0,129,0,0,0,140,4177645400
29,0,0,0,133,0,0,0,143,4278010400
30,0,0,0,137,0,0,0,146,4379333300
31,0,0,0,143,0,0,0,154,4481277700
31,0,0,0,149,0,0,0,160,4581336100
34,0,0,0,153,0,0,0,162,4678224300
34,0,0,0,159,0,0,0,167,4777295100
34,0,0,0,163,0,0,0,173,4877986000
35,0,0,0,168,0,0,0,178,4977453400
36,0,0,0,173,0,0,0,187,5078103400
37,0,0,0,178,0,0,0,192,5179177400
37,0,0,0,184,0,0,0,201,5277682300
37,0,0,0,188,0,0,0,206,5392912300
39,0,0,0,200,0,0,0,216,5478395800
40,0,0,0,208,0,0,0,218,5577740500
41,0,0,0,214,0,0,0,226,5677293800
42,0,0,0,223,0,0,0,232,5782982400
43,0,0,0,225,0,0,0,233,5903924000
43,0,0,0,231,0,0,0,239,5980783300
44,0,0,0,236,0,0,0,250,6078342700
44,0,0,0,242,0,0,0,259,6181172100
44,0,0,0,249,0,0,0,264,6278328600
46,0,0,0,256,0,0,0,270,6389064000
46,0,0,0,260,0,0,0,278,6478027200
48,0,0,0,270,0,0,0,286,6584524400
49,0,0,0,276,0,0,0,292,6688743500
50,0,0,0,282,0,0,0,293,6779493900
51,0,0,0,290,0,0,0,297,6880871900
52,0,0,0,296,0,0,0,305,6986765200
52,0,0,0,298,0,0,0,310,7077684600
53,0,0,0,306,0,0,0,319,7177915200
53,0,0,0,313,0,0,0,326,7281340000
53,0,0,0,317,0,0,0,331,7392032500
54,0,0,0,322,0,0,0,339,7480974500
54,0,0,0,329,0,0,0,346,7582941400
55,0,0,0,335,0,0,0,352,7677343100
55,0,0,0,343,0,0,0,355,7778129500
55,0,0,0,351,0,0,0,368,7877199300
55,0,0,0,357,0,0,0,375,7979905800
56,0,0,0,366,0,0,0,382,8083597700
57,0,0,0,377,0,0,0,388,8177404400
57,0,0,0,379,0,0,0,391,8277502600
58,0,0,0,386,0,0,0,396,8419049300
58,0,0,0,391,0,0,0,401,8478188200
58,0,0,0,397,0,0,0,403,8578461900
58,0,0,0,401,0,0,0,404,8679416400
58,0,0,0,405,0,0,0,414,8786620900
59,0,0,0,410,0,0,0,426,8882138100
59,0,0,0,415,0,0,0,428,8979250600
59,0,0,0,424,0,0,0,434,9084517000
59,0,0,0,431,0,0,0,440,9178149000
59,0,0,0,437,0,0,0,445,9282636200
59,0,0,0,441,0,0,0,448,9379074900
59,0,0,0,448,0,0,0,451,9477790700
59,0,0,0,453,0,0,0,457,9577500500
59,0,0,0,455,0,0,0,463,9678135000
59,0,0,0,458,0,0,0,463,9801010500
59,0,0,0,462,0,0,0,465,9878455200
59,0,0,0,464,0,0,0,466,9977449900
59,0,0,0,467,0,0,0,469,10078881500
59,0,0,0,468,0,0,0,473,10178649400
59,0,0,0,472,0,0,0,485,10278435400
59,0,0,0,474,0,0,0,488,10377831600
59,0,0,0,483,0,0,0,493,10484484900
59,0,0,0,489,0,0,0,496,10578531300
59,0,0,0,494,0,0,0,500,10677558700
59,0,0,0,496,0,0,0,507,10778396500
59,0,0,0,502,0,0,0,511,10878575100
59,0,0,0,508,0,0,0,517,10977712800
59,0,0,0,513,0,0,0,523,11078423900
59,0,0,0,518,0,0,0,527,11180756000
59,0,0,0,521,0,0,0,529,11292851200
59,0,0,0,524,0,0,0,532,11380202400
59,0,0,0,531,0,0,0,538,11503995600
59,0,0,0,534,0,0,0,540,11577983200
59,0,0,0,538,0,0,0,543,11678278000
59,0,0,0,542,0,0,0,545,11781417400
59,0,0,0,544,0,0,0,553,11879094800
59,0,0,0,551,0,0,0,561,11988342700
59,0,0,0,554,0,0,0,564,12078158300
60,0,0,0,559,0,0,0,570,12179155800
60,0,0,0,566,0,0,0,579,12322010800
60,0,0,0,569,0,0,0,583,12378179900
61,0,0,0,575,0,0,0,585,12480267600
61,0,0,0,580,0,0,0,586,12578865100
61,0,0,0,586,0,0,0,594,12683515000
61,0,0,0,586,0,0,0,594,12777868200
62,0,0,0,591,0,0,0,597,12878344500
62,0,0,0,594,0,0,0,600,12977820500
62,0,0,0,600,0,0,0,609,13077867500
62,0,0,0,604,0,0,0,611,13179810200
63,0,0,0,608,0,0,0,613,13290077100
63,0,0,0,610,0,0,0,617,13391273800
63,0,0,0,612,0,0,0,620,13477450400
63,0,0,0,616,0,0,0,629,13577835600
63,0,0,0,619,0,0,0,630,13679264800
63,0,0,0,626,0,0,0,638,13779219900
63,0,0,0,633,0,0,0,642,13878918800
63,0,0,0,637,0,0,0,645,13978189200
63,0,0,0,642,0,0,0,650,14078281700
63,0,0,0,647,0,0,0,654,14179446800
63,0,0,0,652,0,0,0,660,14279445300
63,0,0,0,656,0,0,0,666,14394399300
63,0,0,0,657,0,0,0,672,14481010900
63,0,0,0,659,0,0,0,675,14585567800
63,0,0,0,672,0,0,0,681,14678267800
63,0,0,0,680,0,0,0,690,14778295300
63,0,0,0,685,0,0,0,695,14883205200
63,0,0,0,688,0,0,0,698,14978035300
63,0,0,0,693,0,0,0,704,15081992800
64,0,0,0,698,0,0,0,706,15179146000
64,0,0,0,704,0,0,0,709,15278874900
64,0,0,0,709,0,0,0,718,15421537100
64,0,0,0,715,0,0,0,721,15483928500
65,0,0,0,718,0,0,0,724,15578905800
