Peer ID,Neighbor ID,Network Delay (ns),Packet Loss (%),Weight
0,155,100000000,0,13327
0,85,100000000,0,13327
0,159,100000000,0,13327
0,145,100000000,0,13327
0,107,100000000,0,13327
0,184,100000000,0,13327
1,134,100000000,0,7088
1,185,100000000,0,7088
1,192,100000000,0,7088
1,146,100000000,0,7088
1,145,100000000,0,7088
1,171,100000000,0,7088
1,172,100000000,0,7088
1,148,100000000,0,7088
2,61,100000000,0,4921
2,13,100000000,0,4921
2,7,100000000,0,4921
2,11,100000000,0,4921
2,64,100000000,0,4921
2,18,100000000,0,4921
2,81,100000000,0,4921
3,172,100000000,0,3798
3,122,100000000,0,3798
3,164,100000000,0,3798
3,181,100000000,0,3798
3,104,100000000,0,3798
3,76,100000000,0,3798
3,62,100000000,0,3798
4,97,100000000,0,3107
4,26,100000000,0,3107
4,183,100000000,0,3107
4,136,100000000,0,3107
4,63,100000000,0,3107
4,74,100000000,0,3107
4,182,100000000,0,3107
5,82,100000000,0,2637
5,94,100000000,0,2637
5,177,100000000,0,2637
5,67,100000000,0,2637
5,32,100000000,0,2637
5,98,100000000,0,2637
6,130,100000000,0,2295
6,47,100000000,0,2295
6,50,100000000,0,2295
6,147,100000000,0,2295
7,50,100000000,0,2035
7,164,100000000,0,2035
7,75,100000000,0,2035
7,168,100000000,0,2035
7,52,100000000,0,2035
7,87,100000000,0,2035
7,2,100000000,0,2035
8,33,100000000,0,1830
8,189,100000000,0,1830
8,114,100000000,0,1830
8,65,100000000,0,1830
8,69,100000000,0,1830
8,98,100000000,0,1830
8,85,100000000,0,1830
8,30,100000000,0,1830
8,170,100000000,0,1830
8,71,100000000,0,1830
8,191,100000000,0,1830
9,75,100000000,0,1665
9,61,100000000,0,1665
9,154,100000000,0,1665
9,100,100000000,0,1665
9,45,100000000,0,1665
9,165,100000000,0,1665
9,42,100000000,0,1665
9,128,100000000,0,1665
9,192,100000000,0,1665
10,168,100000000,0,1528
10,116,100000000,0,1528
10,146,100000000,0,1528
10,41,100000000,0,1528
10,133,100000000,0,1528
10,26,100000000,0,1528
10,108,100000000,0,1528
10,21,100000000,0,1528
10,49,100000000,0,1528
11,143,100000000,0,1413
11,81,100000000,0,1413
11,95,100000000,0,1413
11,17,100000000,0,1413
11,28,100000000,0,1413
11,29,100000000,0,1413
11,46,100000000,0,1413
11,2,100000000,0,1413
12,56,100000000,0,1315
12,135,100000000,0,1315
12,23,100000000,0,1315
12,95,100000000,0,1315
12,55,100000000,0,1315
12,177,100000000,0,1315
12,60,100000000,0,1315
12,123,100000000,0,1315
13,27,100000000,0,1230
13,91,100000000,0,1230
13,169,100000000,0,1230
13,38,100000000,0,1230
13,174,100000000,0,1230
13,58,100000000,0,1230
13,98,100000000,0,1230
13,25,100000000,0,1230
13,26,100000000,0,1230
13,68,100000000,0,1230
13,53,100000000,0,1230
13,2,100000000,0,1230
13,160,100000000,0,1230
14,173,100000000,0,1156
14,158,100000000,0,1156
14,117,100000000,0,1156
14,85,100000000,0,1156
14,190,100000000,0,1156
14,156,100000000,0,1156
14,79,100000000,0,1156
14,27,100000000,0,1156
15,143,100000000,0,1090
15,163,100000000,0,1090
15,32,100000000,0,1090
15,138,100000000,0,1090
15,99,100000000,0,1090
15,44,100000000,0,1090
15,179,100000000,0,1090
15,159,100000000,0,1090
16,27,100000000,0,1032
16,110,100000000,0,1032
16,59,100000000,0,1032
16,56,100000000,0,1032
16,154,100000000,0,1032
16,108,100000000,0,1032
16,184,100000000,0,1032
16,189,100000000,0,1032
17,11,100000000,0,981
17,161,100000000,0,981
17,23,100000000,0,981
17,59,100000000,0,981
17,49,100000000,0,981
17,24,100000000,0,981
17,103,100000000,0,981
17,46,100000000,0,981
18,73,100000000,0,934
18,125,100000000,0,934
18,166,100000000,0,934
18,26,100000000,0,934
18,2,100000000,0,934
18,165,100000000,0,934
18,150,100000000,0,934
18,64,100000000,0,934
18,145,100000000,0,934
19,185,100000000,0,892
19,128,100000000,0,892
19,20,100000000,0,892
