UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,105142900
0,0,0,0,0,0,0,0,0,220547800
0,0,0,0,1,0,0,0,1,276002700
0,0,0,0,1,0,0,0,1,364681300
1,0,0,0,2,0,0,0,3,464254300
1,0,0,0,3,0,0,0,4,565631800
1,0,0,0,4,0,0,0,8,664552200
2,0,0,0,8,0,0,0,12,764443200
3,0,0,0,12,0,0,0,15,863801900
4,0,0,0,16,0,0,0,19,964456400
5,0,0,0,18,0,0,0,24,1064549400
5,0,0,0,21,0,0,0,26,1169868300
5,0,0,0,23,0,0,0,30,1285423700
7,0,0,0,27,0,0,0,32,1365516100
8,0,0,0,29,0,0,0,35,1467620100
9,0,0,0,31,0,0,0,36,1564281900
9,0,0,0,32,0,0,0,37,1663722700
11,0,0,0,37,0,0,0,43,1769323900
11,0,0,0,38,0,0,0,43,1864665200
11,0,0,0,41,0,0,0,47,1965206800
12,0,0,0,43,0,0,0,50,2067296700
14,0,0,0,46,0,0,0,52,2163970900
15,0,0,0,50,0,0,0,59,2296748700
15,0,0,0,53,0,0,0,60,2442527600
17,0,0,0,57,0,0,0,63,2497941700
17,0,0,0,59,0,0,0,65,2675254600
17,0,0,0,61,0,0,0,70,2722496000
17,0,0,0,63,0,0,0,70,2771676100
17,0,0,0,66,0,0,0,75,2864362700
18,0,0,0,70,0,0,0,81,2963843800
19,0,0,0,75,0,0,0,85,3065567000
19,0,0,0,78,0,0,0,88,3209087300
20,0,0,0,81,0,0,0,88,3276857500
21,0,0,0,92,0,0,0,103,3424954300
21,0,0,0,94,0,0,0,106,3597026500
21,0,0,0,94,0,0,0,106,3603207400
22,0,0,0,102,0,0,0,117,3765286700
23,0,0,0,105,0,0,0,117,3842093600
23,0,0,0,105,0,0,0,117,3864620700
24,0,0,0,107,0,0,0,124,3963966700
25,0,0,0,118,0,0,0,126,4065141000
25,0,0,0,119,0,0,0,128,4163841800
28,0,0,0,124,0,0,0,134,4291461300
28,0,0,0,126,0,0,0,136,4364469100
28,0,0,0,130,0,0,0,139,4464609200
28,0,0,0,133,0,0,0,144,4564426600
30,0,0,0,143,0,0,0,150,4664228400
30,0,0,0,147,0,0,0,157,4766262200
31,0,0,0,151,0,0,0,161,4863858800
32,0,0,0,155,0,0,0,164,4968963200
32,0,0,0,161,0,0,0,168,5065604600
34,0,0,0,165,0,0,0,168,5175526900
34,0,0,0,165,0,0,0,168,5277853400
35,0,0,0,168,0,0,0,176,5363674900
36,0,0,0,173,0,0,0,183,5463946300
36,0,0,0,175,0,0,0,187,5565824900
36,0,0,0,180,0,0,0,191,5667127200
36,0,0,0,186,0,0,0,195,5766394300
37,0,0,0,190,0,0,0,198,5871009400
37,0,0,0,194,0,0,0,204,5965611000
37,0,0,0,196,0,0,0,207,6064725600
39,0,0,0,203,0,0,0,214,6168636100
40,0,0,0,210,0,0,0,220,6283606400
40,0,0,0,213,0,0,0,223,6365196900
40,0,0,0,217,0,0,0,226,6481229500
40,0,0,0,220,0,0,0,229,6564284800
40,0,0,0,224,0,0,0,234,6665071600
40,0,0,0,227,0,0,0,237,6765035700
40,0,0,0,230,0,0,0,240,6869125200
41,0,0,0,238,0,0,0,245,6964211300
41,0,0,0,239,0,0,0,245,7067152500
41,0,0,0,242,0,0,0,249,7163835300
41,0,0,0,246,0,0,0,254,7263666100
41,0,0,0,247,0,0,0,260,7364324700
41,0,0,0,251,0,0,0,264,7464584200
42,0,0,0,259,0,0,0,277,7563796600
44,0,0,0,264,0,0,0,281,7693677700
45,0,0,0,271,0,0,0,284,7763956700
46,0,0,0,279,0,0,0,290,7908281700
46,0,0,0,283,0,0,0,296,8047463600
46,0,0,0,283,0,0,0,296,8064367900
46,0,0,0,288,0,0,0,303,8164432400
47,0,0,0,296,0,0,0,309,8266518200
47,0,0,0,299,0,0,0,311,8363688700
47,0,0,0,304,0,0,0,317,8472828300
48,0,0,0,311,0,0,0,321,8569425400
48,0,0,0,316,0,0,0,324,8673020300
49,0,0,0,318,0,0,0,328,8781692200
49,0,0,0,320,0,0,0,332,8865888700
50,0,0,0,324,0,0,0,337,8968686700
50,0,0,0,329,0,0,0,342,9071267300
50,0,0,0,333,0,0,0,346,9172025500
50,0,0,0,338,0,0,0,353,9271644500
50,0,0,0,340,0,0,0,356,9390432300
50,0,0,0,340,0,0,0,356,9471163600
52,0,0,0,351,0,0,0,362,9565763000
53,0,0,0,355,0,0,0,371,9664425800
55,0,0,0,362,0,0,0,374,9773881700
55,0,0,0,370,0,0,0,381,9880457400
55,0,0,0,374,0,0,0,384,9963884600
56,0,0,0,378,0,0,0,390,10064317100
57,0,0,0,384,0,0,0,395,10197056200
58,0,0,0,387,0,0,0,397,10284312600
59,0,0,0,391,0,0,0,404,10363919800
60,0,0,0,396,0,0,0,409,10465563300
62,0,0,0,405,0,0,0,419,10629624100
62,0,0,0,408,0,0,0,424,10675041700
63,0,0,0,412,0,0,0,430,10763908300
63,0,0,0,415,0,0,0,432,10890745200
63,0,0,0,415,0,0,0,432,11050227300
63,0,0,0,415,0,0,0,432,11086748200
63,0,0,0,426,0,0,0,441,11179024700
64,0,0,0,427,0,0,0,441,11265866200
66,0,0,0,433,0,0,0,452,11386237700
68,0,0,0,439,0,0,0,459,11466792700
68,0,0,0,443,0,0,0,464,11569879600
68,0,0,0,444,0,0,0,464,11675534500
69,0,0,0,458,0,0,0,468,11815929500
70,0,0,0,461,0,0,0,477,11868630300
70,0,0,0,464,0,0,0,485,11970404900
71,0,0,0,472,0,0,0,489,12086514400
71,0,0,0,474,0,0,0,492,12168788100
71,0,0,0,475,0,0,0,492,12266014400
71,0,0,0,485,0,0,0,496,12365936100
71,0,0,0,491,0,0,0,500,12467727300
71,0,0,0,495,0,0,0,504,12563727800
71,0,0,0,500,0,0,0,514,12673619400
71,0,0,0,502,0,0,0,517,12773468800
71,0,0,0,506,0,0,0,525,12865275500
71,0,0,0,510,0,0,0,531,12965727500
75,0,0,0,521,0,0,0,534,13070664100
77,0,0,0,531,0,0,0,542,13285296800
77,0,0,0,531,0,0,0,542,13323604600
77,0,0,0,534,0,0,0,546,13387382500
77,0,0,0,540,0,0,0,557,13465266600
77,0,0,0,544,0,0,0,558,13571056600
79,0,0,0,557,0,0,0,570,13760259200
79,0,0,0,557,0,0,0,570,13768897700
79,0,0,0,560,0,0,0,576,13868173900
79,0,0,0,566,0,0,0,586,13969271900
79,0,0,0,569,0,0,0,587,14089987000
79,0,0,0,577,0,0,0,595,14187695900
79,0,0,0,581,0,0,0,599,14307985200
79,0,0,0,581,0,0,0,599,14366494200
79,0,0,0,594,0,0,0,615,14473090400
79,0,0,0,594,0,0,0,615,14572025500
79,0,0,0,601,0,0,0,627,14683960400
79,0,0,0,612,0,0,0,634,14775123000
81,0,0,0,618,0,0,0,639,14864261200
84,0,0,0,630,0,0,0,640,14987737400
84,0,0,0,630,0,0,0,640,15069555200
85,0,0,0,633,0,0,0,661,15271939100
85,0,0,0,647,0,0,0,671,15407130700
85,0,0,0,647,0,0,0,671,15527036900
85,0,0,0,647,0,0,0,671,15566237300
87,0,0,0,672,0,0,0,699,15674168400
88,0,0,0,673,0,0,0,699,15828613900
88,0,0,0,673,0,0,0,699,15881935900
88,0,0,0,673,0,0,0,699,15965788900
88,0,0,0,673,0,0,0,699,16088317900
92,0,0,0,715,0,0,0,751,16509407200
92,0,0,0,715,0,0,0,751,16568428000
93,0,0,0,722,0,0,0,759,16747863200
93,0,0,0,722,0,0,0,759,16800106300
93,0,0,0,722,0,0,0,759,16881384400
96,0,0,0,740,0,0,0,780,16978528100
96,0,0,0,742,0,0,0,787,17080793400
96,0,0,0,743,0,0,0,787,17265311400
96,0,0,0,743,0,0,0,794,17274004500
96,0,0,0,743,0,0,0,794,17698004300
96,0,0,0,744,0,0,0,794,17858107000
98,0,0,0,789,0,0,0,849,17954661700
99,0,0,0,789,0,0,0,849,17985897100
99,0,0,0,790,0,0,0,849,18094062300
110,0,0,0,857,0,0,0,891,18854997200
110,0,0,0,859,0,0,0,895,18900128700
111,0,0,0,864,0,0,0,896,18971948800
111,0,0,0,864,0,0,0,896,19147956300
117,0,0,0,924,0,0,0,970,20257690200
118,0,0,0,942,0,0,0,984,20897285800
118,0,0,0,942,0,0,0,984,20967892200
