Node 0,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node 10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20,Node 21,Node 22,Node 23,Node 24,Node 25,Node 26,Node 27,Node 28,Node 29,Node 30,Node 31,Node 32,Node 33,Node 34,Node 35,Node 36,Node 37,Node 38,Node 39,Node 40,Node 41,Node 42,Node 43,Node 44,Node 45,Node 46,Node 47,Node 48,Node 49,Node 50,Node 51,Node 52,Node 53,Node 54,Node 55,Node 56,Node 57,Node 58,Node 59,Node 60,Node 61,Node 62,Node 63,Node 64,Node 65,Node 66,Node 67,Node 68,Node 69,Node 70,Node 71,Node 72,Node 73,Node 74,Node 75,Node 76,Node 77,Node 78,Node 79,Node 80,Node 81,Node 82,Node 83,Node 84,Node 85,Node 86,Node 87,Node 88,Node 89,Node 90,Node 91,Node 92,Node 93,Node 94,Node 95,Node 96,Node 97,Node 98,Node 99,ns since start
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147612000
3,3,3,2,3,3,2,4,4,3,2,2,2,3,2,2,2,2,3,4,3,4,2,4,3,2,3,2,1,1,3,3,3,2,3,2,4,3,3,3,3,2,2,3,3,3,1,2,2,2,3,2,3,3,3,3,2,3,2,2,2,3,2,3,2,1,3,3,2,2,2,2,2,2,3,2,2,2,4,2,3,3,3,3,2,2,3,2,2,2,3,3,2,2,4,2,2,2,1,3,2598030900
12,12,12,12,12,13,12,11,12,12,11,11,12,12,11,10,13,13,12,14,12,13,11,12,13,12,11,11,13,13,13,12,11,14,13,12,12,13,11,11,11,13,12,13,12,13,12,12,11,12,12,11,13,12,12,13,12,12,12,12,12,12,13,11,11,13,11,13,13,12,12,11,11,11,12,12,12,13,12,12,11,13,11,13,11,12,14,11,12,12,12,13,11,11,11,12,12,12,11,10,3051440300
24,20,20,23,24,19,23,23,23,19,23,20,22,23,20,23,23,21,22,24,20,23,20,23,24,23,19,20,22,24,23,23,18,21,23,19,20,22,22,22,19,24,19,24,19,23,23,22,13,23,22,23,23,20,18,24,15,21,24,22,22,21,22,21,22,21,21,21,25,21,22,21,24,23,23,16,21,24,17,20,21,23,24,23,20,20,22,20,21,24,23,20,23,20,23,21,20,22,18,24,3631636300
33,28,30,32,29,21,28,30,28,24,30,30,25,27,33,27,32,29,29,26,29,32,30,35,33,27,29,25,29,31,28,34,25,33,27,29,26,29,34,25,25,31,20,26,29,33,29,31,32,24,26,32,26,27,27,29,25,23,31,27,27,25,27,24,33,29,25,33,25,27,26,25,27,28,25,32,31,31,33,30,29,28,31,31,29,26,28,30,27,30,24,23,27,31,31,25,29,27,26,25,4095184200
33,42,36,32,30,45,31,42,32,41,41,41,40,30,33,27,42,30,39,32,40,36,39,43,35,43,38,38,33,41,40,41,42,34,45,36,26,40,41,39,40,42,39,43,41,35,42,33,36,39,34,37,44,42,43,34,26,40,41,41,41,42,41,25,33,37,42,35,42,30,39,40,38,38,40,32,32,42,36,41,39,42,32,34,36,41,29,35,39,31,40,42,39,39,41,37,35,34,35,37,4634080700
44,50,46,33,45,47,44,42,41,51,41,42,47,41,43,47,42,47,54,35,53,39,43,44,39,46,39,39,41,41,52,42,42,39,51,36,52,41,43,39,40,49,45,47,54,54,42,44,42,49,46,45,51,52,51,47,31,44,42,51,53,49,41,47,40,45,42,47,53,49,50,49,39,43,40,38,44,48,40,41,39,42,43,34,37,42,46,42,48,46,53,44,46,51,43,37,49,50,44,45,5115929400
44,50,46,33,54,47,44,52,41,51,41,42,54,51,43,47,42,53,59,35,55,39,43,44,39,46,39,57,41,42,52,42,61,39,55,54,53,41,43,39,40,49,45,52,56,57,42,44,42,49,46,45,52,56,54,47,55,52,55,59,54,49,52,47,57,45,42,47,58,57,54,53,39,43,40,38,44,48,40,41,39,42,55,52,37,42,46,42,52,46,53,56,46,51,43,52,49,55,57,52,5398384400
44,57,65,57,54,47,64,58,54,51,42,58,55,51,59,60,42,53,63,35,57,40,62,62,39,46,39,59,54,42,59,62,63,52,55,56,62,58,43,41,62,54,45,54,56,60,62,50,43,54,46,61,52,56,54,47,57,59,55,64,54,63,52,59,58,62,42,52,58,57,54,53,40,49,40,58,62,65,40,41,65,43,55,52,42,51,60,42,52,53,53,65,49,64,62,52,62,57,57,52,5869111000
44,57,65,57,64,47,64,58,54,68,65,58,55,51,59,61,64,63,63,58,57,40,62,62,69,46,39,59,57,64,66,66,63,52,55,56,62,58,43,41,62,54,45,54,56,60,63,50,43,54,46,61,52,56,61,47,57,60,55,65,54,63,70,59,58,62,68,52,59,58,54,63,40,49,40,64,62,65,40,41,65,43,55,57,42,51,60,42,68,64,53,65,49,64,62,52,62,57,60,66,6157732100
49,74,75,57,65,74,69,65,66,73,65,76,60,56,59,74,73,64,63,73,59,41,62,62,71,72,39,73,60,69,68,73,63,52,56,57,77,58,69,53,75,71,72,67,64,60,69,50,68,55,46,61,52,68,61,70,71,66,73,65,70,63,75,69,67,75,68,53,59,65,54,70,40,49,40,76,62,68,40,41,65,43,66,57,67,52,66,42,68,64,53,65,73,65,62,72,62,69,61,66,6801877100
51,78,80,71,76,74,69,65,66,76,78,79,70,56,76,78,73,68,76,78,76,41,71,80,71,72,42,73,72,69,68,73,80,59,65,66,80,62,75,53,79,79,78,80,68,64,75,50,74,56,79,72,59,76,77,72,71,74,73,76,70,75,77,69,78,75,78,75,66,65,76,79,50,77,56,76,62,71,64,69,65,43,73,80,74,64,78,77,68,78,65,67,73,76,68,72,62,69,79,77,7577844100
51,78,80,71,76,80,79,65,77,77,78,80,70,69,79,78,73,68,76,78,81,41,71,80,71,72,42,75,72,79,80,81,81,79,65,66,80,62,75,69,79,81,78,80,68,64,75,70,74,56,80,72,59,81,78,80,71,80,79,79,77,75,77,69,78,77,78,76,78,65,76,79,50,79,63,76,62,71,64,74,80,75,74,80,74,67,78,80,79,78,65,67,75,79,68,75,69,70,79,81,7944792800
55,78,82,71,76,82,81,77,77,77,78,81,78,81,81,82,79,68,76,79,81,42,78,80,79,73,43,78,72,80,81,83,81,79,65,80,80,63,80,81,79,81,78,81,68,65,75,71,79,58,80,72,59,81,81,82,81,80,81,79,79,76,81,81,78,81,80,80,80,80,76,79,51,82,77,77,62,71,64,77,84,84,75,80,78,76,78,81,81,78,66,67,75,82,68,76,70,70,79,82,8489227100
80,79,85,71,76,82,81,77,81,78,78,83,79,84,81,82,81,68,76,79,85,42,78,82,83,73,44,79,79,81,81,85,85,79,82,82,80,69,81,83,79,81,84,82,81,74,80,73,83,81,80,73,71,81,83,84,81,81,81,84,79,76,81,81,81,81,82,80,81,82,82,79,59,82,83,80,83,72,79,82,84,84,77,80,83,80,78,82,81,81,66,74,75,82,82,79,80,82,79,83,9111770500
80,79,85,71,76,82,81,77,81,78,78,83,79,84,81,82,81,68,76,79,85,42,78,82,83,73,44,79,79,81,81,85,85,79,82,82,80,69,81,83,79,81,84,82,81,74,80,78,83,81,80,73,71,81,83,84,81,81,81,84,79,76,81,81,81,81,82,80,84,82,82,79,59,82,83,80,83,72,81,82,84,84,77,80,83,82,78,82,81,81,66,74,75,82,82,79,80,82,79,83,9145531300
80,79,85,71,76,82,81,77,81,78,78,83,79,84,81,83,81,68,76,79,85,42,78,82,83,73,44,85,79,81,81,85,85,79,82,82,80,69,81,83,79,81,84,82,81,74,80,81,83,81,80,73,71,81,83,84,81,81,81,84,79,76,81,81,81,81,82,80,85,82,82,79,59,82,83,80,83,72,81,82,84,84,77,80,83,83,78,82,81,81,66,74,75,82,82,81,80,82,79,83,9221097000
80,79,85,71,76,82,81,77,81,83,78,83,79,84,81,83,81,68,76,81,85,42,78,82,83,73,44,85,79,81,82,85,85,86,82,82,80,69,81,83,79,81,84,82,81,74,82,84,83,81,80,73,81,81,83,84,81,81,81,84,79,76,85,81,81,81,82,80,85,82,82,79,84,82,83,83,83,72,85,82,86,84,77,80,83,84,78,82,81,81,67,74,75,82,82,85,80,82,79,83,9430827400
80,79,85,81,84,84,84,77,85,86,78,83,79,84,84,88,82,80,76,81,85,42,83,85,83,82,44,85,79,82,86,85,85,87,82,82,80,70,81,86,80,82,84,82,81,74,82,86,85,81,80,73,87,85,84,84,81,81,84,84,80,76,87,81,81,85,85,83,85,85,82,80,84,82,87,88,83,81,86,82,86,84,85,80,83,87,78,82,87,81,79,74,75,82,82,85,80,82,80,83,9971331900
84,80,87,89,89,84,87,85,85,86,79,83,80,89,84,88,84,81,76,88,89,43,86,85,83,83,58,89,86,88,87,87,85,89,85,82,80,70,88,88,88,82,87,86,85,82,87,88,88,81,82,81,90,89,86,89,83,87,84,84,83,77,90,81,82,86,87,83,85,85,83,80,89,82,87,88,86,81,86,86,86,84,85,80,87,90,80,82,88,86,83,76,79,84,86,88,81,82,86,87,10802393700
84,80,87,89,89,84,87,85,85,86,79,83,80,89,84,88,84,81,76,88,89,51,86,85,83,83,58,89,86,88,87,87,85,89,85,82,80,70,88,88,88,82,87,86,85,82,87,88,88,81,82,81,90,89,86,89,83,87,84,84,83,77,90,81,82,86,87,83,85,85,83,80,89,82,87,88,86,81,86,86,86,84,85,80,87,90,80,82,88,86,83,76,79,84,86,88,81,82,86,88,10815669100
84,88,87,89,89,84,87,89,91,90,79,83,80,89,87,88,84,81,76,88,89,83,90,85,83,83,58,89,86,88,87,87,85,89,85,82,80,86,88,88,90,82,87,89,85,82,87,88,88,81,82,81,90,89,86,89,83,87,84,89,83,77,90,83,82,86,90,83,85,88,83,82,89,83,87,88,91,84,86,86,86,90,85,80,87,90,80,82,88,86,83,76,79,84,86,88,81,82,86,88,11179807700
84,90,88,89,91,90,91,89,91,91,81,89,85,89,90,90,89,83,80,92,89,86,91,85,84,83,59,90,87,88,92,91,87,89,85,84,80,87,88,88,91,86,91,92,85,83,88,91,89,84,85,81,90,91,86,90,84,88,85,89,83,81,90,83,91,88,90,83,87,90,83,88,91,86,87,88,91,84,89,90,87,91,85,82,87,90,80,82,88,87,91,76,88,85,86,90,89,87,89,88,12008661100
84,90,88,89,91,90,91,90,91,91,81,89,85,89,90,90,89,83,80,92,91,86,91,85,84,83,59,91,90,92,92,91,87,89,85,84,80,87,88,88,91,86,91,92,85,83,89,91,89,84,85,81,90,91,86,90,85,88,85,89,83,82,90,83,91,90,90,84,87,91,83,88,91,86,87,88,91,84,89,90,90,91,85,82,87,90,88,82,88,88,91,77,90,85,86,90,90,87,91,88,12260267500
84,90,91,89,92,92,91,92,91,92,81,91,85,92,92,91,89,83,84,92,91,91,92,85,84,87,78,92,92,92,92,92,91,89,85,91,86,92,91,92,92,92,92,92,87,83,92,92,89,91,88,81,90,92,87,91,90,88,85,89,86,87,90,85,92,91,91,84,87,91,83,88,92,92,92,88,91,85,92,90,91,92,88,85,92,90,92,82,89,92,91,77,92,87,87,90,91,90,92,92,13446430400
87,91,93,92,92,92,92,92,93,93,85,92,87,92,92,91,90,85,90,92,92,92,92,88,84,89,84,94,92,93,93,92,91,92,92,94,91,93,91,92,92,93,92,92,88,88,92,93,89,93,92,86,92,92,92,92,92,90,89,89,91,88,93,90,93,92,93,87,87,92,88,93,92,92,92,92,94,88,92,90,92,92,91,91,92,91,93,92,91,93,93,80,92,90,94,91,92,91,92,92,14900228600
91,92,94,92,92,93,92,94,95,93,92,92,87,92,94,91,90,85,91,92,94,92,92,92,84,90,84,95,92,93,93,94,91,92,92,94,92,93,91,96,92,93,92,92,89,92,92,93,89,93,93,86,92,92,92,92,92,92,91,91,92,88,93,91,95,92,93,88,87,92,90,93,94,92,93,92,94,88,92,92,94,92,91,91,92,92,94,92,92,95,94,80,92,92,94,92,92,91,92,92,15469818000
91,92,95,92,93,93,92,94,96,93,92,92,87,93,95,92,90,88,91,92,95,92,95,92,84,90,91,95,92,93,93,96,93,92,93,94,92,93,91,96,95,93,92,92,89,92,93,94,92,93,93,86,92,92,92,92,92,92,91,91,92,88,93,92,95,92,93,89,87,92,92,93,94,92,94,92,94,88,92,92,94,92,92,91,93,92,94,92,92,95,95,80,93,93,94,92,92,91,92,94,16041932900
91,93,95,93,93,93,94,94,96,94,92,92,90,94,95,94,90,93,91,94,95,92,96,92,84,91,91,95,92,94,93,97,93,92,93,94,92,95,92,96,95,94,92,94,89,92,93,94,92,93,93,92,93,92,92,92,93,92,92,92,94,90,93,92,95,92,94,89,88,92,94,94,95,94,94,92,95,90,94,92,94,95,93,93,93,92,94,92,92,95,95,81,95,93,94,92,92,95,93,94,16604892600
91,93,95,93,93,93,94,94,96,94,92,92,90,95,95,95,91,93,91,94,95,92,96,92,85,91,91,95,92,95,93,97,93,92,93,94,92,95,92,96,95,94,92,94,92,92,93,95,92,93,93,92,93,92,92,92,95,92,92,92,94,90,93,92,95,92,94,89,88,95,94,94,95,94,94,92,95,90,94,92,94,95,93,93,93,92,94,92,92,95,97,81,95,94,95,92,92,95,93,94,16875231200
91,93,95,93,93,93,94,94,96,94,93,92,90,95,95,95,91,93,91,94,95,92,96,92,89,92,91,95,92,95,93,97,93,92,93,94,92,97,92,96,95,94,92,94,92,92,93,95,92,93,93,92,93,92,92,95,95,92,92,92,94,90,93,92,95,92,94,89,88,95,94,94,97,95,94,92,95,90,95,92,94,95,93,93,93,92,94,92,92,95,97,85,95,94,95,92,92,95,94,94,17119470800
91,93,95,93,94,93,94,94,96,96,93,92,90,95,95,95,92,94,92,94,96,92,96,92,89,92,91,97,92,95,93,97,93,92,93,94,92,97,96,96,95,96,92,94,92,92,93,95,92,93,95,92,93,92,92,95,95,94,95,92,95,91,93,92,95,93,97,91,89,95,94,94,97,95,94,92,95,91,95,95,94,95,93,93,93,92,95,92,95,95,97,85,95,94,95,92,92,95,94,95,17445414700
91,96,95,97,97,96,98,95,98,99,98,92,95,97,96,96,96,97,96,97,97,98,97,92,92,93,91,97,97,95,96,97,97,95,98,99,96,99,98,98,97,98,95,94,93,92,96,98,99,98,98,93,95,93,96,99,95,94,97,92,99,93,94,97,97,95,97,96,89,97,96,95,97,96,98,92,95,94,96,96,95,95,95,94,94,95,95,97,97,96,97,94,97,97,95,92,93,98,96,97,19841901900
91,96,97,98,97,96,98,95,99,99,99,97,95,97,96,96,97,97,96,97,97,98,97,92,92,93,95,97,99,98,98,98,97,95,98,99,98,99,98,98,97,98,95,94,93,92,98,98,99,99,98,93,98,98,97,99,95,96,97,92,99,93,95,97,97,98,97,96,91,97,96,97,97,96,98,92,96,94,96,96,97,95,95,95,95,97,97,97,99,97,99,94,97,98,97,95,96,98,96,98,20629313500
92,98,98,99,97,99,98,95,99,99,99,99,96,97,97,97,97,99,96,98,99,98,98,94,92,95,96,97,99,98,98,98,97,99,98,99,99,99,98,99,97,99,96,94,94,92,98,99,99,99,99,96,99,98,97,99,96,98,97,94,99,93,97,98,97,98,98,98,92,97,96,98,98,96,98,93,99,94,96,96,99,96,96,96,99,98,97,99,99,97,99,95,98,99,98,99,98,99,98,99,22160637700
92,98,98,99,97,99,98,95,99,99,99,99,99,97,97,97,97,99,96,99,99,99,98,94,92,95,96,97,99,98,98,98,97,99,98,99,99,99,98,99,97,99,96,94,94,92,98,99,99,99,99,96,99,98,99,99,96,98,97,94,99,98,97,98,97,99,98,99,92,97,96,98,98,96,98,93,99,94,96,96,99,96,96,96,99,98,97,99,99,97,99,95,98,99,98,99,98,99,98,99,22458007400
92,98,99,99,97,99,99,95,99,99,99,99,99,97,97,97,99,99,96,99,99,99,98,94,92,95,96,99,99,99,98,98,97,99,98,99,99,99,98,99,97,99,98,94,94,92,98,99,99,100,99,96,99,98,99,99,96,98,97,97,99,99,97,98,97,99,99,99,93,98,96,98,99,98,98,98,99,94,97,96,99,96,97,96,99,98,97,99,100,97,99,97,98,99,98,99,99,99,98,99,23046992400
93,98,99,99,97,99,99,95,99,99,99,99,99,97,97,97,99,99,96,99,99,99,98,94,92,95,97,99,99,99,98,99,97,99,98,99,99,99,98,99,97,99,98,95,94,93,98,99,99,100,99,96,99,98,99,99,97,99,97,98,99,99,97,99,97,99,99,99,95,98,97,98,99,98,99,98,99,94,97,96,99,96,97,96,99,98,97,99,100,97,99,98,99,99,98,99,99,99,98,99,23908312800
93,98,99,99,99,99,99,95,99,99,99,99,99,99,97,99,99,99,96,99,99,99,98,94,92,95,97,99,99,99,99,99,97,99,98,99,99,99,98,99,97,99,98,95,99,93,98,99,99,100,99,96,99,98,99,99,97,99,97,98,99,99,97,99,97,99,99,99,95,98,97,98,99,98,99,98,99,94,97,99,99,96,97,96,99,98,98,99,100,99,100,98,99,99,98,99,99,99,98,99,24370645300
93,99,99,99,100,99,100,98,99,99,100,99,99,100,99,100,99,99,98,99,99,100,99,97,92,97,99,99,99,100,100,99,99,99,99,99,99,99,98,100,99,99,99,96,99,95,99,99,99,100,100,97,99,99,100,99,97,99,98,99,99,100,97,99,99,99,99,99,98,100,99,99,99,99,99,100,100,98,98,100,100,96,97,99,99,99,99,99,100,99,100,98,100,99,99,99,99,99,98,99,26291919700
