Number of Requested Messages,ns since start
0,100694700
0,179904900
0,279586000
0,379362300
0,481362200
0,580289900
0,682355500
0,778770100
0,879795000
0,982677600
0,1091048900
0,1185318100
0,1414512300
0,1464046900
0,1502823900
0,1624143700
0,1776213800
0,1932301800
0,1935022700
0,2022653500
0,2130732500
0,2184648400
0,2297844000
0,2412696000
0,2525088400
0,2588097800
0,2744542300
0,2808674000
0,2881734100
0,3057845800
0,3103453900
0,3229268800
0,3291774900
0,3461257000
0,3509104700
0,3651578400
0,3689760300
0,3841748600
0,3945636400
0,3990797100
0,4086100300
0,4183857800
0,4282604300
0,4388718100
0,4587033200
0,4626715200
0,4773125800
0,4854947300
0,4920418500
0,5143659800
0,5190900800
0,5194783000
0,5322409800
0,5457650100
0,5492155800
0,5587481200
0,5701081400
0,5828448500
0,5903378900
0,5999550700
0,6107646500
0,6185640900
0,6299521300
0,6410826600
0,6501827300
0,6582869100
0,6714099300
0,6792524300
0,6909049100
0,7073903600
0,7085795500
0,7180256200
0,7337422500
0,7384636800
0,7479470000
0,7612452800
0,7705124600
0,7780020400
0,7884799600
0,7979160400
0,8121574100
0,8212382000
0,8286300200
0,8405733200
0,8482891200
0,8621981000
0,8686817400
0,8881137500
0,8897739900
0,9062889100
0,9143440300
0,9246710400
0,9320044000
0,9940184700
0,11365392100
0,11500741000
0,11609147300
0,11674372600
0,11795209600
0,11798987000
0,12055079600
0,12171890600
0,12218898900
0,12368199800
0,12498630800
0,12549471500
0,13454732800
0,13561484700
0,13678770500
0,15376308400
0,16052151500
0,16192182700
0,16224067500
0,16427507600
0,16477248500
0,16512566500
0,16677560900
0,17254708100
0,17303986100
0,17347782800
0,17428754300
0,18156275800
0,18295480300
0,19995679100
0,20108124500
0,20247787000
0,20463775200
0,20925636800
0,21010231900
0,21496138500
0,21607119900
0,21997994900
0,22174059200
0,22242391700
0,23097253600
0,23214130600
0,23373695400
0,23635929900
0,23714604200
0,24236802500
0,24851782000
0,24918459100
0,25031811300
0,25417949100
0,26154774500
0,26202994900
0,26764251900
0,26823139400
0,26884023600
0,28267254000
0,28334822700
0,28479914300
0,28549096100
0,29040849600
0,29344141500
0,30112615400
0,30850086000
0,31278449800
0,31775178600
0,31800843100
0,31829599300
0,32003445400
0,32163499900
0,32360736600
0,32400874100
0,32419684300
0,33182824000
0,33243538600
0,33523947000
0,33561896700
0,33661924500
0,33871408000
0,33943160300
0,33947252600
0,34519416000
0,35319691800
0,36586531100
0,36592390000
0,36695364700
0,36827237600
0,37478154300
0,38833671800
0,38857971000
0,38954154300
0,39215095300
0,39247278800
0,39369621800
0,39421417800
0,39515004600
0,39615107300
0,39882070300
0,40220197500
0,40226123900
0,40287015400
0,40414201300
0,40713931700
0,40886305900
0,41341803900
0,41779325600
0,42041918100
0,42094351000
0,42393427800
0,42431823300
0,42638582400
0,42648811000
0,42768950500
0,43447025600
0,44199807900
0,44216291300
0,45080388500
0,45093854700
0,45410117100
0,45710778100
0,46850924100
0,46860565100
0,47337312900
0,47384941500
0,47483623100
0,47490099900
0,47653896500
0,47703858100
0,47824033100
0,47937189700
0,48471436600
0,49366541900
0,49462674100
0,50036898100
0,50631121300
0,50920421300
0,51069900500
0,51294839100
0,51298581300
0,52148773000
0,52598229000
0,52734763800
0,52799748600
0,52806440300
0,53372186800
0,53533260600
0,55089201700
0,55128130200
0,55210104900
0,55593591500
0,55626443700
0,56189756900
0,56977976700
0,57070485800
0,57521823600
0,58208581200
0,58209973100
0,58764001900
0,59409110300
0,60398667600
