Witness Weight,Time (ns)
0,310141000
2,585439700
5,662864300
8,864013500
12,866163000
17,866559300
23,867201500
30,1079230500
34,1081232100
42,1285718200
46,1990417600
55,2091702100
64,2839505700
74,3239283700
79,3675946400
89,4248460300
100,4573397600
105,5082951500
117,5398798600
130,5863733600
144,5866210700
159,6468781900
175,6513582800
181,6765072500
188,10288249900
205,10298710900
222,10298921900
240,10299253400
259,10299409200
279,10299829500
285,10517152400
306,12067518700
328,12237495600
339,12237672800
351,18513730200
358,18513885300
366,18545564200
374,18545710100
383,19626112000
401,19637566500
411,19637891800
422,19639615200
441,19810133100
461,19811560100
484,20187936900
493,21879470100
514,21880004700
536,21891550100
559,22701192600
583,22757405200
608,24031335200
634,24041570600
661,24042631000
689,24042879900
718,24543213800
731,24813903400
743,24814169700
756,24818199000
786,24818444200
817,24818622400
841,24820120300
855,26133837500
865,26134005100
876,26134226500
908,26192559700
941,26208352700
956,26208546400
981,26219471300
995,26219599600
1029,26292497400
1041,26296961700
1076,26418848700
1112,26653045100
1149,27555207500
1162,27555397300
1176,27555601800
1191,27565258400
1229,28267087500
1268,28424790100
1308,28425534400
1349,28904501600
1365,29110639400
1391,29119840200
1418,29120207600
1446,30490378100
1488,31149729500
1517,31638867700
1532,31639027700
1548,31859047800
1591,31859264100
1635,34724695900
1651,34731472500
1681,34735555100
1726,34735804100
1772,35507672700
1803,35510512700
1820,35514791600
1838,37523690300
1885,37748047000
1933,38834317600
1965,40110110500
2014,41324258800
2064,41420430600
2081,41555797600
2132,43319270700
2184,43330928100
2237,43331385100
2291,43523105300
2346,44717023800
2365,45316530100
2382,45348530200
2400,45348720800
2456,45397375500
2489,45398414200
2523,45398714100
2580,45424138600
2638,45427672000
2658,46527089400
2693,46882944200
2711,46887232100
2732,46892332600
2768,47030837400
2827,48662336600
2887,48662552900
2948,48662701200
3010,49130024800
3073,49130759600
3137,49131083100
3202,51235432100
3221,55551642800
3287,55552770800
3354,55553195800
3422,55572565300
3442,55573045800
3463,55574687600
3485,57475566300
3504,57475703400
3524,57476063700
3561,59061037500
