Witness Weight,Time (ns)
0,664152600
2,664197600
5,664385700
9,1253308200
14,1254833500
20,1780117700
27,1780464500
33,2888033500
38,2888916700
46,2889197100
53,2999894700
59,3000192100
66,3000325500
74,3844426600
83,3956342100
92,3972825500
102,4505531000
112,4555018000
123,5723084300
134,5939086100
146,5944862900
153,6267538800
165,6593581100
178,6825883200
186,6862477000
200,7459827700
215,7459947300
231,7788048200
248,8184491500
266,8720331700
279,8802646700
298,8973781200
318,9042637300
326,9431748000
347,9882715600
356,10033808900
366,10182242700
377,10301572600
399,10310801900
422,10312032600
446,13111183900
460,13111397400
485,13219424000
511,13219509700
526,13262065400
535,13267073300
562,13427483500
578,13429504200
606,14213882800
635,14256709300
652,14320252300
682,15454127600
713,15460057700
725,15978008100
757,16001875100
790,16560678400
803,17789391000
821,17800672800
855,17800868400
890,17807261300
900,18910197500
936,18910862800
950,19370059900
987,19507537600
1025,19516968500
1064,20618397400
1104,22631659300
1123,22980266300
1164,23188200900
1206,23632061500
1249,23678699300
1264,23679234200
1280,25810857600
1324,25811170000
1369,25811358000
1415,25811494400
1462,25928147900
1510,25930251700
1559,25931479400
1609,26427690700
1660,26531443400
1712,26671327100
1723,26671525000
1740,26672558100
1793,27086804900
1813,27792497900
1867,27792741400
1922,28580410700
1978,30224353700
2035,30230465700
2093,30230860700
2152,30235873400
2164,30566339100
2185,30571254600
2245,30571535800
2267,30572835200
2328,30999278500
2390,31016068400
2453,31408138800
2517,32431682000
2530,32912936700
2544,35135464100
2609,35354319000
2624,36332861200
2690,36333138600
2757,37718999500
2780,37719568100
2848,37719784000
2917,37803846900
2941,38723811200
2959,38878732300
3029,39298318000
3054,39304716100
3125,39305285300
3197,39310219300
3270,39344739200
3344,39504603400
3419,39504802800
3495,39504996900
3572,39507948500
3650,39512341400
3729,39512511500
3809,39512767300
3890,40827296000
3972,40843411500
4055,43142351100
4071,43160095100
4155,43183824500
4172,43764104100
4257,43768269600
4343,43924203000
4369,43926935600
4396,43928352700
4424,44201980400
4511,44202410600
4599,44202767000
4688,44210167900
4778,44212001400
4869,44281516700
4898,45406797400
4990,45407197000
5083,45409140900
5177,45410984700
5272,45412946100
5368,49617790600
5465,49632218200
5563,50576373000
5662,50576627200
5762,51893377200
5863,53378478900
5965,53378686900
6068,56724530700
6087,56725075000
6191,57516332600
6209,57984149900
6229,58555391000
6248,60088167900
6353,60092609500
6459,62266275200
