Message ID,Issuance Time (unix),Confirmation Time (ns),Weight,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685364953,791616700,13,1,15,1211716100
2,1685364953,777171200,12,2,16,1234782300
1,1685364953,814729200,18,3,16,1234787300
2,1685364953,810841200,17,4,16,1268455400
1,1685364953,848406000,24,5,16,1268464200
4,1685364953,678124900,12,6,17,1283367300
2,1685364953,825767700,21,7,17,1283376900
1,1685364953,863322000,29,8,17,1283380100
4,1685364953,690041000,15,9,18,1295279800
2,1685364953,837676900,25,10,18,1295286000
1,1685364953,875231200,34,11,18,1295289500
4,1685364953,781470100,20,12,20,1386708300
2,1685364953,929105700,31,13,20,1386714800
1,1685364953,966659300,41,14,20,1386717200
4,1685364953,802877400,23,15,20,1408115100
2,1685364953,950510900,35,16,20,1408120100
1,1685364953,988064500,46,17,20,1408122600
3,1685364953,951715500,14,18,24,1522466700
4,1685364953,917343600,27,19,24,1522612800
2,1685364953,1065007600,40,20,24,1522616600
1,1685364953,1102561300,52,21,24,1522619300
5,1685364953,826019900,14,22,24,1524871500
3,1685364953,954128400,20,23,24,1524877200
4,1685364953,979354300,30,24,26,1584592000
2,1685364953,1126986900,44,25,26,1584595700
1,1685364953,1164539700,57,26,26,1584597500
15,1685364953,411342000,14,27,27,1622991800
4,1685364953,1017761600,36,28,27,1622997300
2,1685364953,1165391100,51,29,27,1623000000
1,1685364953,1202944500,65,30,27,1623002400
4,1685364953,1017861500,43,31,27,1623097200
2,1685364953,1165490900,59,32,27,1623099800
1,1685364953,1203044200,74,33,27,1623102200
4,1685364953,1064414000,47,34,29,1669652500
2,1685364953,1212048600,64,35,29,1669657800
1,1685364953,1249602600,80,36,29,1669661400
4,1685364953,1072759600,51,37,29,1678002600
2,1685364953,1220406500,69,38,29,1678015600
1,1685364953,1257966000,86,39,29,1678024100
16,1685364953,445807700,14,40,31,1680463900
15,1685364953,468821800,20,41,31,1680469500
4,1685364953,1075237200,56,42,31,1680472700
2,1685364953,1222867100,75,43,31,1680476100
1,1685364953,1260423200,93,44,31,1680481200
18,1685364953,421601600,14,45,34,1716852300
16,1685364953,482204400,20,46,34,1716858100
15,1685364953,505213800,27,47,34,1716861400
4,1685364953,1111629600,64,48,34,1716865300
2,1685364953,1259263500,84,49,34,1716872400
1,1685364953,1296817300,103,50,34,1716875800
4,1685364953,1181237600,73,51,34,1786496600
2,1685364953,1328954800,94,52,34,1786565500
1,1685364953,1366513400,114,53,34,1786572200
10,1685364953,831722900,14,54,36,1860365900
5,1685364953,1161523600,20,55,36,1860372000
3,1685364953,1289626800,27,56,36,1860375500
4,1685364953,1256462500,78,57,36,1861699800
2,1685364953,1404095300,100,58,36,1861704500
1,1685364953,1441648900,121,59,36,1861706900
26,1685364954,281692600,14,60,37,1866126300
18,1685364953,570885400,20,61,37,1866133100
16,1685364953,631483600,27,62,37,1866137200
15,1685364953,654493500,35,63,37,1866141200
4,1685364953,1260911800,83,64,37,1866147500
2,1685364953,1408541700,106,65,37,1866159200
1,1685364953,1446105100,128,66,37,1866163300
27,1685364954,254036400,14,67,39,1876928800
26,1685364954,292503700,20,68,39,1876935100
18,1685364953,581691700,27,69,39,1876939200
16,1685364953,642289000,35,70,39,1876942700
15,1685364953,665301700,44,71,39,1876949300
4,1685364953,1271717500,93,72,39,1876953400
2,1685364953,1419347500,117,73,39,1876956600
1,1685364953,1456901200,140,74,39,1876959800
31,1685364954,212039500,14,75,40,1892391100
27,1685364954,269506400,20,76,40,1892396700
26,1685364954,307969100,27,77,40,1892400100
18,1685364953,597156100,35,78,40,1892403600
16,1685364953,657756300,44,79,40,1892409900
15,1685364953,680765500,54,80,40,1892413100
4,1685364953,1287180700,104,81,40,1892416300
2,1685364953,1434810300,129,82,40,1892419400
1,1685364953,1472363900,153,83,40,1892422400
4,1685364953,1311552600,116,84,41,1916794000
2,1685364953,1459196000,142,85,41,1916807800
1,1685364953,1496753400,167,86,41,1916813900
34,1685364954,396646000,14,87,45,2113293300
31,1685364954,432950300,20,88,45,2113299900
27,1685364954,490412700,27,89,45,2113302500
26,1685364954,528874000,35,90,45,2113305000
18,1685364953,818061900,44,91,45,2113309300
16,1685364953,883178600,54,92,45,2117835800
15,1685364953,906193100,65,93,45,2117840900
4,1685364953,1512609800,120,94,45,2117846100
2,1685364953,1660240600,147,95,45,2117849800
1,1685364953,1697801500,173,96,45,2117859900
37,1685364954,252035700,14,97,46,2118039400
34,1685364954,401399100,20,98,46,2118044300
31,1685364954,437698700,27,99,46,2118048100
27,1685364954,495162000,35,100,46,2118052300
26,1685364954,533627600,44,101,46,2118059000
18,1685364953,822815600,54,102,46,2118063400
16,1685364953,883413100,65,103,46,2118066900
15,1685364953,906423000,77,104,46,2118070900
4,1685364953,1512838600,133,105,46,2118074800
2,1685364953,1660471800,161,106,46,2118081300
1,1685364953,1698026600,188,107,46,2118085100
11,1685364953,1057885800,13,108,46,2118248100
4,1685364953,1513016500,147,109,46,2118252400
2,1685364953,1660646600,176,110,46,2118258100
1,1685364953,1698203800,204,111,46,2118262200
9,1685364953,1170732300,12,112,46,2118276800
4,1685364953,1513045300,153,113,46,2118281000
2,1685364953,1660675100,183,114,46,2118284300
1,1685364953,1698229100,212,115,46,2118288000
9,1685364953,1170933400,15,116,46,2118478300
4,1685364953,1513247000,157,117,46,2118482900
2,1685364953,1660877600,188,118,46,2118487500
1,1685364953,1698433000,218,119,46,2118491900
39,1685364954,272762600,14,120,49,2149588900
37,1685364954,283591700,20,121,49,2149594000
34,1685364954,432952500,27,122,49,2149597800
31,1685364954,469252500,35,123,49,2149601500
27,1685364954,526716700,44,124,49,2149606600
26,1685364954,565177800,54,125,49,2149609300
18,1685364953,854364700,65,126,49,2149612200
16,1685364953,914961400,77,127,49,2149615100
15,1685364953,937970600,90,128,49,2149618300
4,1685364953,1544388200,161,129,49,2149623700
2,1685364953,1692018200,193,130,49,2149627300
1,1685364953,1729571900,224,131,49,2149630100
4,1685364953,1614380100,176,132,51,2219619100
2,1685364953,1762014600,209,133,51,2219624400
1,1685364953,1799569400,241,134,51,2219627600
40,1685364954,338749400,14,135,52,2231128600
39,1685364954,354309900,20,136,52,2231133900
37,1685364954,365134500,27,137,52,2231136500
34,1685364954,514494300,35,138,52,2231139300
31,1685364954,550805500,44,139,52,2231155000
27,1685364954,608267700,54,140,52,2231157800
26,1685364954,646729200,65,141,52,2231160400
