Message ID,Issuance Time (unix),Confirmation Time (ns),ParentID,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685809399,572826500,0,1,20,789291700
3,1685809399,543962500,1,2,23,908554300
5,1685809399,522199200,3,3,24,909140900
13,1685809399,510986400,5,4,35,1091422700
16,1685809399,493531900,13,5,41,1159537500
20,1685809400,431250000,16,6,42,1190137100
21,1685809400,479490800,20,7,44,1291678400
23,1685809400,418700300,21,8,50,1327134700
24,1685809400,515582100,23,9,56,1424620000
2,1685809399,1862397300,0,10,83,2163607400
35,1685809400,1072523400,24,11,84,2163783300
36,1685809400,1072414400,35,12,85,2163884200
6,1685809399,1737355700,2,13,85,2164279200
8,1685809399,1705550400,6,14,85,2164455600
10,1685809399,1650692000,8,15,85,2164469800
14,1685809399,1555198600,10,16,85,2164639600
41,1685809400,1005566000,36,17,86,2165029500
7,1685809399,1728594400,1,18,86,2174187200
15,1685809399,1536414500,7,19,86,2174261300
34,1685809400,1110836900,14,20,86,2176459400
47,1685809400,925980900,34,21,92,2246830100
42,1685809400,1056954700,41,22,93,2246971400
50,1685809400,941593400,42,23,98,2268580600
56,1685809400,844189000,50,24,99,2268722900
75,1685809401,1337547600,56,25,138,3344367100
84,1685809401,2838730600,75,26,220,5002436400
85,1685809401,2838736200,84,27,221,5002535700
86,1685809401,2838914000,85,28,222,5003841200
93,1685809401,2757090200,86,29,223,5003946300
98,1685809401,2735591300,93,30,224,5004045300
99,1685809401,2735582400,98,31,225,5004193800
4,1685809399,4629154600,0,32,225,5004909000
11,1685809399,4444928200,4,33,225,5004995500
26,1685809400,4017983100,11,34,225,5005085600
48,1685809400,3684474700,47,35,225,5005430300
102,1685809401,2628622100,99,36,226,5005548000
220,1685809404,3239700,102,37,227,5005597900
44,1685809400,3760902100,26,38,227,5006754700
58,1685809400,3713743300,44,39,250,5210452600
221,1685809404,208734400,220,40,251,5211196300
31,1685809400,4158794200,15,41,251,5211514500
94,1685809401,2949325700,58,42,251,5212044300
222,1685809404,220412500,221,43,253,5224174700
67,1685809400,3596043100,31,44,253,5224355900
68,1685809400,3576637700,67,45,253,5224794200
78,1685809401,3160384500,68,46,253,5224972100
79,1685809401,3160403200,78,47,253,5225117300
82,1685809401,3115455800,79,48,253,5225267700
92,1685809401,2986673900,82,49,253,5225646600
175,1685809403,1023972300,92,50,263,5435587700
18,1685809399,6678895100,13,51,393,7376081500
223,1685809404,2372460100,222,52,394,7376330700
53,1685809400,6008331200,48,53,394,7376467600
25,1685809400,6445171300,16,54,394,7376589300
224,1685809404,2372802300,223,55,395,7376769100
176,1685809403,2963939300,175,56,395,7376834900
177,1685809403,2963850400,176,57,395,7377010100
178,1685809403,2962950700,177,58,395,7377098600
225,1685809404,2373124000,224,59,396,7377192500
226,1685809404,2372004700,225,60,397,7377461000
227,1685809404,2372502100,226,61,398,7378091000
54,1685809400,6009915200,53,62,398,7378210900
95,1685809401,5115213400,94,63,398,7378336700
27,1685809400,6386236400,18,64,398,7378596200
251,1685809404,2832732900,227,65,431,8043747700
253,1685809404,3306493600,251,66,469,8530515700
394,1685809406,1154485400,253,67,470,8530741200
57,1685809400,7095260000,54,68,470,8531519900
64,1685809400,6928034100,57,69,470,8531918200
96,1685809401,6269088000,95,70,470,8532379700
395,1685809406,1155926800,394,71,471,8532620600
396,1685809406,1156602000,395,72,472,8533719700
397,1685809406,1156612700,396,73,473,8534002400
398,1685809406,1156146100,397,74,474,8534160100
179,1685809403,4121868000,178,75,474,8536125000
431,1685809407,492878100,398,76,475,8536593700
469,1685809407,6253500,431,77,476,8536752100
43,1685809400,7346549000,24,78,476,8536896100
133,1685809402,7071540500,43,79,643,10293012400
212,1685809404,6009429700,133,80,709,10958397900
470,1685809407,2830064300,469,81,752,11360796100
29,1685809400,10514789300,5,82,775,11537296200
213,1685809404,6588275000,212,83,775,11537361100
72,1685809401,9625023900,56,84,775,11537915800
9,1685809399,11026754800,0,85,775,11538315600
471,1685809407,3006680000,470,86,776,11539211900
472,1685809407,3005594400,471,87,777,11539307900
74,1685809401,9571500900,56,88,789,11556907300
473,1685809407,3023185000,472,89,790,11557086500
474,1685809407,3023429400,473,90,791,11557472100
475,1685809407,3713449500,474,91,831,12249939200
476,1685809407,4985306600,475,92,954,13521962100
65,1685809400,11905333400,64,93,954,13523077500
97,1685809401,11258312700,96,94,954,13523457600
