Witness Weight,Time (ns)
0,282292500
2,1529186600
5,1667359200
9,2024616100
14,2400551700
18,3330189400
22,4163998600
27,5916684800
33,6268172200
38,6494545700
44,6619727300
51,6657901200
59,9805058500
66,11065734500
75,11230001600
83,11397482200
92,11795575900
102,13571160900
113,14050637500
123,16690196300
134,17538032400
140,17827756600
152,18079631900
164,18756900100
171,18959607300
183,20811746200
196,21349041400
204,21968528300
217,22642174300
231,23029823700
245,24480554100
260,24864244200
276,25683637800
291,25884743200
300,27593065200
317,28259548600
330,30174014000
348,32369947200
364,33623150700
374,36603156900
393,36949965500
413,39352870700
427,41447713700
448,42440354200
470,42719060700
485,45048849000
496,45884354300
519,46708368000
535,47561061300
559,52342578700
576,54311918500
