Number of Requested Messages,ns since start
0,381196300
0,400487000
0,438512000
0,540599800
0,743846800
0,863613200
0,895016500
0,952216400
0,1068112300
0,1138468400
0,1238609600
0,1340621700
0,1470609700
0,1572665400
0,1639098500
0,1740218800
0,1839647300
0,1982159300
0,2146556000
0,2154391300
0,2244267400
0,2365000100
0,2461984600
0,2547603800
0,2648770900
0,2770627600
0,2840942300
0,2940663800
0,3048679500
0,3189051500
0,3270888300
0,3338242400
0,3449888300
0,3554383600
0,3688194500
0,3743786500
0,3878003100
0,3987461600
0,4090625400
0,4202032700
0,4306321800
0,4366171900
0,4496893000
0,4570521800
0,4725229700
0,4749206000
0,4866051000
0,4937488200
0,5045893000
0,5140809500
0,5252842400
0,5584976100
0,5712287900
0,5756549100
0,5856791300
0,5955410800
0,6012712300
0,6065150700
0,6229129100
0,6315389100
0,6438443500
0,6675879500
0,6834285100
0,6845302300
0,6946945700
0,7103843900
0,7140719900
0,7364485000
0,7378059000
0,7832836900
0,7908354000
0,7974407800
0,8078187500
0,8176362100
0,8427179200
0,8432543300
0,8475978100
0,8656725600
0,8706285800
0,8781694900
0,9142208800
0,9157589000
0,9281221300
0,9587080500
0,9667231100
0,9750806400
0,9762959700
0,10044834900
0,10196029000
0,10201570600
0,10281108200
0,10478139800
0,10492661700
0,10590274000
0,10826515600
0,10834335100
0,10853215600
0,10956585900
0,11317235300
0,11327129700
0,11453585100
0,11687555000
0,11772415200
0,12670629800
0,12779444500
0,12889986300
0,13215602000
0,13416994400
0,13498039800
0,13530156600
0,13652271500
0,13724981500
0,14251066500
0,14257431300
0,15110825100
0,15352857400
0,15360532500
0,15974463600
0,16415462100
0,16447836100
0,16583364800
0,16848723100
0,17119691200
0,17124889400
0,17418137800
0,17421425800
0,17928910700
0,18596284700
0,18603331700
0,18704249700
0,18866849100
0,19044204700
0,19053922700
0,19309118300
0,19525546300
0,19871090500
0,19918443300
0,20411221700
0,20420122100
0,20612219000
0,20790491000
0,20930489800
0,21640734200
0,21667208600
0,21834814400
0,23839352300
0,24384900100
0,24842594100
0,25227753700
0,25255283100
0,25562897600
0,25667857700
0,25749039200
0,25924585500
0,27592885400
0,28238724500
0,28753894700
0,28773388400
0,29021278400
0,29119017000
0,29174475500
0,29235527500
0,29273148800
0,29571634900
0,29643326300
0,29655737300
0,30115903900
0,30508444800
0,30524415200
0,30588395100
0,31688210700
0,32878342700
0,32883575100
0,33079981300
0,33138906000
0,33147692200
0,33888596000
0,34596595800
0,34663512600
0,35884444500
0,36148311900
0,36181155500
0,37034362400
0,37289007700
0,38063257800
0,38147553600
0,38247638700
0,38283727600
0,41827978300
0,41866863000
0,41926622200
0,41990700900
0,42163933900
0,42279684700
0,42504932800
0,42509599500
0,43671497400
0,43736772800
0,43842834100
0,44050974700
0,44063078500
0,44427878100
0,44431594400
0,44563784300
0,44568068800
0,45201071400
0,45526508700
0,45849677200
0,45920220200
0,46328196100
0,46397794600
0,46479308200
0,46937218300
0,47583809300
0,49197605900
0,51672758600
0,54554375600
0,54557504800
0,55219229200
0,55991324100
0,56308445300
0,56344679100
0,56433902900
0,56443628000
0,56955798700
0,56982922200
0,57246765600
0,57291874200
0,57368467100
0,57667610200
0,57697537100
0,58182584900
0,58398689700
0,58873980600
0,58910961400
0,60447349700
0,60997645000
