Witness Weight,Time (ns)
0,1407734400
2,1606040300
5,2768085700
8,2892291500
12,3403477400
16,3442161900
21,3858204200
26,3869525300
32,3989987300
36,6052411300
43,7179028500
48,8749478700
54,9195596700
60,9832048700
67,9845639200
75,9992407900
80,13847870900
89,15657795600
97,16131012800
105,19518031500
113,20191357300
123,20234308700
133,20237521600
143,20348112100
154,20465288900
163,20557897000
174,20559642700
186,20665790300
192,20799459000
202,20883969000
214,27480720800
221,27861064500
229,28342739000
236,31417047300
249,36535141500
262,37645082400
276,39361893300
285,39478772700
299,39808959400
314,40839293000
322,40850103300
337,43210303400
348,48204478500
364,48210504800
381,48210823900
399,48330343400
410,48354372300
429,48454832400
445,48812358400
462,48812755800
480,49169555900
500,49386678500
512,49387012400
525,51255831900
