Message ID,Issuance Time (unix),Confirmation Time (ns),Weight,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685365018,713323700,14,1,11,1145330100
1,1685365018,954089000,20,2,16,1386091500
3,1685365018,763434700,14,3,16,1386273900
1,1685365018,954277500,23,4,16,1386277300
5,1685365018,738493800,12,5,19,1465910600
3,1685365018,843078300,18,6,19,1465916200
1,1685365018,1033920100,28,7,19,1465919400
5,1685365018,907946000,17,8,23,1635362900
3,1685365018,1012529900,24,9,23,1635367700
1,1685365018,1203371300,35,10,23,1635370900
3,1685365018,1072042700,31,11,25,1694888700
1,1685365018,1262894400,43,12,25,1694893600
3,1685365018,1072125600,34,13,25,1694963500
1,1685365018,1262966500,47,14,25,1694965800
9,1685365019,793594100,14,15,27,1739764700
5,1685365018,1012355600,23,16,27,1739769900
3,1685365018,1116934400,38,17,27,1739772500
1,1685365018,1307775700,52,18,27,1739775500
9,1685365019,823704300,20,19,27,1769874000
5,1685365018,1042470900,30,20,27,1769885300
3,1685365018,1147050700,46,21,27,1769888700
1,1685365018,1337892400,61,22,27,1769891700
5,1685365018,1087571800,34,23,28,1814998600
3,1685365018,1192176700,51,24,28,1815014700
1,1685365018,1383017500,67,25,28,1815017200
1,1685365018,1495224700,72,26,29,1927227200
9,1685365019,984691300,23,27,29,1930866300
5,1685365018,1203464200,37,28,29,1930881300
3,1685365018,1308046200,55,29,29,1930884000
1,1685365018,1498887000,76,30,29,1930886300
5,1685365018,1246046600,41,31,29,1973464100
3,1685365018,1350631800,60,32,29,1973469800
1,1685365018,1541472900,82,33,29,1973472400
11,1685365019,831512800,14,34,30,1976740500
9,1685365019,1030578800,26,35,30,1976747200
5,1685365018,1249336900,45,36,30,1976751300
3,1685365018,1353916400,65,37,30,1976754700
1,1685365018,1544760900,88,38,30,1976760500
5,1685365018,1351110600,53,39,30,2078530300
3,1685365018,1455699500,74,40,30,2078539500
1,1685365018,1646543200,98,41,30,2078542400
2,1685365018,2102357100,14,42,49,2704900300
11,1685365019,1559712600,20,43,49,2704940400
9,1685365019,1758777900,33,44,49,2704947500
5,1685365018,1977538300,57,45,49,2704954500
3,1685365018,2082119200,79,46,49,2704959000
1,1685365018,2272964500,104,47,49,2704966000
19,1685365019,1239476700,14,48,50,2705255500
11,1685365019,1560036400,23,49,50,2705262700
9,1685365019,1759100200,37,50,50,2705269800
5,1685365018,1977860500,62,51,50,2705274600
3,1685365018,2082440100,85,52,50,2705277800
1,1685365018,2273280700,111,53,50,2705280100
5,1685365018,1977902800,71,54,50,2705319700
3,1685365018,2082486600,95,55,50,2705326700
1,1685365018,2273332100,122,56,50,2705333600
1,1685365018,2273522700,129,57,50,2705522300
