UndefinedColor,Blue,Red,Green,ns since start,ns since issuance
0,0,0,0,99904600,0
0,0,0,0,171231800,0
0,0,0,0,270348400,0
0,0,0,0,370895800,0
0,0,0,0,471316700,0
0,0,0,0,570737600,0
0,0,0,0,670290900,0
0,0,0,0,771243800,0
0,0,0,0,877655300,0
0,0,0,0,970250700,0
0,0,0,0,1078395400,0
0,0,0,0,1176473900,0
0,0,0,0,1272883800,0
0,0,0,0,1374430300,0
0,0,0,0,1478976600,0
0,0,0,0,1627736800,0
0,0,0,0,1797621000,0
0,0,0,0,1878780600,0
0,0,0,0,2190747300,0
0,0,0,0,2294140500,0
0,0,0,0,2434478300,0
0,0,0,0,2886445000,0
0,0,0,0,2974975100,0
0,0,0,0,3073002000,0
0,0,0,0,3223046000,0
0,0,0,0,3430853000,0
0,0,0,0,4055298000,0
0,0,0,0,5143945500,0
0,0,0,0,5226993900,0
0,0,0,0,5295421300,0
0,0,0,0,5442472100,0
0,0,0,0,5488634400,0
0,0,0,0,5689577200,0
0,0,0,0,5849046200,0
0,0,0,0,5883380800,0
0,0,0,0,5972881300,0
0,0,0,0,6559494700,0
0,0,0,0,6592203400,0
0,0,0,0,6789370600,0
0,0,0,0,6952879700,0
0,0,0,0,7001199900,0
0,0,0,0,8313228200,0
0,0,0,0,8921037300,0
0,0,0,0,9386940500,0
0,0,0,0,10066561300,0
0,0,0,0,10089504600,0
0,0,0,0,10195395000,0
0,0,0,0,10434079100,0
0,0,0,0,11191616100,0
0,0,0,0,11512470300,0
0,0,0,0,11923949800,0
0,0,0,0,11988909600,0
0,0,0,0,12071312900,0
0,0,0,0,12173224400,0
0,0,0,0,12664424000,0
0,0,0,0,12694455300,0
0,0,0,0,12817778600,0
0,0,0,0,13029875300,0
0,0,0,0,13071492200,0
0,0,0,0,13782461100,0
0,0,0,0,13807217800,0
0,0,0,0,13870804000,0
0,0,0,0,14114149400,0
0,0,0,0,14709614600,0
0,0,0,0,16011886400,0
0,0,0,0,16299465700,0
0,0,0,0,18393433800,0
0,0,0,0,19324768000,0
0,0,0,0,19371996300,0
0,0,0,0,19473571000,0
0,0,0,0,19574821700,0
0,0,0,0,20088914900,0
0,0,0,0,20261394700,0
0,0,0,0,21048893600,0
0,0,0,0,21127462300,0
0,0,0,0,21386777100,0
0,0,0,0,21475691100,0
0,0,0,0,21666193200,0
0,0,0,0,21713946700,0
0,0,0,0,21776464500,0
0,0,0,0,22126558200,0
0,0,0,0,22403444700,0
0,0,0,0,22823814100,0
0,0,0,0,22998169500,0
0,0,0,0,23023426200,0
0,0,0,0,23080162400,0
0,0,0,0,23293348300,0
0,0,0,0,23436536000,0
0,0,0,0,23520440200,0
0,0,0,0,24282309900,0
0,0,0,0,24295989200,0
0,0,0,0,24424531000,0
