Witness Weight,Time (ns)
0,301245600
2,380675200
5,385078000
9,694858800
14,727066800
20,1540745400
27,2982810500
35,3048780300
44,3290626100
54,3321791300
64,4692159500
75,4692338500
87,5739073600
100,6155987500
111,6156162400
123,6189974400
136,7444824800
150,7608967700
164,7774024700
179,8750159500
195,8751938000
212,9508720000
226,9538569800
241,9685530600
259,10098729000
278,10120015600
298,10354926400
319,10885311000
335,11782701000
357,11935874300
374,12083015100
392,12416047200
415,12417978500
439,12439135400
464,12917277100
479,13060059600
498,13060229400
524,13738452500
540,14484732300
567,15098346100
595,15104337500
624,15755924900
644,15777704300
674,15801660300
695,16610207000
712,16765427300
743,17156804400
761,17185013500
793,17192075200
826,17326327300
848,17437499600
882,17565880900
905,17571961100
929,18024011400
964,18702040000
989,19610572600
1025,19838161900
1051,20106224000
1088,20108454600
1126,20647425700
1165,21364623300
1192,21475665200
1232,21477505800
1251,21552448200
1271,21879748500
1312,22391750800
1354,22392348000
1397,23384919900
1425,24541755000
1469,24717507400
1514,24731003600
1560,25160794900
1607,25917608000
1628,27393789200
1657,27638599700
1705,27647337200
1754,27823541700
1804,27824129400
1855,27865740300
1907,27866741400
1960,27867290100
2014,28232763800
2069,29193867800
2099,29206009900
2155,29426083000
2186,29436823200
2243,29848501100
2301,29905295800
2360,30718698400
2420,30721047100
2481,30785637600
2513,31330944700
2546,31336045200
2580,32519687100
2615,32889519700
2677,32902040900
2699,33034859100
2762,33378093400
2798,33379164200
2835,34530791400
2899,34713820900
2937,34924376500
3002,35787795900
3068,35792507200
3135,35893092200
3203,36150039700
3272,36153115800
3342,36454167100
3413,36456079700
3485,36937153400
3558,37835784600
3632,37937401100
3671,39179209200
3746,39520590300
3786,40339693300
3827,40551041400
3850,40551241000
3874,40552190700
3950,40590963900
4027,40748716000
4069,40814020500
4112,40814762600
4156,40815247000
4201,41838758000
4279,41845340800
4325,41862231900
4350,44545468200
4376,45439553300
4455,45440846400
4535,46509675400
4616,46510889400
4698,46889996800
4745,49207086800
4772,49207431000
4800,49735874200
4829,49740864900
4859,53708427000
4907,53714274100
4990,53726676500
5074,53738458800
5159,53917733300
5245,54080410600
5294,54094316700
5381,54160568100
5469,54865191000
5500,55034999300
5532,55035273800
5565,55036034900
