Node 0,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node 10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20,Node 21,Node 22,Node 23,Node 24,Node 25,Node 26,Node 27,Node 28,Node 29,Node 30,Node 31,Node 32,Node 33,Node 34,Node 35,Node 36,Node 37,Node 38,Node 39,Node 40,Node 41,Node 42,Node 43,Node 44,Node 45,Node 46,Node 47,Node 48,Node 49,Node 50,Node 51,Node 52,Node 53,Node 54,Node 55,Node 56,Node 57,Node 58,Node 59,Node 60,Node 61,Node 62,Node 63,Node 64,Node 65,Node 66,Node 67,Node 68,Node 69,Node 70,Node 71,Node 72,Node 73,Node 74,Node 75,Node 76,Node 77,Node 78,Node 79,Node 80,Node 81,Node 82,Node 83,Node 84,Node 85,Node 86,Node 87,Node 88,Node 89,Node 90,Node 91,Node 92,Node 93,Node 94,Node 95,Node 96,Node 97,Node 98,Node 99,ns since start
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103150700
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182864000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283773700
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,383062500
1,1,2,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,2,0,1,0,1,1,0,0,0,1,1,0,1,1,2,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,483144600
1,2,2,2,1,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,1,3,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,3,1,2,2,2,2,1,2,2,3,1,3,1,2,1,2,2,3,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,3,1,2,2,582875100
3,2,4,4,3,4,3,2,3,4,4,3,2,3,3,3,4,4,3,4,4,2,3,3,4,3,3,2,3,2,3,3,2,3,3,3,3,4,3,3,3,1,3,3,3,3,2,3,4,3,3,4,3,2,4,4,3,3,3,3,2,2,4,3,2,3,3,2,4,2,4,2,3,2,2,3,4,3,3,3,4,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,4,690094600
5,4,4,4,5,5,4,3,5,4,4,5,4,4,5,5,5,5,3,5,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,5,5,4,4,4,4,3,4,5,5,5,4,4,5,4,5,4,4,4,4,4,4,4,4,4,5,5,5,5,4,5,4,4,5,5,5,5,4,4,4,3,4,4,4,5,4,5,5,5,3,4,4,5,4,4,4,4,5,4,4,5,4,5,5,4,784357200
6,6,6,6,5,6,7,7,6,6,6,6,5,6,5,6,6,5,5,6,6,5,5,6,5,6,5,5,5,6,6,6,5,6,5,5,5,6,6,5,5,6,6,5,6,7,6,6,6,6,6,5,5,5,5,6,5,6,5,7,5,6,6,6,6,6,6,5,7,6,6,6,6,6,5,7,6,7,6,5,5,6,6,6,6,6,5,6,5,6,6,5,6,6,5,5,5,6,6,5,886703900
9,7,7,7,7,7,7,8,7,8,9,9,8,7,7,7,7,8,7,8,8,7,7,7,8,7,7,7,8,9,7,7,7,8,8,8,6,9,7,8,7,7,8,7,7,9,6,7,9,7,8,7,8,7,8,7,7,7,7,8,7,8,8,8,7,7,7,8,9,7,8,7,7,8,7,9,8,8,8,7,7,7,6,8,8,7,8,7,8,8,6,6,8,7,8,7,8,7,7,8,984796300
11,9,10,10,9,9,10,10,10,10,10,10,10,12,10,11,9,8,9,10,11,9,10,9,9,10,9,9,10,10,9,9,8,9,10,9,9,9,10,9,9,10,10,10,9,10,9,9,9,9,9,9,9,9,9,10,9,10,8,10,9,9,9,8,10,9,9,9,11,9,9,9,10,9,9,10,10,9,10,9,9,9,8,10,10,11,10,9,8,9,8,8,10,10,10,10,9,10,10,8,1096471000
11,11,11,11,11,10,10,11,12,12,12,13,12,12,13,11,11,11,12,12,11,11,11,10,11,12,11,11,12,11,10,10,10,10,11,12,10,10,10,10,11,11,10,11,10,12,11,11,10,11,11,11,11,11,11,11,12,10,10,11,11,11,10,11,10,10,11,11,12,12,11,11,10,10,11,10,11,10,11,10,10,10,11,12,10,13,12,11,11,11,10,12,12,11,10,12,10,11,10,10,1201844900
14,12,15,12,13,12,13,13,14,15,15,15,13,14,15,15,16,11,13,15,14,14,12,14,11,16,12,12,13,15,13,13,11,13,14,13,13,11,14,12,12,14,13,14,14,15,12,13,13,13,13,12,13,11,14,15,13,13,13,13,12,13,13,13,12,12,13,12,15,13,12,13,12,15,14,14,13,12,14,14,13,14,12,14,14,14,12,13,14,11,15,15,15,15,12,13,10,14,13,14,1341344200
16,15,16,15,16,16,15,15,15,16,16,16,16,16,15,16,16,15,15,15,16,16,14,14,14,16,16,15,16,16,15,15,15,15,15,16,15,15,15,15,16,16,15,16,15,16,16,16,16,15,16,15,16,14,16,16,16,16,15,16,14,16,16,15,14,16,14,14,16,15,15,16,16,15,16,15,16,16,16,15,15,16,15,15,15,16,14,15,15,15,16,16,16,16,14,15,14,16,16,15,1444098400
16,15,16,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,16,16,16,16,15,16,16,15,16,16,15,15,16,15,16,16,15,15,15,16,16,16,15,16,15,16,16,16,16,15,16,16,16,14,16,16,16,16,15,16,16,16,16,16,15,16,17,16,16,15,15,16,16,16,16,15,16,16,16,15,15,16,15,16,15,16,14,15,15,16,16,16,16,16,15,16,16,17,16,15,1488553700
17,17,16,16,16,17,16,16,16,16,17,16,16,16,16,16,17,16,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,17,16,16,16,17,17,17,16,16,17,16,17,16,16,16,16,16,16,17,16,16,17,16,16,16,18,16,16,16,17,17,16,17,17,18,16,17,16,16,16,19,16,16,16,16,16,16,16,16,16,16,16,17,16,16,17,16,16,16,17,16,16,17,17,16,16,1596656900
21,21,21,19,20,21,20,19,19,20,21,20,20,21,20,21,21,20,20,20,21,19,20,20,21,21,20,20,21,20,19,18,19,20,21,19,20,20,20,20,22,20,20,20,21,21,19,20,21,20,21,20,20,21,20,21,22,19,21,21,19,21,22,19,20,20,21,21,19,19,20,19,20,18,20,20,20,19,20,20,19,20,21,20,19,21,20,20,19,21,22,20,20,20,20,20,18,20,21,20,1842357700
22,22,23,21,21,22,22,21,20,20,21,22,21,22,20,22,21,22,20,20,22,20,21,21,22,21,21,20,21,20,21,21,21,21,21,21,20,22,21,21,22,21,21,20,21,21,20,21,22,20,22,20,22,21,20,21,22,21,22,21,20,22,22,20,22,20,21,21,23,20,21,20,21,21,21,21,22,21,21,20,21,20,22,20,21,22,22,21,21,21,23,22,22,20,21,20,21,21,22,21,1880735800
23,22,23,21,21,22,22,21,20,21,21,22,22,22,20,22,21,22,20,20,22,20,21,21,22,21,21,21,21,20,21,21,21,21,21,21,20,22,21,21,22,21,21,20,22,21,20,21,22,20,22,20,22,21,20,21,22,21,22,21,20,22,22,20,22,20,21,21,23,20,21,21,21,21,21,21,22,21,21,20,21,20,22,20,21,22,22,21,21,21,23,22,22,20,21,20,21,21,22,21,1885530600
25,22,24,25,22,22,24,23,24,24,24,25,22,24,23,24,25,24,22,24,25,24,22,22,24,23,24,22,24,23,22,22,22,24,23,24,22,23,23,25,23,24,24,25,23,25,23,23,22,23,24,24,23,22,24,23,22,24,23,26,23,23,23,24,22,24,24,22,25,24,23,23,23,24,22,23,24,24,23,23,25,24,22,23,23,24,24,23,23,24,23,24,23,24,23,24,24,24,22,23,1986754000
26,26,26,26,26,25,26,25,25,26,26,26,25,26,26,26,25,26,26,25,26,26,24,24,26,25,25,26,26,25,27,26,25,27,26,26,26,26,26,26,26,25,25,25,26,26,25,25,26,26,26,26,26,24,26,25,26,26,26,27,25,25,26,26,24,26,25,25,26,25,26,26,26,25,25,27,26,25,25,25,26,26,25,25,26,26,25,26,26,26,26,26,25,26,25,25,26,26,26,26,2094642700
26,27,27,27,27,28,27,26,27,26,26,27,27,26,27,27,26,27,27,26,26,27,26,26,27,27,28,27,27,26,27,27,27,28,26,27,27,27,27,28,26,26,27,27,27,26,27,27,28,27,27,26,27,26,27,28,27,27,27,28,27,26,28,27,27,27,27,27,27,27,26,27,27,26,26,27,27,27,26,28,26,27,28,26,27,26,28,27,27,27,27,27,27,26,27,27,28,28,27,28,2228483800
28,28,27,27,27,28,27,27,27,27,27,27,27,27,28,28,27,27,27,27,28,28,27,27,28,28,28,27,28,27,27,27,28,28,27,27,27,27,28,29,28,28,28,27,27,27,28,27,28,29,28,27,27,28,27,28,27,27,27,28,27,27,28,27,27,28,28,27,28,28,28,27,27,27,27,27,28,28,27,28,27,27,28,27,27,28,28,28,27,28,28,28,27,27,28,27,28,29,28,28,2283936400
29,29,29,29,30,29,29,30,30,28,29,29,29,29,29,29,29,30,29,27,29,29,29,29,30,29,29,29,29,28,29,29,29,29,29,29,30,30,30,29,29,29,29,29,29,29,28,30,29,29,29,28,29,29,29,29,29,29,29,30,30,28,29,30,28,30,29,29,29,29,29,28,29,30,29,30,29,28,29,28,28,30,29,29,29,28,29,29,29,29,29,29,29,28,28,28,28,29,29,28,2430096500
30,30,31,30,30,31,31,30,32,30,29,31,30,30,31,29,30,31,31,29,29,29,29,30,32,29,30,30,31,30,32,30,29,30,31,30,30,31,31,31,30,30,29,30,32,30,31,32,30,30,32,30,30,29,29,31,30,31,29,31,32,29,31,32,29,30,29,31,31,30,31,31,31,30,29,31,30,30,30,30,29,31,30,29,30,29,30,31,30,30,30,29,29,30,30,30,29,30,30,31,2491353300
