UndefinedColor,Blue,Red,Green,ns since start,ns since issuance
0,0,0,0,588179500,0
0,0,0,0,805072600,0
0,0,0,0,822599500,0
0,0,0,0,912152300,0
0,0,0,0,1012504300,0
0,0,0,0,1112421300,0
0,0,0,0,1212879300,0
0,0,0,0,1314416800,0
0,0,0,0,1411859100,0
0,0,0,0,1511892500,0
0,0,0,0,1611928500,0
0,0,0,0,1713484400,0
0,0,0,0,1819846900,0
0,0,0,0,1979639300,0
0,0,0,0,2241349100,0
0,0,0,0,2311997000,0
0,0,0,0,2412816500,0
0,0,0,0,2814572500,0
0,0,0,0,3036755900,0
0,0,0,0,3114406700,0
0,0,0,0,3276498200,0
0,0,0,0,3321095900,0
0,0,0,0,3568894300,0
0,0,0,0,5064851300,0
0,0,0,0,5761071500,0
0,0,0,0,6780538200,0
0,0,0,0,6890707000,0
0,0,0,0,7076009700,0
0,0,0,0,8001025100,0
0,0,0,0,8167432100,0
0,0,0,0,8273840800,0
0,0,0,0,9939247100,0
0,0,0,0,9989336300,0
0,0,0,0,10067945800,0
0,0,0,0,11999990400,0
0,0,0,0,12405981500,0
0,0,0,0,12553790300,0
0,0,0,0,13005179900,0
0,0,0,0,13013120900,0
0,0,0,0,13149183300,0
0,0,0,0,13234282500,0
0,0,0,0,15198364200,0
0,0,0,0,16332110600,0
0,0,0,0,17104684100,0
0,0,0,0,17252460600,0
0,0,0,0,17346823400,0
0,0,0,0,17444503700,0
0,0,0,0,17593910800,0
0,0,0,0,18962355200,0
0,0,0,0,19113210200,0
0,0,0,0,22815896200,0
0,0,0,0,22924268400,0
0,0,0,0,23117808100,0
0,0,0,0,26643457100,0
0,0,0,0,27099120400,0
0,0,0,0,28830493300,0
0,0,0,0,29206565200,0
0,0,0,0,29270722800,0
0,0,0,0,29472700000,0
0,0,0,0,30220905500,0
0,0,0,0,30600757700,0
0,0,0,0,32106475900,0
0,0,0,0,34021402000,0
0,0,0,0,34736777800,0
0,0,0,0,34871977100,0
0,0,0,0,34941581900,0
0,0,0,0,35161479500,0
0,0,0,0,35829730800,0
0,0,0,0,35912366500,0
0,0,0,0,39309918900,0
0,0,0,0,42789797800,0
0,0,0,0,42973115600,0
0,0,0,0,43012328200,0
0,0,0,0,43143054200,0
0,0,0,0,43376280600,0
0,0,0,0,43533660000,0
0,0,0,0,43623051800,0
0,0,0,0,44615147900,0
0,0,0,0,44635244900,0
0,0,0,0,44981875900,0
0,0,0,0,45180653900,0
0,0,0,0,47539132800,0
0,0,0,0,48376203700,0
0,0,0,0,48558436700,0
0,0,0,0,48615269700,0
0,0,0,0,48721431400,0
0,0,0,0,49147370200,0
0,0,0,0,50012836400,0
0,0,0,0,50650144600,0
0,0,0,0,50738899600,0
0,0,0,0,55336820900,0
0,0,0,0,56448995500,0
0,0,0,0,56515519400,0
0,0,0,0,57205756700,0
0,0,0,0,57856459900,0
0,0,0,0,57969024700,0
0,0,0,0,58174836700,0
0,0,0,0,58813225200,0
0,0,0,0,59510315900,0
0,0,0,0,60701632100,0
