UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,677934100
0,0,0,0,0,0,0,0,0,708261700
1,0,0,0,2,0,0,0,2,792947500
1,0,0,0,2,0,0,0,2,853777000
1,0,0,0,3,0,0,0,5,953826000
3,0,0,0,9,0,0,0,16,1079497200
6,0,0,0,17,0,0,0,27,1232691300
6,0,0,0,17,0,0,0,27,1260138000
7,0,0,0,24,0,0,0,42,1352825800
8,0,0,0,26,0,0,0,44,1460056600
11,0,0,0,34,0,0,0,51,1555319300
14,0,0,0,42,0,0,0,64,1709131100
15,0,0,0,47,0,0,0,69,1751489100
26,0,0,0,84,0,0,0,110,2444789100
29,0,0,0,92,0,0,0,128,2733350200
29,0,0,0,93,0,0,0,158,2982744300
29,0,0,0,93,0,0,0,158,3223009400
29,0,0,0,93,0,0,0,158,3361332000
29,0,0,0,93,0,0,0,158,3449236000
29,0,0,0,93,0,0,0,158,3463333400
46,0,0,0,161,0,0,0,224,3606660300
51,0,0,0,188,0,0,0,235,3699660100
53,0,0,0,198,0,0,0,240,3784707600
53,0,0,0,204,0,0,0,257,3910598300
60,0,0,0,226,0,0,0,279,4123824300
60,0,0,0,226,0,0,0,279,4129294300
77,0,0,0,274,0,0,0,325,4646294600
77,0,0,0,275,0,0,0,328,4739095800
77,0,0,0,275,0,0,0,328,4890907400
89,0,0,0,338,0,0,0,402,5817618800
90,0,0,0,361,0,0,0,429,6137730200
90,0,0,0,378,0,0,0,445,6492143100
92,0,0,0,430,0,0,0,485,6838557700
92,0,0,0,469,0,0,0,513,7266990100
92,0,0,0,470,0,0,0,526,7388484000
92,0,0,0,471,0,0,0,526,7427354700
92,0,0,0,489,0,0,0,547,7647445900
92,0,0,0,492,0,0,0,575,7848720000
92,0,0,0,492,0,0,0,579,7949835900
92,0,0,0,492,0,0,0,579,8080706900
92,0,0,0,493,0,0,0,612,8115027300
93,0,0,0,606,0,0,0,682,8958604900
93,0,0,0,606,0,0,0,682,9233497900
93,0,0,0,607,0,0,0,743,9813299200
93,0,0,0,608,0,0,0,743,10863308400
96,0,0,0,761,0,0,0,876,11931737600
96,0,0,0,816,0,0,0,954,12711196300
96,0,0,0,816,0,0,0,954,12834561300
96,0,0,0,818,0,0,0,971,13056949900
97,0,0,0,853,0,0,0,990,13199066800
97,0,0,0,854,0,0,0,995,13469005400
98,0,0,0,880,0,0,0,1052,14589445800
100,0,0,0,1186,0,0,0,1322,17841850500
100,0,0,0,1267,0,0,0,1356,18188460100
100,0,0,0,1267,0,0,0,1356,18189979700
100,0,0,0,1271,0,0,0,1360,18448129700
100,0,0,0,1298,0,0,0,1367,18576557100
100,0,0,0,1315,0,0,0,1380,18701888800
100,0,0,0,1316,0,0,0,1390,18827324000
100,0,0,0,1324,0,0,0,1395,18978521500
100,0,0,0,1357,0,0,0,1420,19359013500
100,0,0,0,1387,0,0,0,1441,20170047100
100,0,0,0,1387,0,0,0,1441,20236852100
100,0,0,0,1387,0,0,0,1441,20276191600
100,0,0,0,1388,0,0,0,1441,20399844700
100,0,0,0,1388,0,0,0,1441,20495729300
100,0,0,0,1416,0,0,0,1540,20847361400
100,0,0,0,1473,0,0,0,1631,21892668100
100,0,0,0,1493,0,0,0,1669,22827788000
100,0,0,0,1493,0,0,0,1669,22894015600
100,0,0,0,1493,0,0,0,1669,23250476900
100,0,0,0,1527,0,0,0,1707,23291578500
100,0,0,0,1589,0,0,0,1747,23670291100
100,0,0,0,1608,0,0,0,1771,24406669200
100,0,0,0,1611,0,0,0,1771,24408144900
100,0,0,0,1628,0,0,0,1813,25834692900
100,0,0,0,1653,0,0,0,1880,27702630700
100,0,0,0,1653,0,0,0,1880,27905057400
100,0,0,0,1653,0,0,0,1880,27984058500
100,0,0,0,1653,0,0,0,1880,28183452300
100,0,0,0,1653,0,0,0,1880,28187467200
100,0,0,0,1725,0,0,0,2073,28600170300
100,0,0,0,1725,0,0,0,2073,28622725300
100,0,0,0,1726,0,0,0,2095,28701288700
100,0,0,0,1726,0,0,0,2095,29314530800
100,0,0,0,1726,0,0,0,2095,29390179900
100,0,0,0,1727,0,0,0,2095,29923086500
100,0,0,0,1729,0,0,0,2229,30249818200
100,0,0,0,1729,0,0,0,2229,30347057800
100,0,0,0,1730,0,0,0,2240,30360689700
100,0,0,0,1730,0,0,0,2240,30533821900
100,0,0,0,1743,0,0,0,2270,30664476700
100,0,0,0,1810,0,0,0,2322,31352853400
100,0,0,0,1825,0,0,0,2324,31436542300
100,0,0,0,1854,0,0,0,2337,31707776600
100,0,0,0,1932,0,0,0,2433,33123170800
100,0,0,0,1935,0,0,0,2435,33302834700
100,0,0,0,1935,0,0,0,2435,33578870600
100,0,0,0,1935,0,0,0,2435,33592246000
100,0,0,0,1936,0,0,0,2435,34335629600
100,0,0,0,1936,0,0,0,2435,34506398000
100,0,0,0,1936,0,0,0,2450,34589743000
100,0,0,0,1936,0,0,0,2450,34736499700
100,0,0,0,1936,0,0,0,2450,34996577800
100,0,0,0,1936,0,0,0,2450,35135221800
100,0,0,0,1936,0,0,0,2450,35397317700
100,0,0,0,1936,0,0,0,2450,35419541100
100,0,0,0,1936,0,0,0,2450,35521977100
100,0,0,0,1987,0,0,0,2631,36462032400
100,0,0,0,1987,0,0,0,2631,36586232500
100,0,0,0,1987,0,0,0,2631,36927519800
100,0,0,0,2069,0,0,0,2784,37725792800
100,0,0,0,2069,0,0,0,2784,37782011200
100,0,0,0,2133,0,0,0,2815,39296251100
100,0,0,0,2219,0,0,0,2935,39789619500
100,0,0,0,2237,0,0,0,2952,40775656100
100,0,0,0,2238,0,0,0,2952,41175882400
100,0,0,0,2238,0,0,0,2966,41310176900
100,0,0,0,2238,0,0,0,2966,41454902900
100,0,0,0,2290,0,0,0,3054,42254016200
100,0,0,0,2290,0,0,0,3054,43293393500
100,0,0,0,2290,0,0,0,3054,43480175400
100,0,0,0,2305,0,0,0,3195,43783012800
100,0,0,0,2343,0,0,0,3252,44489589700
100,0,0,0,2402,0,0,0,3336,45969858500
100,0,0,0,2426,0,0,0,3356,46204163500
100,0,0,0,2459,0,0,0,3370,46593435400
100,0,0,0,2461,0,0,0,3396,46984542800
100,0,0,0,2520,0,0,0,3462,47580158700
100,0,0,0,2532,0,0,0,3484,47677228900
100,0,0,0,2587,0,0,0,3504,48750710800
100,0,0,0,2593,0,0,0,3538,48920522900
100,0,0,0,2593,0,0,0,3538,49080405600
100,0,0,0,2609,0,0,0,3578,49209834800
100,0,0,0,2609,0,0,0,3578,49305091000
100,0,0,0,2609,0,0,0,3578,49503413800
100,0,0,0,2610,0,0,0,3578,49636365600
100,0,0,0,2662,0,0,0,3622,50041006300
100,0,0,0,2684,0,0,0,3721,51549191400
100,0,0,0,2759,0,0,0,3734,51631154700
100,0,0,0,2782,0,0,0,3734,51778784000
100,0,0,0,2782,0,0,0,3734,51820488700
100,0,0,0,2883,0,0,0,3768,52152334800
100,0,0,0,2931,0,0,0,3810,52424531800
100,0,0,0,2941,0,0,0,3842,52627008100
100,0,0,0,2984,0,0,0,3853,52821713900
100,0,0,0,2985,0,0,0,3872,53169252000
100,0,0,0,2992,0,0,0,3906,54458299800
100,0,0,0,2992,0,0,0,3906,54964988400
100,0,0,0,3173,0,0,0,3930,55253557200
100,0,0,0,3265,0,0,0,3956,55633139900
100,0,0,0,3297,0,0,0,3990,56441782100
100,0,0,0,3297,0,0,0,3990,56448452300
100,0,0,0,3335,0,0,0,4045,57604905600
100,0,0,0,3357,0,0,0,4092,59053889000
100,0,0,0,3361,0,0,0,4096,59252069700
100,0,0,0,3361,0,0,0,4096,59312986300
100,0,0,0,3361,0,0,0,4096,59367613200
100,0,0,0,3440,0,0,0,4171,60367320800
100,0,0,0,3470,0,0,0,4189,60781682900
