Peer ID,Neighbor ID,Network Delay (ns),Packet Loss (%),Weight
0,234,100000000,0,9063
0,61,100000000,0,9063
0,177,100000000,0,9063
0,78,100000000,0,9063
0,253,100000000,0,9063
0,90,100000000,0,9063
0,269,100000000,0,9063
0,196,100000000,0,9063
0,187,100000000,0,9063
0,265,100000000,0,9063
1,110,100000000,0,5122
1,241,100000000,0,5122
1,208,100000000,0,5122
1,192,100000000,0,5122
1,224,100000000,0,5122
1,270,100000000,0,5122
1,113,100000000,0,5122
1,54,100000000,0,5122
1,23,100000000,0,5122
1,132,100000000,0,5122
2,288,100000000,0,3703
2,135,100000000,0,3703
2,82,100000000,0,3703
2,214,100000000,0,3703
2,154,100000000,0,3703
2,33,100000000,0,3703
2,296,100000000,0,3703
3,286,100000000,0,2942
3,50,100000000,0,2942
3,91,100000000,0,2942
3,96,100000000,0,2942
3,90,100000000,0,2942
3,268,100000000,0,2942
3,156,100000000,0,2942
4,108,100000000,0,2461
4,297,100000000,0,2461
4,41,100000000,0,2461
4,224,100000000,0,2461
4,296,100000000,0,2461
4,94,100000000,0,2461
4,56,100000000,0,2461
4,259,100000000,0,2461
5,166,100000000,0,2127
5,164,100000000,0,2127
5,258,100000000,0,2127
5,203,100000000,0,2127
5,280,100000000,0,2127
5,23,100000000,0,2127
5,118,100000000,0,2127
5,36,100000000,0,2127
6,282,100000000,0,1880
6,124,100000000,0,1880
6,187,100000000,0,1880
6,91,100000000,0,1880
6,164,100000000,0,1880
6,79,100000000,0,1880
6,186,100000000,0,1880
6,98,100000000,0,1880
7,93,100000000,0,1689
7,147,100000000,0,1689
7,12,100000000,0,1689
7,223,100000000,0,1689
7,197,100000000,0,1689
7,239,100000000,0,1689
7,212,100000000,0,1689
8,21,100000000,0,1537
8,60,100000000,0,1537
8,263,100000000,0,1537
8,163,100000000,0,1537
8,136,100000000,0,1537
8,160,100000000,0,1537
8,169,100000000,0,1537
8,66,100000000,0,1537
8,134,100000000,0,1537
9,170,100000000,0,1413
9,120,100000000,0,1413
9,284,100000000,0,1413
9,249,100000000,0,1413
9,153,100000000,0,1413
10,142,100000000,0,1309
10,81,100000000,0,1309
10,258,100000000,0,1309
10,279,100000000,0,1309
10,17,100000000,0,1309
10,190,100000000,0,1309
10,47,100000000,0,1309
11,55,100000000,0,1221
11,139,100000000,0,1221
11,36,100000000,0,1221
11,107,100000000,0,1221
11,103,100000000,0,1221
11,31,100000000,0,1221
12,104,100000000,0,1145
12,203,100000000,0,1145
12,7,100000000,0,1145
12,276,100000000,0,1145
13,277,100000000,0,1079
13,168,100000000,0,1079
13,56,100000000,0,1079
13,42,100000000,0,1079
13,32,100000000,0,1079
13,281,100000000,0,1079
13,254,100000000,0,1079
13,183,100000000,0,1079
14,200,100000000,0,1021
14,192,100000000,0,1021
14,244,100000000,0,1021
14,109,100000000,0,1021
14,35,100000000,0,1021
14,210,100000000,0,1021
14,141,100000000,0,1021
14,245,100000000,0,1021
14,140,100000000,0,1021
14,194,100000000,0,1021
14,70,100000000,0,1021
15,67,100000000,0,970
15,136,100000000,0,970
15,296,100000000,0,970
15,18,100000000,0,970
15,144,100000000,0,970
15,85,100000000,0,970
16,168,100000000,0,924
16,24,100000000,0,924
16,282,100000000,0,924
16,212,100000000,0,924
16,185,100000000,0,924
16,180,100000000,0,924
16,72,100000000,0,924
16,294,100000000,0,924
17,204,100000000,0,883
17,10,100000000,0,883
17,272,100000000,0,883
17,36,100000000,0,883
17,45,100000000,0,883
17,240,100000000,0,883
17,101,100000000,0,883
17,189,100000000,0,883
17,98,100000000,0,883
17,77,100000000,0,883
18,155,100000000,0,845
18,89,100000000,0,845
