UndefinedColor,Blue,Red,Green,ns since start,ns since issuance
0,0,0,0,113437100,0
0,0,0,0,177883100,0
0,0,0,0,278369000,0
0,0,0,0,377978300,0
0,0,0,0,478562800,0
0,0,0,0,577737900,0
0,0,0,0,677832200,0
0,0,0,0,779646300,0
0,0,0,0,877509600,0
0,0,0,0,978995200,0
0,0,0,0,1079497400,0
0,0,0,0,1178219100,0
0,0,0,0,1278447500,0
0,0,0,0,1378316700,0
0,0,0,0,1477549100,0
0,0,0,0,1577988300,0
0,0,0,0,1677635800,0
0,0,0,0,1777540400,0
0,0,0,0,1878922000,0
0,0,0,0,1977627600,0
0,0,0,0,2097655300,0
0,0,0,0,2177625100,0
0,0,0,0,2278514800,0
0,0,0,0,2378181500,0
0,0,0,0,2477996500,0
0,0,0,0,2578017300,0
0,0,0,0,2678495600,0
0,0,0,0,2777814500,0
0,0,0,0,2878038700,0
0,0,0,0,2978675600,0
0,0,0,0,3077510400,0
0,0,0,0,3178056200,0
0,0,0,0,3277589200,0
0,0,0,0,3379331000,0
0,0,0,0,3478851000,0
0,0,0,0,3577904500,0
0,0,0,0,3678211500,0
0,0,0,0,3783804800,0
0,0,0,0,3878593400,0
0,0,0,0,3977879900,0
0,0,0,0,4078470600,0
0,0,0,0,4178042500,0
0,0,0,0,4277630900,0
0,0,0,0,4380258400,0
0,0,0,0,4478248900,0
0,0,0,0,4578726400,0
0,0,0,0,4678085800,0
0,0,0,0,4777832500,0
0,0,0,0,4878179700,0
0,0,0,0,4978432800,0
0,0,0,0,5078374800,0
0,0,0,0,5177850100,0
0,0,0,0,5278204600,0
0,0,0,0,5378643100,0
0,0,0,0,5477722300,0
0,0,0,0,5578246900,0
0,0,0,0,5680268300,0
0,0,0,0,5781040800,0
0,0,0,0,5877480100,0
0,0,0,0,5979331700,0
0,0,0,0,6077637600,0
0,0,0,0,6177942000,0
0,0,0,0,6277547400,0
0,0,0,0,6378412300,0
0,0,0,0,6479038800,0
0,0,0,0,6577908100,0
0,0,0,0,6678110100,0
0,0,0,0,6792909200,0
0,0,0,0,6878564200,0
0,0,0,0,6979531300,0
0,0,0,0,7077787800,0
0,0,0,0,7177864500,0
0,0,0,0,7278412700,0
0,0,0,0,7379981300,0
0,0,0,0,7478518800,0
0,0,0,0,7599571700,0
0,0,0,0,7677796500,0
0,0,0,0,7777741700,0
0,0,0,0,7878069500,0
0,0,0,0,7978079800,0
0,0,0,0,8078210600,0
0,0,0,0,8177637000,0
0,0,0,0,8288623900,0
0,0,0,0,8377721200,0
0,0,0,0,8477560500,0
0,0,0,0,8577877900,0
0,0,0,0,8677755900,0
0,0,0,0,8778488300,0
0,0,0,0,8878111100,0
0,0,0,0,8993771500,0
0,0,0,0,9080552900,0
0,0,0,0,9177814400,0
0,0,0,0,9277718000,0
0,0,0,0,9377771100,0
0,0,0,0,9479495700,0
0,0,0,0,9578087900,0
0,0,0,0,9677691500,0
0,0,0,0,9780365200,0
0,0,0,0,9888526800,0
0,0,0,0,9977928600,0
0,0,0,0,10078646900,0
0,0,0,0,10180302100,0
0,0,0,0,10279112300,0
0,0,0,0,10378077200,0
0,0,0,0,10477557900,0
0,0,0,0,10577636500,0
0,0,0,0,10687234800,0
0,0,0,0,10778483200,0
0,0,0,0,10878122000,0
0,0,0,0,10978174500,0
0,0,0,0,11078378200,0
0,0,0,0,11178653500,0
0,0,0,0,11279028100,0
0,0,0,0,11378421900,0
0,0,0,0,11478193400,0
0,0,0,0,11577582400,0
0,0,0,0,11677516900,0
0,0,0,0,11791309900,0
0,0,0,0,11878616500,0
0,0,0,0,11977570200,0
0,0,0,0,12077764100,0
0,0,0,0,12177805500,0
0,0,0,0,12277871500,0
0,0,0,0,12378101300,0
0,0,0,0,12478259800,0
0,0,0,0,12577575400,0
0,0,0,0,12679082400,0
0,0,0,0,12781359600,0
0,0,0,0,12882411400,0
0,0,0,0,12977903100,0
0,0,0,0,13077854900,0
0,0,0,0,13178068700,0
0,0,0,0,13277689300,0
0,0,0,0,13401177000,0
0,0,0,0,13485056200,0
0,0,0,0,13578093200,0
0,0,0,0,13677642300,0
0,0,0,0,13792366700,0
0,0,0,0,13878852400,0
0,0,0,0,13978390400,0
0,0,0,0,14077754200,0
0,0,0,0,14177500900,0
0,0,0,0,14279134300,0
0,0,0,0,14378396000,0
0,0,0,0,14488866000,0
0,0,0,0,14577771000,0
0,0,0,0,14677759900,0
0,0,0,0,14777692100,0
0,0,0,0,14877776100,0
0,0,0,0,14978137100,0
0,0,0,0,15078277600,0
0,0,0,0,15180486300,0
0,0,0,0,15277783800,0
0,0,0,0,15378497600,0
0,0,0,0,15477886000,0
0,0,0,0,15577605500,0
0,0,0,0,15678097700,0
0,0,0,0,15817823100,0
0,0,0,0,15878264100,0
0,0,0,0,15977566100,0
0,0,0,0,16078467700,0
0,0,0,0,16177651300,0
0,0,0,0,16313197600,0
0,0,0,0,16378405500,0
0,0,0,0,16477665200,0
0,0,0,0,16579759500,0
0,0,0,0,16677600800,0
0,0,0,0,16790899900,0
0,0,0,0,16877905600,0
0,0,0,0,16977776500,0
0,0,0,0,17078402300,0
0,0,0,0,17178336700,0
0,0,0,0,17278145200,0
0,0,0,0,17378357400,0
0,0,0,0,17477824000,0
0,0,0,0,17621621400,0
0,0,0,0,17678140800,0
0,0,0,0,17778267400,0
0,0,0,0,17878330500,0
0,0,0,0,17978395900,0
0,0,0,0,18086364500,0
0,0,0,0,18179688600,0
0,0,0,0,18278012000,0
0,0,0,0,18378557300,0
0,0,0,0,18492184900,0
0,0,0,0,18580118000,0
0,0,0,0,18677561200,0
0,0,0,0,18780461200,0
0,0,0,0,18877941000,0
0,0,0,0,18978465900,0
0,0,0,0,19077624900,0
0,0,0,0,19177610300,0
0,0,0,0,19277852800,0
0,0,0,0,19378304000,0
0,0,0,0,19477592400,0
0,0,0,0,19577609600,0
0,0,0,0,19678848200,0
0,0,0,0,19805030600,0
0,0,0,0,19878682800,0
0,0,0,0,19978831300,0
0,0,0,0,20081482500,0
0,0,0,0,20177871200,0
0,0,0,0,20277620300,0
0,0,0,0,20378662000,0
0,0,0,0,20478304900,0
0,0,0,0,20579138300,0
0,0,0,0,20678444500,0
0,0,0,0,20781600000,0
0,0,0,0,20877775400,0
0,0,0,0,20978610800,0
0,0,0,0,21077840400,0
0,0,0,0,21178305700,0
0,0,0,0,21278310300,0
