Witness Weight,Time (ns)
0,118500
2,92391500
5,170804900
9,262834300
14,314778300
20,536831300
24,536956000
31,666862800
39,689297600
48,699250900
58,814528400
69,849385100
81,887978800
94,937731600
99,948576100
105,983197100
119,1031708400
131,1103416600
144,1356240000
158,1500551300
173,1515643300
189,1559306300
206,1581760500
224,1597451800
243,1720490800
263,1787402000
284,1913186000
306,2176315700
329,2196664700
353,2247355200
378,2306874500
404,2346075200
431,2444053800
459,2475167200
488,2493618600
518,2611749200
533,2676307300
549,2778579600
564,2888947600
595,2920855100
627,2943221600
660,3389446400
694,3736387400
701,3769871600
736,3891309900
772,3948229900
809,3950011900
847,3965070900
886,4321078200
926,4382902100
943,4592455900
984,4595723900
1000,4623256200
1042,4719988100
1085,4806942200
1129,4965012000
1174,5046750400
1220,5123132600
1267,5163292400
1315,5306110200
1364,5384529300
1414,5490395400
1431,5510717700
1482,5857525600
1534,6021375200
1587,6093017000
1641,6132591100
1649,6197707100
1704,6255098000
1760,6305146800
1817,6453180300
1875,6687631800
1934,6687843700
1994,6812547700
2055,6991119200
2117,7124839800
2180,7442275500
2244,7751205400
2309,7788371300
2375,8104914200
2442,8184224900
2510,8276367500
2579,8302875400
2649,8377819400
2667,8501607300
2738,8631259400
2810,8750802300
2883,8754825000
2957,9003708000
3032,9035586900
3108,9037269600
3185,9077208400
3263,9078036800
3342,9097299200
3422,9116281800
3503,9161463400
3585,9304804000
3668,9352712100
3752,9370838100
3837,9511455500
3923,9672296800
4010,9742247800
4098,9883572400
4187,9972977200
4277,10583902500
4368,10626184400
4460,10811008100
4553,10867413400
4647,10916722400
4742,10973007600
4838,11021760700
4935,11097295300
5033,11132231800
5132,11285643600
5232,11306359600
5333,11419050100
5435,11431649400
5538,11610809300
5642,11654080800
5747,12108682600
5756,12147265100
5862,12218310700
5969,12233832900
6077,12408460500
6087,12574252300
6196,12640547900
6306,12721765500
6417,12910110300
6529,12947201700
6642,12993523600
6756,13199465500
6871,13342315100
6987,13710749300
7005,14277732500
7122,14418465500
7240,14456571100
7359,14620246800
7479,14731311000
7600,14732873100
7722,14809200900
7845,14880513200
7969,14899404700
8094,15056583700
8220,15611620000
8347,15660977500
8475,15681600100
8604,15683009100
8734,15936630300
8865,16011397000
8997,16354683400
9130,17032990200
9141,17126123800
9160,17396530600
9294,17405273900
9429,18161108100
9565,18279514100
9702,18352846900
9840,18367343900
9979,18747277000
10119,18940893100
10260,19029701100
10402,19035918000
10545,19154347800
10689,19430505600
10834,19526448500
10980,19608652700
11127,19707065300
11275,19769253300
11424,20286872100
11444,20356314500
11594,20406945100
11745,20517828700
11897,20528039900
12050,21078288700
12204,21101544900
12359,21181078700
12515,21195984800
12536,21402907200
12693,21524631800
12851,21697227800
13010,21720172100
13170,21858499100
13331,21911039300
13350,22061075400
13512,22236387100
13534,22347596500
13697,22420933200
13861,22608140100
14026,22996549800
14192,23032475800
14359,23282445800
14527,23301205300
14696,23432725600
14866,23466801600
15037,23586019200
15209,23643099500
15382,23680469800
15556,23693435400
15731,23896570900
15907,24106034800
16084,24156667500
16107,24199496100
16285,24241738200
16305,24269410600
16484,24374275500
16664,24467985900
16845,24520447000
17027,24569419800
17210,24919401600
17394,24920300100
17579,24920703900
17765,24931478200
17952,25272556100
18140,25312347900
18329,25331799000
18519,25396112700
18543,25428444100
18734,25509860100
18926,25564848400
19119,25681039900
19313,25777958400
19508,25805658800
19704,25888793500
19901,26238301400
20099,26246787200
20298,26319618700
20498,26346531300
20510,26531866400
20711,26545702500
20913,26572896300
21116,26878253900
21320,27346329200
21525,27392230500
21731,27503176600
21744,27786330100
21951,28062452200
22159,28070904000
22368,28176894100
22578,28276535100
22789,28293113200
23001,28546964400
23214,28572196000
23428,28652260200
23643,28765301700
23859,28768591900
24076,28768898600
24101,29050752000
24319,29065538900
24538,29341748700
24758,29393602900
24979,29543276100
25201,29654656600
25424,29683622500
25648,29822578100
25873,29854832200
26099,30076085900
26326,30097262000
26554,30322425800
26783,30324309300
27013,30365512900
27244,30778226300
27265,30850291800
27287,31013216400
27519,31144120500
27542,31478139600
27775,31750781300
28009,31880116200
28244,31883401800
28480,31999589500
28717,32003214300
28741,32031816400
28979,32129215200
29218,32130566800
29458,32420676200
29699,32467693100
29941,32550607200
30184,32685634200
30428,32833614900
30673,32959472600
30919,33109745900
31166,33266484900
31414,33335242500
31663,33369536900
31913,33377978300
32164,33511109400
32416,33918072100
32669,34056038700
32923,34074906000
33178,34101474400
33204,34151033000
33460,34299810500
33717,34639419400
33975,34648030000
34234,34767884100
34494,34849491000
34755,34894837300
35017,34919131500
35280,34965572900
35544,34978997900
35809,34983388600
36075,34983969200
36342,35057331900
36610,35182043100
36879,35219962100
37149,35297864800
37420,35302213100
37692,35434260900
37965,35473093700
38239,35651327000
38253,35807995700
38528,36308620000
38804,36319089900
39081,36362626000
39359,36481851300
39638,36694449900
39918,36696698000
40199,36776189300
40481,36837844600
40764,36964749100
41048,37025900800
41063,37262602900
41348,37315117200
41634,37528849200
41650,37532743700
41937,37800271800
42225,37816349400
42514,37971431200
42804,37971967800
42829,38290425600
43120,38347312000
43412,38762316400
43705,38950738500
43999,39244498900
44294,39474047700
44590,39521368500
44616,39549132000
44913,39864770700
45211,39887379100
45510,39921937700
45810,39939448900
46111,40059922800
46413,40143725900
46716,40376901100
47020,40641771500
47325,40676858300
47631,40683692500
47938,40957113900
48246,41089305400
48555,41089945600
48865,41268569700
49176,41304927900
49203,41785036300
49515,41880775400
49828,41914224300
50142,41973679900
50159,42111521400
50474,42112732000
50790,42364809600
51107,42373157000
51425,42391783200
51453,42653883300
51772,42656418400
52092,42666557500
52413,42703848700
52735,42733621800
53058,42845065300
53382,43017949700
53411,43260253300
53736,43260769700
54062,43268541400
54389,43459281200
54717,43543465000
55046,43598695000
55376,43886986500
55707,43979956100
56039,44005746000
