UndefinedColor,Blue,Red,Green,ns since start,ns since issuance
0,0,0,0,518664800,0
0,0,0,0,925632800,0
0,0,0,0,1243759000,0
0,0,0,0,1337532900,0
0,0,0,0,1677695800,0
0,0,0,0,1845094600,0
0,0,0,0,1907061900,0
0,0,0,0,2080126100,0
0,0,0,0,2426069900,0
0,0,0,0,2762819600,0
0,0,0,0,2856831500,0
0,0,0,0,3205084500,0
0,0,0,0,4118636000,0
0,0,0,0,10827967300,0
0,0,0,0,12505795700,0
0,0,0,0,12622730000,0
0,0,0,0,13282875200,0
0,0,0,0,13891270500,0
0,0,0,0,14131422400,0
0,0,0,0,14482938500,0
0,0,0,0,14853081700,0
0,0,0,0,15981580600,0
0,0,0,0,16086684700,0
0,0,0,0,16249948800,0
0,0,0,0,16490331800,0
0,0,0,0,18623919200,0
0,0,0,0,19815886400,0
0,0,0,0,21971564300,0
0,0,0,0,22774864100,0
0,0,0,0,22882303000,0
0,0,0,0,22984961200,0
0,0,0,0,23264722700,0
0,0,0,0,23380159600,0
0,0,0,0,23541948100,0
0,0,0,0,23569804500,0
0,0,0,0,24532758200,0
0,0,0,0,25025528000,0
0,0,0,0,25053385100,0
0,0,0,0,25169814700,0
0,0,0,0,25319214200,0
0,0,0,0,25757855700,0
0,0,0,0,25880143900,0
0,0,0,0,26387254000,0
0,0,0,0,26452593100,0
0,0,0,0,26655460200,0
0,0,0,0,26793010100,0
0,0,0,0,27128388600,0
0,0,0,0,27165476700,0
0,0,0,0,27250825600,0
0,0,0,0,27448587100,0
0,0,0,0,27606715900,0
0,0,0,0,28356950200,0
0,0,0,0,28652039900,0
0,0,0,0,28749103300,0
0,0,0,0,28938818600,0
0,0,0,0,30787820800,0
0,0,0,0,30889332900,0
0,0,0,0,31129906900,0
0,0,0,0,31784785900,0
0,0,0,0,32892688000,0
0,0,0,0,34160964500,0
0,0,0,0,35050528000,0
0,0,0,0,35206453800,0
0,0,0,0,35620335500,0
0,0,0,0,37543820500,0
0,0,0,0,38106874200,0
0,0,0,0,40917996800,0
0,0,0,0,41850721600,0
0,0,0,0,42174559100,0
0,0,0,0,43138809100,0
0,0,0,0,43141278000,0
0,0,0,0,43827100800,0
0,0,0,0,46092424400,0
0,0,0,0,46867018600,0
0,0,0,0,47028521100,0
0,0,0,0,47668769300,0
0,0,0,0,49607518100,0
0,0,0,0,50051982600,0
0,0,0,0,52973413700,0
0,0,0,0,54247690400,0
0,0,0,0,54354786500,0
0,0,0,0,55013222400,0
0,0,0,0,55425146800,0
0,0,0,0,56851628000,0
0,0,0,0,56948384400,0
0,0,0,0,58179310200,0
0,0,0,0,61396195700,0
