Witness Weight,Time (ns)
0,138353000
2,642519000
5,1093170000
8,1906205300
12,7072060800
16,8417136600
21,9136936500
27,9137200300
32,11496786600
39,13531935700
47,13546582900
56,18334973100
66,18335181600
72,18347528700
83,21345586000
90,21841765200
98,29249158800
110,29249371100
123,29249506900
137,29249596800
152,29250034200
168,29253982300
185,38298366400
194,39597029200
212,39597164400
231,39598880000
251,42339467600
261,42339635400
272,44339954600
293,53840635900
315,54248631100
338,54249271500
362,60735285000
374,60737262100
387,60737466200
401,60737805700
416,60908957500
441,60909154800
467,60909462100
494,60909622300
522,60909787700
