Message ID,Issuance Time (unix),Confirmation Time (ns),ParentID,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685810259,735362100,0,1,28,938892300
2,1685810259,740233200,1,2,29,955512800
3,1685810259,768702600,2,3,31,993158600
5,1685810260,717306400,3,4,37,1058325900
7,1685810260,758904400,5,5,43,1142752700
11,1685810260,745746300,7,6,48,1232191100
13,1685810260,734195200,11,7,49,1251368500
25,1685810260,861058400,13,8,77,1738444700
28,1685810260,800058600,25,9,78,1738828200
4,1685810259,1460545600,0,10,78,1739105100
29,1685810260,783792100,28,11,79,1739291200
39,1685810260,658206800,29,12,80,1752531300
9,1685810260,1378219500,4,13,82,1798444900
43,1685810260,736623000,39,14,88,1879299300
12,1685810260,1471656900,9,15,99,1971915900
6,1685810260,1626907400,0,16,99,1972022100
16,1685810260,1389418500,6,17,99,1974201000
48,1685810260,743257300,43,18,100,1975357700
17,1685810260,1484551500,16,19,104,2073199300
55,1685810261,755143600,48,20,104,2073318000
76,1685810261,1334276000,55,21,166,3072349700
77,1685810261,1334044800,76,22,167,3072474600
23,1685810260,2287307200,13,23,167,3072544500
18,1685810260,2495598900,17,24,167,3084324400
78,1685810261,1346411900,77,25,168,3085135200
79,1685810261,1346022600,78,26,168,3085214900
33,1685810260,2088008300,18,27,168,3085304900
34,1685810260,2100110700,33,28,171,3112544200
80,1685810261,1361344200,79,29,172,3112640900
100,1685810261,1206906600,80,30,176,3181309700
164,1685810262,319675500,100,31,195,3391579300
40,1685810260,3023756900,23,32,264,4139197500
24,1685810260,3305174600,12,33,265,4149311000
51,1685810260,2882666100,24,34,265,4150537000
35,1685810260,3128306800,34,35,265,4150901400
165,1685810262,1079464400,164,36,266,4151597800
32,1685810260,3155284800,12,37,266,4152077500
53,1685810261,2848622800,32,38,266,4152249700
58,1685810261,2724781000,53,39,266,4152346100
73,1685810261,2536012700,40,40,266,4153533200
52,1685810261,2853200500,51,41,266,4154368100
66,1685810261,2741765900,35,42,277,4266804700
166,1685810262,1409317100,165,43,293,4481664100
167,1685810262,1409340800,166,44,294,4481757000
84,1685810261,2674254900,58,45,294,4482009000
168,1685810262,1397412100,167,46,295,4482481500
169,1685810262,1398106800,168,47,296,4483488400
172,1685810262,1650079600,169,48,319,4762643600
176,1685810262,1581566100,172,49,320,4762715100
14,1685810260,5273944800,2,50,415,5797607600
85,1685810261,3986728800,14,51,415,5797705600
96,1685810261,3875882300,85,52,415,5797804300
113,1685810261,3593400000,96,53,415,5797845500
195,1685810263,2407780600,176,54,416,5799268400
266,1685810263,1648779300,195,55,417,5800298100
92,1685810261,3886973200,84,56,417,5800459400
293,1685810264,1319421700,266,57,418,5800969600
294,1685810264,1319328900,293,58,419,5801078200
295,1685810264,1318836200,294,59,420,5801286200
71,1685810261,4223555300,66,60,420,5801639400
101,1685810261,3816239000,71,61,420,5802359200
105,1685810261,3701394500,101,62,420,5802448100
135,1685810262,3208398000,105,63,420,5803490500
136,1685810262,3208346700,135,64,420,5803638400
137,1685810262,3207310600,136,65,420,5803875700
138,1685810262,3205503400,137,66,420,5804024100
296,1685810264,1320908800,295,67,421,5804366600
109,1685810261,3668544800,52,68,421,5804930200
90,1685810261,3901953600,73,69,421,5805555400
45,1685810260,4635332400,23,70,421,5811498900
297,1685810264,1327217300,296,71,422,5812833900
320,1685810264,1050401200,297,72,423,5813099200
67,1685810261,5002290900,45,73,497,6538029000
416,1685810265,740237200,320,74,498,6538698600
31,1685810260,5561980200,13,75,498,6539094600
150,1685810262,3783899700,109,76,498,6539655300
110,1685810261,4398870200,92,77,498,6540642300
47,1685810260,5316744300,24,78,498,6542682600
112,1685810261,4339498400,110,79,498,6543392300
61,1685810261,5078108000,40,80,498,6543748700
417,1685810265,744589800,416,81,499,6544807800
418,1685810265,744689900,417,82,500,6545581200
419,1685810265,744698800,418,83,501,6545754800
420,1685810265,745390800,419,84,502,6546605000
421,1685810265,742626700,420,85,503,6546965100
422,1685810265,734304400,421,86,504,6547115700
423,1685810265,734260800,422,87,505,6547266400
106,1685810261,4567381000,61,88,536,6669833300
498,1685810266,131477500,423,89,537,6670137700
243,1685810263,2617913300,138,90,537,6670472500
244,1685810263,2617882600,243,91,537,6670530200
245,1685810263,2617838400,244,92,537,6670739900
44,1685810260,5496214800,12,93,537,6670930900
15,1685810260,6562221200,4,94,567,7142980900
154,1685810262,4263879900,150,95,567,7143065400
20,1685810260,6511206400,3,96,567,7143267000
126,1685810262,4664464100,113,97,567,7143366700
127,1685810262,4664472500,126,98,567,7143472100
151,1685810262,4347216400,127,99,567,7143592500
198,1685810263,3687872100,151,100,567,7143838600
131,1685810262,4571486600,106,101,567,7143962600
88,1685810261,5298753800,47,102,567,7144421000
499,1685810266,601442100,498,103,568,7145271200
89,1685810261,5245407000,67,104,568,7145539300
27,1685810260,6211333100,13,105,568,7145781500
10,1685810260,6678009400,0,106,568,7145988900
177,1685810262,3971953000,112,107,572,7180296500
8,1685810260,6772341300,0,108,572,7180551600
46,1685810260,5960253200,8,109,572,7180639400
69,1685810261,5602993000,46,110,572,7180750300
178,1685810262,3971841700,177,111,572,7180866400
180,1685810262,3960031200,178,112,572,7181103900
30,1685810260,6218727200,10,113,572,7181369000
19,1685810260,6556478200,15,114,572,7181650400
62,1685810261,5682099400,20,115,572,7181765900
64,1685810261,5673493400,62,116,572,7181871100
247,1685810263,3125904200,245,117,572,7184535000
42,1685810260,6046276900,31,118,572,7184644800
248,1685810263,3126577600,247,119,572,7185364900
68,1685810261,5611974200,35,120,572,7187064200
500,1685810266,1053582800,499,121,607,7598993700
501,1685810266,1053548300,500,122,608,7599223700
181,1685810262,4377948500,180,123,608,7599426700
502,1685810266,1138336000,501,124,613,7684853300
503,1685810266,1138128600,502,125,614,7684962300
504,1685810266,1138218900,503,126,615,7685253700
505,1685810266,1138265000,504,127,616,7685435000
37,1685810260,6632852600,19,128,616,7685771500
65,1685810261,6162476900,37,129,616,7685895700
537,1685810266,1015955300,505,130,616,7686031600
250,1685810263,3627275600,248,131,617,7687254700
86,1685810261,5861456400,55,132,617,7687656300
184,1685810262,4425408800,131,133,617,7687797200
81,1685810261,5906538100,42,134,617,7689472700
568,1685810266,544595200,537,135,618,7689740100
93,1685810261,5776660400,30,136,618,7690303100
146,1685810262,4961650700,93,137,618,7690457500
183,1685810262,4450714600,89,138,619,7691478800
201,1685810263,4212256400,198,139,619,7691722200
607,1685810267,92976100,568,140,620,7691867100
608,1685810267,97273700,607,141,621,7696393200
613,1685810267,557256100,608,142,677,8241971200
70,1685810261,6664098500,65,143,677,8242071700
142,1685810262,5578347200,64,144,677,8242351200
143,1685810262,5577871400,142,145,677,8242405100
98,1685810261,6296231100,55,146,677,8242921800
95,1685810261,6323532800,69,147,677,8244100000
129,1685810262,5739249900,95,148,677,8244231900
123,1685810262,5805409800,90,149,677,8244294500
99,1685810261,6297425500,98,150,677,8244492600
202,1685810263,4740355200,201,151,677,8244558300
229,1685810263,4301884500,183,152,677,8244630000
261,1685810263,4117525300,250,153,677,8244757700
262,1685810263,4117423000,261,154,677,8244837500
115,1685810261,6032994100,70,155,677,8244954200
203,1685810263,4739836000,202,156,677,8245215700
218,1685810263,4486076400,203,157,677,8245290900
279,1685810264,3935249500,218,158,677,8245345200
170,1685810262,5158524000,115,159,677,8245428200
614,1685810267,560863300,613,160,678,8245805200
214,1685810263,4621839400,154,161,685,8332652300
615,1685810267,791559400,614,162,701,8476687500
616,1685810267,791595100,615,163,702,8476919400
617,1685810267,790701600,616,164,703,8477111600
357,1685810264,3258464500,262,165,703,8477314800
49,1685810260,7228707600,23,166,703,8477674300
618,1685810267,818178100,617,167,706,8507807100
147,1685810262,5919817400,146,168,713,8649136200
210,1685810263,4993746200,147,169,713,8649394100
155,1685810262,5782418600,81,170,717,8691134100
290,1685810264,4225615000,170,171,717,8691270200
414,1685810265,2902085000,181,172,717,8691392600
424,1685810265,2875037800,414,173,717,8691908500
