Message ID,Issuance Time (unix),Confirmation Time (ns),ParentID,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685816373,626588900,0,1,12,914573300
3,1685816373,553275200,1,2,14,1072098200
6,1685816373,640941200,3,3,17,1211152400
9,1685816373,797426200,6,4,29,1579218300
11,1685816373,860312000,9,5,33,1689764600
12,1685816373,804112500,11,6,34,1718570800
14,1685816374,806235700,12,7,38,1878032600
26,1685816374,771864200,14,8,51,2249796000
33,1685816374,915693000,26,9,60,2536384000
10,1685816373,1773032100,1,10,61,2601685100
13,1685816373,1594943100,6,11,61,2601899900
20,1685816374,1335934100,10,12,61,2620821500
35,1685816374,998260300,33,13,66,2717593800
43,1685816375,838188200,35,14,72,2917750900
2,1685816373,2596377300,0,15,81,3030064100
4,1685816373,2483363300,2,16,81,3030169800
47,1685816375,886167600,43,17,86,3110654900
51,1685816375,861093400,47,18,87,3110772800
25,1685816374,1717955100,14,19,88,3164461300
60,1685816375,629285300,51,20,89,3165611800
69,1685816375,331759800,60,21,90,3166037600
27,1685816374,1686105200,25,22,90,3180214200
28,1685816374,1678507700,13,23,90,3180293400
32,1685816374,1590785500,27,24,90,3192466400
72,1685816375,377419100,69,25,96,3295180800
5,1685816373,2728229200,1,26,96,3297284000
7,1685816373,2699988000,4,27,96,3302112300
18,1685816374,2080633700,7,28,96,3302218100
82,1685816376,309766300,72,29,97,3351090600
87,1685816376,259944900,82,30,98,3370636900
89,1685816376,293918000,87,31,104,3458489700
90,1685816376,293050800,89,32,105,3458704100
44,1685816375,1392274000,32,33,106,3491395500
96,1685816376,385269300,90,34,113,3680302200
97,1685816376,346085300,96,35,114,3697083900
16,1685816374,2569459900,5,36,114,3737994000
24,1685816374,2326673900,20,37,114,3738064700
98,1685816376,410995600,97,38,115,3781498800
30,1685816374,2222873300,28,39,116,3806739600
104,1685816376,409777800,98,40,117,3868271300
105,1685816376,572207700,104,41,123,4030817600
45,1685816375,1914995600,16,42,123,4030926300
108,1685816376,457641300,105,43,124,4031033000
21,1685816374,2679235100,12,44,124,4031116200
36,1685816374,2619528800,24,45,134,4342907900
114,1685816376,646129700,108,46,135,4343082600
115,1685816376,561964000,114,47,136,4343362000
31,1685816374,2742974600,18,48,136,4343485800
56,1685816375,1931239400,45,49,136,4343516200
117,1685816376,615807200,115,50,145,4474587200
81,1685816375,1481024700,56,51,146,4509184200
118,1685816376,668452900,117,52,148,4536803900
124,1685816376,602272900,118,53,151,4633232000
135,1685816377,290910300,124,54,152,4633909000
61,1685816375,2045536500,31,55,152,4634064100
83,1685816376,1552373700,81,56,152,4634127500
136,1685816377,330770500,135,57,155,4674049700
41,1685816375,2747060600,30,58,157,4794498000
145,1685816377,320133300,136,59,158,4794604800
38,1685816374,2996328200,36,60,158,4794712400
8,1685816373,4094329300,1,61,158,4794865300
39,1685816374,2885149800,8,62,158,4799779200
80,1685816375,1778889600,39,63,158,4799952600
15,1685816374,3722511100,6,64,158,4799970900
148,1685816377,306592500,145,65,162,4843331700
19,1685816374,3584432400,15,66,162,4853572000
151,1685816377,285894100,148,67,163,4919069900
152,1685816377,331885600,151,68,164,4965246500
155,1685816377,319798200,152,69,166,4993712300
158,1685816377,438050500,155,70,183,5232573200
64,1685816375,2593950300,61,71,183,5243036600
52,1685816375,2978060100,41,72,183,5243172600
94,1685816376,2106651100,80,73,189,5345558400
162,1685816377,519499900,158,74,190,5362705300
106,1685816376,2120425200,83,75,196,5598385800
163,1685816377,679633400,162,76,197,5598631300
126,1685816377,1409409400,94,77,197,5599172600
84,1685816376,2659001000,64,78,201,5744588600
127,1685816377,1549015000,106,79,201,5744843700
131,1685816377,1474137700,127,80,201,5745129000
23,1685816374,4824744700,19,81,219,6235048400
85,1685816376,3148465000,84,82,219,6235263800
67,1685816375,3483034900,44,83,219,6235338600
86,1685816376,3135201400,67,84,219,6235512800
164,1685816377,1270338500,163,85,219,6235578000
166,1685816377,1242077000,164,86,219,6235697000
58,1685816375,3742529500,52,87,219,6235807400
71,1685816375,3321207000,58,88,219,6236109800
183,1685816378,1006163600,166,89,219,6238725500
17,1685816374,5039514700,9,90,219,6238851600
107,1685816376,2743504300,23,91,219,6239076000
49,1685816375,4132854500,21,92,223,6381810700
139,1685816377,1928702700,131,93,223,6381897700
190,1685816378,1019517600,183,94,224,6382147600
120,1685816376,2472251200,85,95,224,6382287700
130,1685816377,2149532400,120,96,225,6399542100
197,1685816378,839136500,190,97,230,6437676800
202,1685816378,708428700,197,98,230,6453710600
22,1685816374,5222380300,17,99,234,6583336500
102,1685816376,3127000500,71,100,234,6583413600
63,1685816375,3955578300,22,101,234,6592483400
50,1685816375,4357066600,32,102,235,6606274000
134,1685816377,2285601400,107,103,235,6606367500
62,1685816375,4090425500,44,104,239,6725933600
76,1685816375,3852038500,62,105,244,6798452400
204,1685816378,1050391100,202,106,245,6810545700
123,1685816376,3030323200,76,107,249,7001718900
177,1685816378,1830502900,139,108,249,7001822100
42,1685816375,4953274000,38,109,249,7001941100
55,1685816375,4593218300,49,110,249,7002056100
160,1685816377,2194661000,102,111,249,7002450100
53,1685816375,5016871500,42,112,258,7319078400
159,1685816377,2511866700,130,113,258,7319197600
189,1685816378,1975402600,159,114,258,7319312400
29,1685816374,5756948100,13,115,258,7319500600
149,1685816377,2778034100,86,116,258,7319615400
184,1685816378,2005443300,149,117,258,7319710400
212,1685816379,1208893400,204,118,262,7339445900
195,1685816378,1826321400,189,119,265,7398976900
224,1685816379,1017331200,212,120,266,7399272200
179,1685816378,2407687500,177,121,272,7580766700
161,1685816377,2772683500,160,122,272,7580838200
230,1685816379,1143752900,224,123,273,7581088500
238,1685816379,884178100,230,124,274,7581268900
245,1685816379,831188400,238,125,280,7641710800
191,1685816378,2297793800,179,126,282,7665933700
91,1685816376,4452734600,53,127,282,7677337700
262,1685816380,374655100,245,128,285,7713933100
185,1685816378,2451488700,184,129,286,7766715900
154,1685816377,3119548300,123,130,286,7766890000
193,1685816378,2363822800,161,131,287,7792911600
141,1685816377,3400598700,126,132,289,7863090500
192,1685816378,2463433200,191,133,291,7884897400
100,1685816376,4655492400,91,134,298,8074787900
215,1685816379,1935286000,192,135,298,8074890100
144,1685816377,3658568900,134,136,299,8123758000
210,1685816379,2084163700,195,137,299,8136381000
59,1685816375,6171746100,55,138,322,8670638100
266,1685816380,1271640900,262,139,323,8670858500
217,1685816379,2493720600,210,140,323,8670978700
273,1685816380,1090125700,266,141,324,8671156400
274,1685816380,1090073400,273,142,325,8671271100
280,1685816380,1029835900,274,143,326,8671435600
68,1685816375,5873850800,63,144,326,8671789400
301,1685816381,494818300,280,145,327,8672038400
157,1685816377,3963963100,86,146,327,8672167300
323,1685816381,2051600,301,147,328,8672830300
142,1685816377,4249697800,141,148,329,8712494900
206,1685816378,2835914200,193,149,329,8712555900
194,1685816378,3148755700,154,150,329,8712623400
187,1685816378,3431863300,185,151,331,8759401800
220,1685816379,2462693000,206,152,331,8759492400
243,1685816379,1990563400,217,153,331,8776866200
252,1685816380,1737686700,215,154,333,8804295100
257,1685816380,1804439700,252,155,346,9115157200
110,1685816376,5492049700,68,156,346,9115294300
143,1685816377,4651446800,142,157,346,9115418400
324,1685816381,444710200,323,158,347,9115817400
325,1685816381,444724500,324,159,348,9115969800
244,1685816379,2328273000,243,160,348,9116167800
326,1685816381,562119900,325,161,353,9233552800
327,1685816381,566616600,326,162,355,9238527700
328,1685816381,566397600,327,163,356,9239144200
347,1685816382,123594400,328,164,357,9239324600
137,1685816377,5160149900,100,165,366,9524059200
198,1685816378,3879173500,157,166,366,9524257000
147,1685816377,5013449000,144,167,366,9524419100
188,1685816378,4194682700,147,168,366,9524509400
348,1685816382,408741900,347,169,367,9524627600
275,1685816380,1939756000,257,170,367,9525155100
37,1685816374,7781873600,14,171,368,9575599100
227,1685816379,3195491400,194,172,369,9623954200
196,1685816378,4093505200,110,173,372,9687622900
349,1685816382,579954400,348,174,374,9729869800
354,1685816382,496476100,349,175,375,9730332800
78,1685816375,6751820700,50,176,375,9765120300
70,1685816375,7008676400,44,177,378,9889834200
168,1685816377,4849325900,78,178,378,9889913500
207,1685816378,3961588800,197,179,378,9890189100
203,1685816378,4190612000,188,180,381,9941492300
277,1685816380,2336662900,275,181,381,9941639500
356,1685816382,719159600,354,182,382,9957820200
357,1685816382,780834800,356,183,384,10020100100
208,1685816378,4510559700,196,184,405,10507752500
