UndefinedColor,Blue,Red,Green,ns since start,ns since issuance
0,0,0,0,79449300,0
0,0,0,0,179647200,0
0,0,0,0,279496500,0
0,0,0,0,379925900,0
0,0,0,0,479632200,0
0,0,0,0,579877100,0
0,0,0,0,679688700,0
0,0,0,0,779233000,0
0,0,0,0,879253000,0
0,0,0,0,979750300,0
0,0,0,0,1079600600,0
0,0,0,0,1179378700,0
0,0,0,0,1279835100,0
0,0,0,0,1382749000,0
0,0,0,0,1479842000,0
0,0,0,0,1579962200,0
0,0,0,0,1679894800,0
0,0,0,0,1779742100,0
0,0,0,0,1887500900,0
0,0,0,0,1979788300,0
0,0,0,0,2079037600,0
0,0,0,0,2179319400,0
0,0,0,0,2280412100,0
0,0,0,0,2379347900,0
0,0,0,0,2479311500,0
0,0,0,0,2579173800,0
0,0,0,0,2679145000,0
0,0,0,0,2784235800,0
0,0,0,0,2884574000,0
0,0,0,0,2979320600,0
0,0,0,0,3079668300,0
0,0,0,0,3179837800,0
0,0,0,0,3279574900,0
0,0,0,0,3379117100,0
0,0,0,0,3481551300,0
0,0,0,0,3579701600,0
0,0,0,0,3679294300,0
0,0,0,0,3780518000,0
0,0,0,0,3881395000,0
0,0,0,0,3999079400,0
0,0,0,0,4087757900,0
0,0,0,0,4179045400,0
0,0,0,0,4279846100,0
0,0,0,0,4380114900,0
0,0,0,0,4479554400,0
0,0,0,0,4579691500,0
0,0,0,0,4679429000,0
0,0,0,0,4789749500,0
0,0,0,0,4879143000,0
0,0,0,0,4980022300,0
0,0,0,0,5082390400,0
0,0,0,0,5179680500,0
0,0,0,0,5279078100,0
0,0,0,0,5379195600,0
0,0,0,0,5479738600,0
0,0,0,0,5580121100,0
0,0,0,0,5679963700,0
0,0,0,0,5779193700,0
0,0,0,0,5879353800,0
0,0,0,0,5980609000,0
0,0,0,0,6079452000,0
0,0,0,0,6179132200,0
0,0,0,0,6279037500,0
0,0,0,0,6380643700,0
0,0,0,0,6493793300,0
0,0,0,0,6580097600,0
0,0,0,0,6679396200,0
0,0,0,0,6780466000,0
0,0,0,0,6879347600,0
0,0,0,0,6979228900,0
0,0,0,0,7079507300,0
0,0,0,0,7180113200,0
0,0,0,0,7279998600,0
0,0,0,0,7379592200,0
0,0,0,0,7480029200,0
0,0,0,0,7579116600,0
0,0,0,0,7679818900,0
0,0,0,0,7779872500,0
0,0,0,0,7879395100,0
0,0,0,0,7979135500,0
0,0,0,0,8079421600,0
0,0,0,0,8179598700,0
0,0,0,0,8280232600,0
0,0,0,0,8379013400,0
0,0,0,0,8479143700,0
0,0,0,0,8582356600,0
0,0,0,0,8679393400,0
0,0,0,0,8780040500,0
0,0,0,0,8880011100,0
0,0,0,0,8979812300,0
0,0,0,0,9079234600,0
0,0,0,0,9179592800,0
0,0,0,0,9279391700,0
0,0,0,0,9379000900,0
0,0,0,0,9479799700,0
0,0,0,0,9580360600,0
0,0,0,0,9679310500,0
0,0,0,0,9782953900,0
0,0,0,0,9879859400,0
0,0,0,0,9979254300,0
0,0,0,0,10079788200,0
0,0,0,0,10179688400,0
0,0,0,0,10279054100,0
0,0,0,0,10379353800,0
0,0,0,0,10479218200,0
0,0,0,0,10582844900,0
0,0,0,0,10680000200,0
0,0,0,0,10779319700,0
0,0,0,0,10879692100,0
0,0,0,0,10980074400,0
0,0,0,0,11079639100,0
0,0,0,0,11179234700,0
0,0,0,0,11279203800,0
0,0,0,0,11387601500,0
0,0,0,0,11479030500,0
0,0,0,0,11579183400,0
0,0,0,0,11679393400,0
0,0,0,0,11780249500,0
0,0,0,0,11879615800,0
0,0,0,0,11980505900,0
0,0,0,0,12079469800,0
0,0,0,0,12179981000,0
0,0,0,0,12279372400,0
0,0,0,0,12379308300,0
0,0,0,0,12480258500,0
0,0,0,0,12579668000,0
0,0,0,0,12690906000,0
0,0,0,0,12779692100,0
0,0,0,0,12879054500,0
0,0,0,0,12979118600,0
0,0,0,0,13080427200,0
0,0,0,0,13179969900,0
0,0,0,0,13279133100,0
0,0,0,0,13379318900,0
0,0,0,0,13479713400,0
0,0,0,0,13579093800,0
0,0,0,0,13680127400,0
0,0,0,0,13780791100,0
0,0,0,0,13879374700,0
0,0,0,0,13979127700,0
0,0,0,0,14081127300,0
0,0,0,0,14179200300,0
0,0,0,0,14281608500,0
0,0,0,0,14380078400,0
0,0,0,0,14479528600,0
0,0,0,0,14579515000,0
0,0,0,0,14679062000,0
0,0,0,0,14779941100,0
0,0,0,0,14879129800,0
0,0,0,0,14979073900,0
0,0,0,0,15079158300,0
0,0,0,0,15182334200,0
0,0,0,0,15279005700,0
0,0,0,0,15379938600,0
0,0,0,0,15479648100,0
0,0,0,0,15579571800,0
0,0,0,0,15679114400,0
0,0,0,0,15846274800,0
0,0,0,0,15912306300,0
0,0,0,0,15997011000,0
0,0,0,0,16080291700,0
0,0,0,0,16181357700,0
0,0,0,0,16282203600,0
0,0,0,0,16379348800,0
0,0,0,0,16480971100,0
0,0,0,0,16582145300,0
0,0,0,0,16679714600,0
0,0,0,0,16779065300,0
0,0,0,0,16879236100,0
0,0,0,0,16979898700,0
0,0,0,0,17080552200,0
0,0,0,0,17179349600,0
0,0,0,0,17279116700,0
0,0,0,0,17379310800,0
0,0,0,0,17479497400,0
0,0,0,0,17580742100,0
0,0,0,0,17682094100,0
0,0,0,0,17779499200,0
0,0,0,0,17879679500,0
0,0,0,0,17979299400,0
0,0,0,0,18079098100,0
0,0,0,0,18179785100,0
0,0,0,0,18279206300,0
0,0,0,0,18379204000,0
0,0,0,0,18479154100,0
0,0,0,0,18581814400,0
0,0,0,0,18680366300,0
0,0,0,0,18779159500,0
0,0,0,0,18879041700,0
0,0,0,0,18980964500,0
0,0,0,0,19079496900,0
0,0,0,0,19179948200,0
0,0,0,0,19279621100,0
0,0,0,0,19379365600,0
0,0,0,0,19479472100,0
0,0,0,0,19579859200,0
0,0,0,0,19679194900,0
0,0,0,0,19779857600,0
0,0,0,0,19880113300,0
0,0,0,0,19979191300,0
0,0,0,0,20080047400,0
0,0,0,0,20179287200,0
0,0,0,0,20293726400,0
0,0,0,0,20379616100,0
0,0,0,0,20479252500,0
0,0,0,0,20579174200,0
0,0,0,0,20679819100,0
0,0,0,0,20779208100,0
0,0,0,0,20879332700,0
0,0,0,0,20979414300,0
0,0,0,0,21079114700,0
0,0,0,0,21181897500,0
0,0,0,0,21279976300,0
0,0,0,0,21383082500,0
0,0,0,0,21479879300,0
0,0,0,0,21581466900,0
0,0,0,0,21679996200,0
0,0,0,0,21787462300,0
