Message ID,Issuance Time (unix),Confirmation Time (ns),ParentID,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685816308,279925400,0,1,9,522992900
4,1685816308,319657800,1,2,14,756616800
5,1685816309,360606400,4,3,17,822779800
6,1685816309,446210000,5,4,19,938555400
8,1685816309,447771900,6,5,20,949140300
9,1685816309,427679200,8,6,20,950550900
14,1685816309,310691200,9,7,23,1067105900
17,1685816309,410922600,14,8,28,1233580800
19,1685816309,341777200,17,9,29,1280209000
20,1685816309,347095600,19,10,31,1296124600
22,1685816309,543038000,20,11,38,1521266600
24,1685816309,460285900,22,12,39,1530577400
28,1685816309,337389800,24,13,42,1570851200
29,1685816309,423892500,28,14,45,1703887700
2,1685816308,1560937000,0,15,54,1936497900
13,1685816309,1191575600,9,16,54,1936578400
31,1685816309,650077000,29,17,54,1946075800
38,1685816310,476713200,31,18,59,1997836900
15,1685816309,1262948400,13,19,60,2046398900
7,1685816309,1549499600,1,20,60,2048443800
39,1685816310,585849800,38,21,62,2116415800
3,1685816308,1728552000,2,22,63,2164393400
21,1685816309,1233028600,17,23,67,2197890300
16,1685816309,1483330600,3,24,68,2280891800
42,1685816310,771571300,39,25,71,2342308400
45,1685816310,638632200,42,26,71,2342495700
11,1685816309,1705260100,7,27,74,2387600200
50,1685816310,635038400,45,28,79,2459188200
10,1685816309,1863920700,1,29,79,2483797600
59,1685816310,527966000,50,30,82,2525672100
26,1685816309,1346620400,21,31,82,2531997100
12,1685816309,1858416400,11,32,83,2567276300
23,1685816309,1551488500,16,33,83,2608672100
33,1685816309,1234103900,12,34,85,2635642100
62,1685816310,521555700,59,35,85,2637954200
53,1685816310,769389200,33,36,86,2650701300
34,1685816309,1311698600,26,37,89,2718174000
71,1685816310,497882200,62,38,95,2840032000
64,1685816310,673868500,53,39,95,2843946400
76,1685816310,458235300,71,40,95,2849745300
27,1685816309,1707933100,10,41,97,2930329300
30,1685816309,1674614800,15,42,99,2970524100
40,1685816310,1461345800,23,43,100,3007449100
37,1685816310,1491473700,30,44,100,3007465300
65,1685816310,930105200,64,45,104,3101727600
79,1685816311,697893800,76,46,106,3156990100
51,1685816310,1364420000,34,47,107,3192483000
41,1685816310,1765763700,40,48,111,3319780000
47,1685816310,1601224100,41,49,112,3320042000
36,1685816310,2057214800,27,50,115,3512429600
56,1685816310,1564708300,47,51,116,3519439000
32,1685816309,2162545500,15,52,117,3525764600
73,1685816310,1192186800,65,53,117,3556689500
49,1685816310,1825396300,36,54,119,3648586500
48,1685816310,1923434900,37,55,123,3719419000
82,1685816311,1222949800,79,56,126,3748518300
90,1685816311,1035441500,82,57,127,3772532300
61,1685816310,1717656600,49,58,130,3826648200
69,1685816310,1749245500,56,59,138,4035922500
46,1685816310,2317384900,32,60,138,4036066500
