Message ID,Issuance Time (unix),Confirmation Time (ns),ParentID,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685820395,1093653500,0,1,27,1339465000
3,1685820396,1057281600,1,2,32,1551853900
7,1685820396,1123281100,3,3,40,1828849900
10,1685820396,1321122200,7,4,44,2120899200
11,1685820396,1349223700,10,5,46,2160460900
26,1685820396,1333558000,11,6,60,2639663900
27,1685820396,1353662300,26,7,62,2693103700
28,1685820396,1565579100,27,8,74,2930712000
38,1685820397,1217015000,28,9,75,2940207700
39,1685820397,1149326900,38,10,76,2964056300
2,1685820395,2653341200,0,11,77,3031557600
45,1685820397,938792400,39,12,80,3060901400
52,1685820397,722514800,45,13,81,3081870000
24,1685820396,1924018000,11,14,81,3112982000
5,1685820396,2551094300,2,15,81,3117973100
54,1685820398,799545000,52,16,85,3236528900
57,1685820398,701880900,54,17,86,3237744300
8,1685820396,2782184900,5,18,95,3507411900
60,1685820398,901522400,57,19,96,3541131600
6,1685820396,3035750200,1,20,100,3658740800
33,1685820397,2042170900,24,21,100,3658853500
25,1685820396,2427058500,6,22,103,3732589600
62,1685820398,1215909900,60,23,111,3908870400
13,1685820396,3163685800,8,24,117,4070065800
15,1685820396,3121142300,13,25,118,4084609100
74,1685820398,1217476100,62,26,120,4148157900
30,1685820397,2703550200,25,27,120,4148248600
16,1685820396,3241659100,15,28,122,4208475300
37,1685820397,2514742000,30,29,123,4237860800
42,1685820397,2377593500,37,30,127,4382817100
41,1685820397,2425133400,33,31,129,4416932800
76,1685820398,1525155100,74,32,133,4489086700
79,1685820398,1467988900,76,33,135,4526186800
80,1685820398,1574785700,79,34,139,4635584400
36,1685820397,2919835900,24,35,139,4641753100
81,1685820398,1560049900,80,36,140,4641849900
44,1685820397,2666533100,36,37,143,4707413900
9,1685820396,3968697700,1,38,143,4708024600
85,1685820398,1479188100,81,39,144,4715592100
23,1685820396,3532468800,16,40,144,4721389300
86,1685820398,1495758900,85,41,145,4733449000
58,1685820398,2220309800,42,42,147,4762803300
66,1685820398,2001609500,44,43,147,4762863200
71,1685820398,1905782800,66,44,148,4781778600
93,1685820398,1618307400,71,45,153,4946081500
53,1685820398,2534660100,23,46,153,4953282500
96,1685820399,1459317400,86,47,155,5000397900
111,1685820399,1093471700,96,48,156,5002266300
43,1685820397,3017557800,33,49,158,5051367400
63,1685820398,2356755700,53,50,159,5073084000
48,1685820397,2920490100,43,51,159,5100668000
120,1685820399,980943000,111,52,161,5110376100
133,1685820400,629929300,120,53,162,5118922600
135,1685820400,618514200,133,54,164,5144635100
55,1685820398,2740342600,41,55,166,5178880300
69,1685820398,2356422800,55,56,166,5196023200
68,1685820398,2408074100,63,57,167,5218641700
139,1685820400,631924300,135,58,168,5267452200
140,1685820400,699694800,139,59,173,5341480000
144,1685820400,825277600,140,60,182,5540812900
75,1685820398,2674618200,48,61,183,5612551200
145,1685820400,882208200,144,62,184,5615449500
155,1685820400,643624400,145,63,189,5643902300
102,1685820399,1985589200,93,64,189,5660724700
65,1685820398,2945776200,58,65,190,5685531400
73,1685820398,2929343300,68,66,195,5831483000
77,1685820398,2888168900,65,67,197,5885616200
156,1685820400,886728200,155,68,198,5887182900
161,1685820400,817238800,156,69,200,5927501800
113,1685820399,1990603400,102,70,202,5956688500
162,1685820400,849675600,161,71,202,5968509500
164,1685820400,896897600,162,72,207,6041473500
91,1685820398,2882343800,73,73,211,6181604800
84,1685820398,3093404200,77,74,218,6263577000
95,1685820399,2858860100,75,75,219,6284680200
116,1685820399,2386473300,113,76,222,6373450600
106,1685820399,2616223800,91,77,227,6440675600
108,1685820399,2558651400,106,78,227,6440706700
115,1685820399,2453948300,108,79,227,6440822400
134,1685820400,1924339900,115,80,227,6440908800
146,1685820400,1733371100,134,81,227,6479947200
12,1685820396,5699316000,3,82,229,6553704700
150,1685820400,1805279600,146,83,233,6621188900
123,1685820399,2438394400,116,84,234,6656026000
92,1685820398,3419858600,84,85,236,6728479500
168,1685820400,1468233600,164,86,237,6735591100
100,1685820399,3139008500,95,87,239,6782656800
173,1685820400,1500257100,168,88,244,6841656300
154,1685820400,2042343600,150,89,254,7039594100
182,1685820401,1527899200,173,90,257,7068656500
184,1685820401,1474510100,182,91,260,7089915500
189,1685820401,1543018100,184,92,263,7186845900
198,1685820401,1346576600,189,93,266,7233743000
200,1685820401,1308295300,198,94,267,7235474300
99,1685820399,3656842600,69,95,269,7276446000
187,1685820401,1649281500,154,96,269,7276527500
105,1685820399,3555223500,92,97,271,7360373300
101,1685820399,3781102100,99,98,274,7450015100
203,1685820401,1560347100,187,99,280,7532851900
207,1685820401,1491729800,200,100,281,7532995600
237,1685820402,882183500,207,101,283,7617646200
18,1685820396,6685704000,12,102,286,7713671100
