UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,144595000
0,0,0,0,0,0,0,0,0,195092400
0,0,0,0,0,0,0,0,0,248626400
1,0,0,0,2,0,0,0,2,342560900
1,0,0,0,3,0,0,0,3,442259800
1,0,0,0,6,0,0,0,7,542854500
1,0,0,0,6,0,0,0,7,643714500
1,0,0,0,7,0,0,0,10,748425700
2,0,0,0,9,0,0,0,11,845660200
3,0,0,0,10,0,0,0,14,949617100
3,0,0,0,12,0,0,0,17,1115914200
3,0,0,0,12,0,0,0,17,1142643100
4,0,0,0,14,0,0,0,21,1256733400
6,0,0,0,18,0,0,0,24,1343542400
7,0,0,0,22,0,0,0,26,1441736700
7,0,0,0,24,0,0,0,27,1550581000
7,0,0,0,26,0,0,0,30,1652516300
7,0,0,0,26,0,0,0,30,1742139200
8,0,0,0,28,0,0,0,36,1856684900
10,0,0,0,35,0,0,0,39,2049323300
11,0,0,0,36,0,0,0,40,2081332100
11,0,0,0,36,0,0,0,40,2176878700
12,0,0,0,37,0,0,0,48,2259852700
12,0,0,0,41,0,0,0,51,2348845400
13,0,0,0,46,0,0,0,55,2506425700
13,0,0,0,46,0,0,0,55,2564427000
14,0,0,0,52,0,0,0,60,2677755500
15,0,0,0,55,0,0,0,64,2864609900
16,0,0,0,58,0,0,0,68,2970321200
18,0,0,0,65,0,0,0,77,3294053400
20,0,0,0,69,0,0,0,80,3358708500
20,0,0,0,69,0,0,0,80,3542976400
20,0,0,0,69,0,0,0,80,3883576500
22,0,0,0,85,0,0,0,97,3992681700
22,0,0,0,87,0,0,0,100,4084140200
23,0,0,0,90,0,0,0,100,4221047900
25,0,0,0,98,0,0,0,104,4276887200
25,0,0,0,98,0,0,0,104,4350055200
25,0,0,0,98,0,0,0,104,4456396800
28,0,0,0,115,0,0,0,131,4913985700
30,0,0,0,122,0,0,0,132,4962873900
31,0,0,0,128,0,0,0,140,5104993100
32,0,0,0,130,0,0,0,142,5153800400
32,0,0,0,130,0,0,0,142,5242241300
32,0,0,0,130,0,0,0,142,5369949800
33,0,0,0,135,0,0,0,155,5518269500
33,0,0,0,135,0,0,0,155,5559676900
33,0,0,0,135,0,0,0,155,5664848500
33,0,0,0,135,0,0,0,155,5749788900
37,0,0,0,155,0,0,0,178,5953755300
37,0,0,0,155,0,0,0,178,6051967000
38,0,0,0,164,0,0,0,190,6178687700
38,0,0,0,168,0,0,0,191,6253148800
38,0,0,0,169,0,0,0,193,6349809400
40,0,0,0,182,0,0,0,200,6532132700
40,0,0,0,182,0,0,0,200,6546847500
40,0,0,0,182,0,0,0,200,6645143000
40,0,0,0,182,0,0,0,200,6746739500
40,0,0,0,183,0,0,0,200,6879670400
40,0,0,0,183,0,0,0,209,6945606200
43,0,0,0,204,0,0,0,219,7046497000
43,0,0,0,206,0,0,0,225,7146890800
45,0,0,0,219,0,0,0,243,7330266600
45,0,0,0,219,0,0,0,243,7399390000
45,0,0,0,219,0,0,0,243,7453305200
45,0,0,0,220,0,0,0,243,8117445000
45,0,0,0,220,0,0,0,251,8132651600
45,0,0,0,221,0,0,0,251,8160164600
52,0,0,0,251,0,0,0,278,8248367100
52,0,0,0,252,0,0,0,281,8393736300
52,0,0,0,252,0,0,0,281,8482629600
52,0,0,0,252,0,0,0,281,8556837400
52,0,0,0,252,0,0,0,281,8642454800
58,0,0,0,275,0,0,0,298,8744826400
58,0,0,0,280,0,0,0,307,8866225100
58,0,0,0,281,0,0,0,307,8964301000
58,0,0,0,286,0,0,0,316,9110905200
58,0,0,0,286,0,0,0,316,9248824700
58,0,0,0,286,0,0,0,316,9294123000
69,0,0,0,352,0,0,0,371,10116531300
69,0,0,0,353,0,0,0,372,10183501700
69,0,0,0,356,0,0,0,376,10269387000
69,0,0,0,356,0,0,0,376,10400149300
70,0,0,0,357,0,0,0,376,10444335800
70,0,0,0,357,0,0,0,376,10665289700
76,0,0,0,386,0,0,0,411,11016167600
76,0,0,0,386,0,0,0,411,11040183000
76,0,0,0,387,0,0,0,419,11098768200
78,0,0,0,416,0,0,0,453,11702387100
78,0,0,0,416,0,0,0,453,11759801800
79,0,0,0,425,0,0,0,455,11948913700
79,0,0,0,425,0,0,0,455,11967629000
79,0,0,0,425,0,0,0,455,12142467400
79,0,0,0,425,0,0,0,455,12159267200
79,0,0,0,425,0,0,0,455,12256640500
79,0,0,0,425,0,0,0,455,12373429700
79,0,0,0,425,0,0,0,455,12530223800
79,0,0,0,425,0,0,0,455,12579161000
83,0,0,0,452,0,0,0,491,12762278100
83,0,0,0,452,0,0,0,491,12844303900
87,0,0,0,479,0,0,0,511,12969754400
87,0,0,0,479,0,0,0,511,13044347300
88,0,0,0,480,0,0,0,522,13146054700
88,0,0,0,480,0,0,0,522,13243988200
89,0,0,0,495,0,0,0,539,13655434300
89,0,0,0,495,0,0,0,539,13717120300
99,0,0,0,556,0,0,0,591,14645168500
99,0,0,0,556,0,0,0,591,14665170700
99,0,0,0,556,0,0,0,591,14746103800
100,0,0,0,576,0,0,0,629,15561247200
108,0,0,0,666,0,0,0,714,17049959300
108,0,0,0,666,0,0,0,714,17076767700
108,0,0,0,666,0,0,0,714,17152629000
108,0,0,0,667,0,0,0,715,17243275000
114,0,0,0,692,0,0,0,733,17405528600
114,0,0,0,692,0,0,0,733,17442733100
114,0,0,0,692,0,0,0,733,17589698300
114,0,0,0,692,0,0,0,733,17893713800
114,0,0,0,693,0,0,0,733,17915303400
114,0,0,0,693,0,0,0,736,17984470700
114,0,0,0,693,0,0,0,736,18049542700
120,0,0,0,726,0,0,0,763,18159887700
120,0,0,0,728,0,0,0,772,18291450000
120,0,0,0,729,0,0,0,772,18907864100
120,0,0,0,729,0,0,0,773,19330771500
120,0,0,0,730,0,0,0,773,19569280300
125,0,0,0,795,0,0,0,880,20693675400
125,0,0,0,795,0,0,0,880,20699443900
125,0,0,0,795,0,0,0,880,20778948900
125,0,0,0,795,0,0,0,880,20956262300
136,0,0,0,851,0,0,0,930,21188483600
136,0,0,0,851,0,0,0,930,21291204700
136,0,0,0,852,0,0,0,932,21938866700
136,0,0,0,852,0,0,0,932,21941979100
136,0,0,0,852,0,0,0,932,22399480400
140,0,0,0,897,0,0,0,1006,22883350200
