UndefinedColor,Blue,Red,Green,ns since start,ns since issuance
0,0,0,0,113356100,0
0,0,0,0,174235900,0
0,0,0,0,273756700,0
0,0,0,0,373652000,0
0,0,0,0,473907300,0
0,0,0,0,574039000,0
0,0,0,0,673983600,0
0,0,0,0,774168200,0
0,0,0,0,873705800,0
0,0,0,0,974055800,0
0,0,0,0,1075981600,0
0,0,0,0,1174479500,0
0,0,0,0,1273819700,0
0,0,0,0,1374256800,0
0,0,0,0,1474700200,0
0,0,0,0,1574386300,0
0,0,0,0,1673505000,0
0,0,0,0,1773427500,0
0,0,0,0,1874272600,0
0,0,0,0,1976216500,0
0,0,0,0,2073903600,0
0,0,0,0,2173557900,0
0,0,0,0,2273608800,0
0,0,0,0,2375401200,0
0,0,0,0,2474375800,0
0,0,0,0,2573543100,0
0,0,0,0,2673931600,0
0,0,0,0,2774113000,0
0,0,0,0,2873451300,0
0,0,0,0,2978033700,0
0,0,0,0,3078602400,0
0,0,0,0,3194058100,0
0,0,0,0,3317983600,0
0,0,0,0,3374135600,0
0,0,0,0,3483550800,0
0,0,0,0,3573572500,0
0,0,0,0,3676067100,0
0,0,0,0,3774239300,0
0,0,0,0,3875298700,0
0,0,0,0,3978194600,0
0,0,0,0,4073776500,0
0,0,0,0,4174486800,0
0,0,0,0,4276481700,0
0,0,0,0,4376565400,0
0,0,0,0,4484626600,0
0,0,0,0,4576474000,0
0,0,0,0,4673726000,0
0,0,0,0,4779632200,0
0,0,0,0,4936533400,0
0,0,0,0,5148639300,0
0,0,0,0,5212894500,0
0,0,0,0,5276284500,0
0,0,0,0,5383717400,0
0,0,0,0,5481325000,0
0,0,0,0,5573583500,0
0,0,0,0,5689023200,0
0,0,0,0,5774281700,0
0,0,0,0,5873453500,0
0,0,0,0,5973986200,0
0,0,0,0,6073621300,0
0,0,0,0,6173850200,0
0,0,0,0,6285238000,0
0,0,0,0,6374194500,0
0,0,0,0,6473532600,0
0,0,0,0,6573791200,0
0,0,0,0,6673828400,0
0,0,0,0,6774504600,0
0,0,0,0,6873554300,0
0,0,0,0,6978347400,0
0,0,0,0,7076536300,0
0,0,0,0,7173956000,0
0,0,0,0,7274292700,0
0,0,0,0,7385806000,0
0,0,0,0,7473585600,0
0,0,0,0,7573540200,0
0,0,0,0,7674484700,0
0,0,0,0,7773574300,0
0,0,0,0,7874280300,0
0,0,0,0,7973452300,0
0,0,0,0,8073736000,0
0,0,0,0,8174009300,0
0,0,0,0,8274054300,0
0,0,0,0,8373485100,0
0,0,0,0,8499353300,0
0,0,0,0,8574748700,0
0,0,0,0,8674010000,0
0,0,0,0,8774094000,0
0,0,0,0,8874663900,0
0,0,0,0,8974492600,0
0,0,0,0,9073550700,0
0,0,0,0,9174055200,0
0,0,0,0,9273458700,0
0,0,0,0,9377793400,0
0,0,0,0,9473570000,0
0,0,0,0,9574174300,0
0,0,0,0,9673956300,0
0,0,0,0,9773484300,0
0,0,0,0,9874402000,0
0,0,0,0,9974001400,0
0,0,0,0,10073929000,0
0,0,0,0,10173645200,0
0,0,0,0,10273538900,0
0,0,0,0,10373693000,0
0,0,0,0,10473800500,0
0,0,0,0,10573651900,0
0,0,0,0,10673788200,0
0,0,0,0,10825208000,0
0,0,0,0,10874048400,0
0,0,0,0,10973718400,0
0,0,0,0,11074272300,0
0,0,0,0,11174592000,0
0,0,0,0,11283151400,0
0,0,0,0,11374265400,0
0,0,0,0,11473558200,0
0,0,0,0,11573973100,0
0,0,0,0,11673420600,0
0,0,0,0,11775137900,0
0,0,0,0,11874310400,0
0,0,0,0,11973885800,0
0,0,0,0,12073704300,0
0,0,0,0,12174415200,0
0,0,0,0,12274094600,0
0,0,0,0,12375478000,0
0,0,0,0,12474265800,0
0,0,0,0,12574359300,0
0,0,0,0,12673493900,0
0,0,0,0,12773743300,0
