UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,156274600
0,0,0,0,1,0,0,0,1,306143700
0,0,0,0,1,0,0,0,1,360929300
0,0,0,0,1,0,0,0,1,381524300
0,0,0,0,1,0,0,0,1,458559400
1,0,0,0,2,0,0,0,3,564223400
1,0,0,0,2,0,0,0,3,658098200
1,0,0,0,5,0,0,0,9,758252500
2,0,0,0,8,0,0,0,13,858698000
2,0,0,0,8,0,0,0,13,958437800
4,0,0,0,11,0,0,0,14,1060606600
4,0,0,0,13,0,0,0,18,1179691600
5,0,0,0,14,0,0,0,23,1260415900
7,0,0,0,17,0,0,0,25,1389250500
10,0,0,0,23,0,0,0,29,1459739000
10,0,0,0,28,0,0,0,30,1617741000
10,0,0,0,30,0,0,0,34,1690811500
10,0,0,0,32,0,0,0,40,1778749600
11,0,0,0,36,0,0,0,47,1909715400
11,0,0,0,40,0,0,0,51,2004955100
12,0,0,0,41,0,0,0,52,2142873700
12,0,0,0,44,0,0,0,53,2204121500
14,0,0,0,48,0,0,0,56,2328011900
14,0,0,0,50,0,0,0,61,2381054400
15,0,0,0,54,0,0,0,68,2493340500
15,0,0,0,56,0,0,0,74,2558015600
15,0,0,0,62,0,0,0,77,2657815400
17,0,0,0,69,0,0,0,78,2764097300
20,0,0,0,78,0,0,0,88,2864387000
20,0,0,0,83,0,0,0,96,2957968600
21,0,0,0,96,0,0,0,110,3180764100
21,0,0,0,96,0,0,0,110,3211649700
22,0,0,0,97,0,0,0,113,3283802400
22,0,0,0,101,0,0,0,114,3405080300
22,0,0,0,102,0,0,0,114,3473368500
23,0,0,0,106,0,0,0,120,3560132300
24,0,0,0,115,0,0,0,129,3657829600
26,0,0,0,119,0,0,0,134,3758604700
26,0,0,0,123,0,0,0,136,3862715600
26,0,0,0,127,0,0,0,141,3961079400
26,0,0,0,137,0,0,0,147,4058520200
27,0,0,0,142,0,0,0,149,4158171600
27,0,0,0,143,0,0,0,152,4259548400
27,0,0,0,150,0,0,0,156,4360911000
28,0,0,0,154,0,0,0,162,4462749000
28,0,0,0,155,0,0,0,166,4562457900
28,0,0,0,164,0,0,0,181,4759624000
28,0,0,0,166,0,0,0,183,4788788800
28,0,0,0,166,0,0,0,183,4860022500
30,0,0,0,177,0,0,0,190,4971914700
30,0,0,0,179,0,0,0,196,5063094100
31,0,0,0,184,0,0,0,198,5175400000
33,0,0,0,195,0,0,0,207,5280878100
34,0,0,0,201,0,0,0,214,5358705400
34,0,0,0,207,0,0,0,222,5527122400
35,0,0,0,211,0,0,0,228,5607035000
37,0,0,0,222,0,0,0,234,5768021400
37,0,0,0,223,0,0,0,234,5872750300
38,0,0,0,231,0,0,0,247,6130269600
38,0,0,0,233,0,0,0,249,6199733300
38,0,0,0,233,0,0,0,249,6272828600
38,0,0,0,233,0,0,0,249,6458177000
40,0,0,0,260,0,0,0,271,6824817900
41,0,0,0,267,0,0,0,281,7043623100
41,0,0,0,267,0,0,0,281,7104570600
41,0,0,0,267,0,0,0,281,7223886300
42,0,0,0,278,0,0,0,292,7327425700
42,0,0,0,278,0,0,0,292,7419142800
42,0,0,0,287,0,0,0,303,7526442300
43,0,0,0,294,0,0,0,307,7656219300
43,0,0,0,294,0,0,0,307,7670435200
44,0,0,0,303,0,0,0,318,7838391000
47,0,0,0,311,0,0,0,329,8137147900
47,0,0,0,311,0,0,0,329,8168725500
47,0,0,0,318,0,0,0,338,8262563000
48,0,0,0,330,0,0,0,347,8427331200
48,0,0,0,330,0,0,0,347,8468044500
48,0,0,0,331,0,0,0,348,8558785200
48,0,0,0,341,0,0,0,364,8672491000
48,0,0,0,342,0,0,0,364,8775108900
49,0,0,0,351,0,0,0,374,8875628200
51,0,0,0,357,0,0,0,383,8992572400
54,0,0,0,372,0,0,0,386,9082447800
54,0,0,0,372,0,0,0,386,9162232200
54,0,0,0,377,0,0,0,397,9269713100
54,0,0,0,385,0,0,0,408,9499445500
54,0,0,0,387,0,0,0,408,9502400400
54,0,0,0,398,0,0,0,413,9609763700
54,0,0,0,405,0,0,0,418,9747995400
54,0,0,0,405,0,0,0,418,9769975000
54,0,0,0,406,0,0,0,418,9866637100
54,0,0,0,406,0,0,0,418,9992736900
55,0,0,0,411,0,0,0,435,10085782900
55,0,0,0,422,0,0,0,441,10158158300
55,0,0,0,422,0,0,0,441,10260622700
55,0,0,0,429,0,0,0,449,10411047000
57,0,0,0,436,0,0,0,454,10494600700
57,0,0,0,440,0,0,0,465,10606417200
58,0,0,0,446,0,0,0,468,10665207300
61,0,0,0,454,0,0,0,474,10907016900
63,0,0,0,463,0,0,0,486,11006877300
63,0,0,0,466,0,0,0,487,11127959600
65,0,0,0,479,0,0,0,501,11262987000
66,0,0,0,483,0,0,0,503,11382960600
67,0,0,0,492,0,0,0,507,11464215800
67,0,0,0,492,0,0,0,507,11509491100
68,0,0,0,503,0,0,0,522,11680921900
68,0,0,0,511,0,0,0,528,11789039300
68,0,0,0,513,0,0,0,530,11858565500
68,0,0,0,523,0,0,0,534,11971323300
68,0,0,0,526,0,0,0,542,12099775900
69,0,0,0,530,0,0,0,549,12161170500
71,0,0,0,534,0,0,0,551,12320036000
71,0,0,0,534,0,0,0,557,12362520300
71,0,0,0,534,0,0,0,557,12458620700
71,0,0,0,548,0,0,0,585,12558990800
72,0,0,0,559,0,0,0,591,12705234600
75,0,0,0,583,0,0,0,607,12984668400
76,0,0,0,584,0,0,0,607,13058436600
77,0,0,0,593,0,0,0,622,13356661100
78,0,0,0,597,0,0,0,622,13362620500
78,0,0,0,601,0,0,0,626,13460186600
78,0,0,0,610,0,0,0,635,13584072900
79,0,0,0,618,0,0,0,643,13672497800
81,0,0,0,633,0,0,0,653,14091611600
83,0,0,0,646,0,0,0,663,14195948100
83,0,0,0,647,0,0,0,667,14259946700
84,0,0,0,654,0,0,0,680,14539042500
84,0,0,0,654,0,0,0,680,14565502300
84,0,0,0,654,0,0,0,680,14660581600
84,0,0,0,654,0,0,0,689,14770779700
86,0,0,0,667,0,0,0,716,14859989600
99,0,0,0,735,0,0,0,781,15822003100
99,0,0,0,735,0,0,0,781,15912934300
99,0,0,0,735,0,0,0,781,15964239900
100,0,0,0,761,0,0,0,789,16149644600
107,0,0,0,805,0,0,0,825,16898510200
108,0,0,0,812,0,0,0,833,16975841700
108,0,0,0,812,0,0,0,833,17116966700
108,0,0,0,813,0,0,0,833,17166414700
109,0,0,0,828,0,0,0,855,17293749900
112,0,0,0,846,0,0,0,882,17698880900
112,0,0,0,847,0,0,0,882,17760067800
114,0,0,0,867,0,0,0,899,18139262100
114,0,0,0,870,0,0,0,906,18186033000
114,0,0,0,889,0,0,0,913,18307444500
115,0,0,0,899,0,0,0,923,18427099200
116,0,0,0,909,0,0,0,930,18842459100
116,0,0,0,909,0,0,0,930,18848133500
116,0,0,0,909,0,0,0,930,18885198500
118,0,0,0,927,0,0,0,945,19148161000
118,0,0,0,929,0,0,0,946,19166452300
120,0,0,0,940,0,0,0,950,19438878300
120,0,0,0,941,0,0,0,953,19494862500
120,0,0,0,941,0,0,0,953,19567641500
120,0,0,0,957,0,0,0,988,19917395100
120,0,0,0,958,0,0,0,988,19929869500
122,0,0,0,1003,0,0,0,1023,20999262500
122,0,0,0,1003,0,0,0,1023,21033623100
122,0,0,0,1003,0,0,0,1023,21084450800
122,0,0,0,1003,0,0,0,1023,21208531900
122,0,0,0,1037,0,0,0,1068,21490951000
122,0,0,0,1037,0,0,0,1068,21902121900
122,0,0,0,1037,0,0,0,1068,21957953800
122,0,0,0,1037,0,0,0,1068,22059997800
123,0,0,0,1069,0,0,0,1103,22167352700
123,0,0,0,1069,0,0,0,1103,22286522700
126,0,0,0,1112,0,0,0,1136,22807889200
127,0,0,0,1139,0,0,0,1155,23171952900
127,0,0,0,1140,0,0,0,1158,23186571300
128,0,0,0,1171,0,0,0,1185,23685924300
130,0,0,0,1214,0,0,0,1245,25116685200
131,0,0,0,1234,0,0,0,1265,25545485300
131,0,0,0,1234,0,0,0,1265,25585983600
131,0,0,0,1234,0,0,0,1265,25718711900
131,0,0,0,1235,0,0,0,1265,25803675500
131,0,0,0,1235,0,0,0,1265,25896067800
131,0,0,0,1235,0,0,0,1265,26339787300
131,0,0,0,1235,0,0,0,1265,26367897500
131,0,0,0,1245,0,0,0,1303,26584889600
131,0,0,0,1245,0,0,0,1303,26673410100
131,0,0,0,1247,0,0,0,1314,26821610700
131,0,0,0,1247,0,0,0,1314,26883238700
131,0,0,0,1247,0,0,0,1314,26965383000
135,0,0,0,1317,0,0,0,1349,27275552100
135,0,0,0,1329,0,0,0,1363,27601775100
136,0,0,0,1382,0,0,0,1414,28815368700
137,0,0,0,1393,0,0,0,1419,28868539100
137,0,0,0,1397,0,0,0,1421,28957949900
137,0,0,0,1416,0,0,0,1446,29440384000
137,0,0,0,1416,0,0,0,1446,29486570200
137,0,0,0,1429,0,0,0,1464,29759841900
137,0,0,0,1430,0,0,0,1464,29769477300
137,0,0,0,1430,0,0,0,1464,29861998300
137,0,0,0,1430,0,0,0,1464,29978086000
137,0,0,0,1430,0,0,0,1464,30093006700
137,0,0,0,1430,0,0,0,1464,30327864900
139,0,0,0,1477,0,0,0,1510,31194610600
139,0,0,0,1477,0,0,0,1510,31210192900
142,0,0,0,1511,0,0,0,1526,31261810800
142,0,0,0,1514,0,0,0,1531,31375419000
144,0,0,0,1526,0,0,0,1573,31640979100
144,0,0,0,1540,0,0,0,1585,32008703600
144,0,0,0,1540,0,0,0,1586,32118615600
144,0,0,0,1540,0,0,0,1586,32382156500
144,0,0,0,1583,0,0,0,1622,33036887700
144,0,0,0,1583,0,0,0,1633,33109573300
144,0,0,0,1583,0,0,0,1633,33260878500
144,0,0,0,1602,0,0,0,1689,34077835100
144,0,0,0,1602,0,0,0,1689,35392960100
144,0,0,0,1602,0,0,0,1689,35422338900
144,0,0,0,1602,0,0,0,1689,35464173400
147,0,0,0,1669,0,0,0,1766,35692740300
147,0,0,0,1669,0,0,0,1766,35775029300
147,0,0,0,1669,0,0,0,1766,35883792600
147,0,0,0,1669,0,0,0,1766,35985503600
150,0,0,0,1751,0,0,0,1856,37430110400
151,0,0,0,1966,0,0,0,1991,40807698200
155,0,0,0,1966,0,0,0,1991,40980965700
155,0,0,0,1966,0,0,0,1991,41068297000
155,0,0,0,1966,0,0,0,1991,41325206800
