Witness Weight,Time (ns)
0,309042200
2,483888200
5,896753100
9,908584600
14,1347971400
20,2077135900
27,3057411400
35,3767644100
44,4364798600
54,5504094100
65,7468967900
77,9024695400
90,9689177700
104,10499846200
119,10501327700
135,11300602800
152,11497353400
170,11497426400
189,12658699700
209,13186100200
230,13187965600
252,13869938700
275,14027828600
298,14659174300
322,14662917500
347,14734933400
373,15163947000
400,15168302400
428,16093235900
457,16095233000
487,16968373100
516,16968842100
547,16968971600
579,16970850300
609,17458141700
642,18353814600
676,18480579300
711,18480886400
747,18481072300
784,18481282600
822,18828548500
861,19242291900
901,20033446600
942,20033664900
984,20270952900
1015,22056452200
1058,22057202200
1102,22059920000
1147,22312423200
1179,23364718200
1225,23365200600
1272,23426807200
1320,23703006600
1344,23843569300
1393,23843734500
1443,24016445500
1494,24460745600
1546,25338250900
1599,25379118300
1632,26071193900
1686,26093042400
1720,27335159400
1775,27338147200
1831,30355423100
1888,31411069500
1946,32068524100
2005,33181590700
2065,33181969000
2126,33182241700
2188,34168871000
2251,34365154400
2315,34368449100
2380,34527872300
2446,34528120700
2513,34605555000
2538,34647597200
2606,40324893600
2675,40564743300
2745,40565029900
2816,40695067400
2888,42834294200
2961,42835157500
3035,42836522500
3110,42837787600
3186,43241444100
3263,43284302000
3341,43936420200
3367,43941757700
3446,43941891500
3526,43942212100
3607,47294908200
3689,47295152900
3772,47295396300
3856,47295614700
3941,47295857700
4027,47360957500
4114,47363335500
4202,47364706900
4291,49538753700
4318,52172145400
4408,52172413300
4499,52172666400
4591,52172961200
4684,52173188500
4778,52185453100
4873,52188397300
4969,52254585600
5066,52254881400
5164,52377316700
5263,52947474700
5363,52947855300
