Message ID,Issuance Time (unix),Confirmation Time (ns),ParentID,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685818927,1115207500,0,1,26,1455952400
3,1685818927,1109535300,1,2,28,1598230200
6,1685818927,1227411200,3,3,29,1790812400
8,1685818927,1208317300,6,4,35,1947559800
9,1685818927,1206301900,8,5,36,1947756300
17,1685818928,1247546600,9,6,53,2317455300
26,1685818928,923914100,17,7,54,2379679700
34,1685818928,667135400,26,8,61,2614474800
35,1685818928,667102700,34,9,62,2614534500
16,1685818927,1625366700,9,10,62,2631234500
2,1685818927,2335395500,0,11,67,2820899500
36,1685818928,885833300,35,12,68,2833522900
4,1685818927,2446718300,2,13,71,2963648400
5,1685818927,2493990800,4,14,73,3043020000
14,1685818927,2246714700,5,15,76,3174238800
7,1685818927,2684648000,0,16,79,3306366000
44,1685818929,1221915600,36,17,80,3306640700
46,1685818929,1330972100,44,18,88,3504653800
23,1685818928,2165589200,16,19,90,3556544400
21,1685818928,2256644500,16,20,92,3628606600
15,1685818927,2737098400,14,21,95,3688614800
52,1685818929,1408710800,46,22,96,3689142100
19,1685818928,2426637200,15,23,96,3689960300
53,1685818929,1459033700,52,24,98,3776393600
54,1685818929,1396933300,53,25,99,3776556700
28,1685818928,2292991800,19,26,99,3789372900
11,1685818927,2996231900,7,27,99,3799435500
61,1685818929,1284553100,54,28,102,3898973800
24,1685818928,2503777000,21,29,102,3899099000
12,1685818927,3247310600,11,30,105,4077573600
29,1685818928,2630263700,24,31,110,4248679400
22,1685818928,2873414800,12,32,110,4248741700
62,1685818929,1914300300,61,33,124,4528792500
68,1685818929,1755419600,62,34,130,4588857800
45,1685818929,2548982600,29,35,133,4661211800
80,1685818930,1400251900,68,36,135,4706822100
55,1685818929,2441551000,28,37,138,4821594000
58,1685818929,2301318300,55,38,138,4821657200
30,1685818928,3211676900,23,39,144,5006995400
33,1685818928,3092629100,22,40,144,5007246100
88,1685818930,1515925100,80,41,145,5007341300
96,1685818930,1355016900,88,42,147,5043889800
70,1685818929,2764828400,58,43,162,5623859700
98,1685818930,1847613300,96,44,163,5623996800
37,1685818928,3673851800,33,45,163,5624141700
65,1685818929,2873750300,45,46,163,5624217700
99,1685818930,1848730800,98,47,163,5625201700
79,1685818930,2324999800,70,48,163,5625399400
10,1685818927,4873424800,1,49,164,5625739800
110,1685818931,1862584200,99,50,183,6111161700
122,1685818931,1598239500,110,51,184,6111295500
48,1685818929,3913903400,37,52,185,6113392500
130,1685818931,1524653600,122,53,185,6113493200
83,1685818930,2768175700,79,54,185,6113611800
84,1685818930,2877840500,65,55,191,6288921900
134,1685818931,1778687300,130,56,203,6439933100
145,1685818931,1432865900,134,57,204,6440135000
107,1685818931,2300483100,83,58,204,6440256300
47,1685818929,4259352200,30,59,205,6440759300
113,1685818931,2155697400,107,60,205,6446513500
114,1685818931,2802059800,113,61,232,7092992400
116,1685818931,2716974000,114,62,232,7093342800
32,1685818928,5197026700,26,63,232,7093416100
147,1685818932,2049697200,145,64,233,7093513300
163,1685818932,1469711500,147,65,234,7093609100
66,1685818929,4332395000,48,66,234,7093709100
67,1685818929,4332316200,66,67,234,7093832000
87,1685818930,3603371600,67,68,234,7093961500
56,1685818929,4656545400,32,69,234,7094093200
18,1685818928,5964998100,9,70,234,7094339700
38,1685818928,5143932500,18,71,234,7094407300
20,1685818928,5725927400,10,72,234,7097424700
164,1685818932,1487738100,163,73,236,7113289100
42,1685818929,5248722400,38,74,242,7293014700
184,1685818933,1216996700,164,75,244,7328205200
73,1685818929,4796853900,45,76,261,7809137800
69,1685818929,4956739100,47,77,261,7809495400
185,1685818933,1698608300,184,78,262,7809944700
198,1685818933,1458535000,185,79,263,7810060000
119,1685818931,3372599000,116,80,263,7810165700
127,1685818931,3239029800,119,81,263,7810208200
94,1685818930,4133223100,87,82,263,7810485300
63,1685818929,5141035600,42,83,263,7810581800
102,1685818930,3963028400,94,84,263,7810646700
204,1685818933,1370760100,198,85,264,7810838200
205,1685818933,1370641300,204,86,265,7810934100
233,1685818934,717706200,205,87,266,7811144300
123,1685818931,3321118400,102,88,267,7839079200
81,1685818930,4530214100,56,89,267,7839183900
40,1685818928,6066830500,20,90,273,8088305700
234,1685818934,995030200,233,91,274,8088587000
235,1685818934,978309100,234,92,275,8088793300
140,1685818931,3192888600,127,93,275,8088953900
135,1685818931,3757344800,123,94,292,8452228800
91,1685818930,4867599900,69,95,292,8452348000
60,1685818929,5855577000,40,96,292,8452442200
244,1685818934,1270744400,235,97,295,8598860900
262,1685818934,882694300,244,98,300,8692592800
263,1685818934,996172000,262,99,304,8806169900
160,1685818932,3434332700,140,100,308,8891592100
82,1685818930,5596783700,63,101,308,8928238900
155,1685818932,3716159100,135,102,308,8928450800
187,1685818933,2808657100,155,103,308,8935130100
264,1685818934,1125129400,263,104,309,8935887400
265,1685818934,1283232200,264,105,318,9094150300
162,1685818932,3521090400,160,106,318,9094462300
111,1685818931,4834943300,91,107,318,9094673500
95,1685818930,5412767500,81,108,318,9094817800
13,1685818927,8217508800,6,109,319,9098048200
188,1685818933,2971578400,187,110,319,9098170000
196,1685818933,2763219000,188,111,319,9098417000
172,1685818932,3242364300,111,112,319,9133651600
266,1685818934,1388971800,265,113,322,9200022800
181,1685818933,3201850500,162,114,323,9236996600
189,1685818933,3324507400,181,115,336,9484473900
