Message ID,Issuance Time (unix),Confirmation Time (ns),ParentID,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685818864,683014100,0,1,22,941857700
2,1685818864,771853600,1,2,26,1073978200
3,1685818864,881006900,2,3,29,1262189900
8,1685818864,932070500,3,4,32,1510361900
11,1685818864,929203800,8,5,39,1619857500
13,1685818864,1014448500,11,6,43,1751923900
6,1685818864,1372421800,0,7,47,1886654200
7,1685818864,1376984000,6,8,47,1917516800
18,1685818865,1106535200,13,9,47,1937913600
4,1685818864,1679535400,0,10,51,2070237500
21,1685818865,1368793600,18,11,56,2276584900
9,1685818864,1867362300,7,12,64,2446126700
29,1685818865,1184217100,21,13,65,2446322000
46,1685818866,773255300,29,14,73,2608280900
5,1685818864,2162683200,4,15,73,2652515800
50,1685818866,850827400,46,16,82,2826253700
15,1685818865,2068882500,5,17,82,2826488600
54,1685818866,787458100,50,18,85,2942899200
58,1685818866,804987900,54,19,90,3120951400
16,1685818865,2615530600,15,20,98,3388810800
12,1685818864,2939883800,9,21,102,3677252400
63,1685818866,1253180600,58,22,103,3677618200
22,1685818865,2753047200,16,23,103,3677815600
65,1685818866,1231923500,63,24,104,3678069400
40,1685818865,2048849300,29,25,104,3678186000
49,1685818866,1832266400,40,26,110,3785156500
67,1685818866,1367735600,65,27,113,3816040600
26,1685818865,2796708100,22,28,114,3825374700
31,1685818865,2731171300,26,29,119,4059855300
17,1685818865,3330463000,12,30,120,4110746000
25,1685818865,3178738000,18,31,120,4158603400
36,1685818865,2644032500,31,32,120,4171131600
69,1685818866,1735236800,67,33,123,4202527300
73,1685818866,1697392800,69,34,128,4305587500
82,1685818867,1525895300,73,35,132,4352051500
51,1685818866,2303278200,49,36,132,4358258200
85,1685818867,1479288400,82,37,135,4422113500
30,1685818865,3235541100,21,38,140,4544744700
42,1685818865,2909625100,36,39,145,4636079000
57,1685818866,2335992100,42,40,145,4646647500
86,1685818867,1789693000,85,41,151,4784083600
103,1685818867,1141918500,86,42,153,4819501400
70,1685818866,2364168100,57,43,153,4831915000
20,1685818865,3984815400,17,44,157,4886546200
