Witness Weight,Time (ns)
0,609738400
2,609950300
5,983617900
9,1419086800
14,2077224900
20,2077446300
27,2964682200
35,3361149300
43,3361390700
52,3361884000
62,3362097000
73,3362393200
85,3362649600
98,3367961000
112,3368397600
127,3661685000
143,4911615300
160,4915230200
169,4916023500
187,5766812700
206,6213986400
226,6216932300
247,6508188800
269,6869996800
279,6984687800
302,7209282600
326,7572036600
351,7572308000
377,7572561800
404,7997445500
432,8187845700
461,8759861700
491,8782906100
522,8783509300
554,9581668900
587,9589293000
621,9589853100
656,9590150100
692,9614596000
729,9928135500
767,10213876900
806,10214271100
846,10214659200
887,10762684500
929,10819610900
972,10820004300
1016,10963181100
1061,10963426600
1107,10963665800
1154,11186325700
1202,11186707200
1251,11886904800
1301,12283146000
1352,13377534300
1404,13377994400
1457,13378252800
1511,13522785000
1566,13523056100
1622,13798744200
1679,13802017500
1737,14212963200
1796,15260517200
1807,15273595700
1867,15276363500
1928,15369543500
1990,15892179600
2053,15894518200
2116,16200102100
2180,16662514900
2244,16884848500
2309,16942281200
2375,17006109700
2442,17008805100
2510,17243850400
2579,17426939700
2649,17521875700
2720,17851125000
2792,18194967300
2865,18291339300
2939,18551269100
3014,18556082200
3088,18561840200
3164,18983895100
3241,18984351500
3319,18984677200
3398,19144212700
3473,19281548200
3538,19803897000
3618,19898123200
3699,19898479800
3781,20058040600
3864,20154802400
3948,20771709200
4033,20998173800
4119,20998656700
4131,21008684600
4218,21011051200
4306,21358339700
4395,21360267300
4485,22018341200
4576,22359535800
4668,22360753700
4761,22361867400
4827,22601801500
4921,22602162800
5016,22606781700
5112,22851179900
5125,23100572600
5192,23128636200
5289,23482450200
5387,23642989800
5486,23643393700
5586,23643852100
5687,24004207400
5789,24326055300
5892,24421795900
5996,24546832800
6101,24859680500
6207,24947689900
6221,25118590100
6328,25119032400
6436,25484664200
6545,25895175400
6613,26291990900
6723,26456179400
6834,26603139600
6946,27073904300
7059,27089958800
7173,27515948700
7288,28348795200
7404,28381613100
7473,28382864800
7590,28411621600
7708,28928192600
7827,28982270900
7947,29207535400
8068,29207907900
8190,30976348800
8313,31070822300
8437,31071645000
8562,31091353800
8688,31092435800
8815,31253910600
8943,31257260800
9072,31260805900
9202,31266567200
9333,31346725200
9465,31801356500
9598,31801809900
9732,31988117300
9747,31989171000
9763,31989431000
9780,32504599800
9915,32537597900
10051,32538563000
10188,32539114800
10326,32539592300
10465,32609389100
10541,34017960400
10681,34092020700
10822,34092835900
10964,34430285600
11107,34442828800
11251,34662216000
11328,34862759400
11473,34955809300
11619,35179261700
11697,35713022000
11844,35768458900
11992,35776043600
12141,35786796300
12291,35884698000
12442,35885259300
12594,35902037700
12747,36811325000
12901,36822923800
13056,37636507300
13212,37637096400
13369,37637561100
13527,37638099100
13686,37638620700
13846,38267041300
14007,38269420800
14169,38279626100
14332,38381420700
14496,38381835200
14661,38382445700
14827,38440897200
14897,38775204800
15064,38778672600
15232,38779179500
15401,38779629300
15571,39632330700
15642,39928638100
15813,40330010900
15985,40565281800
16064,40679571400
16237,41932630200
16255,41934528900
16429,41934976900
16604,42273972500
16780,42276082400
16957,42277361800
17135,42278439700
17314,42279404700
17494,42284024400
17675,42799027100
17857,43643912300
18040,43733384200
18224,43961220700
18409,44050248000
18595,44054991500
18782,44055708500
18970,44426322500
19159,44427484800
19349,44428083900
19540,44428672800
19732,45257007200
19925,45983802500
20119,46908711100
20314,46934599200
20510,47232699300
20529,48183492800
20726,48184306800
20924,48184978900
21123,48185506400
21323,48186281600
21524,48186983000
21726,48187868800
21929,48526864400
22133,48527460300
22338,49863937200
22544,50398321500
22751,50531915100
22959,50989870000
23168,50990664200
23378,51098352200
23589,51103712000
23801,51106617500
24014,51106992100
24086,52156570400
24300,53235640400
24515,53702620900
24731,53803905300
24751,54822472300
24968,54841205800
25186,54849464300
25259,54853622900
25478,54854695400
25698,54856247200
25919,54912537800
25999,56030262500
26221,56665001100
26444,56666024500
26668,56667022200
26893,56680120300
27119,56681489200
27346,58079599400
27574,58081939900
27803,58916572500
28033,58919153400
28264,58921391700
28496,58932373200
28729,58933456200
28963,59142906900
29198,59144968400
