UndefinedColor,Blue,Red,Green,ns since start,ns since issuance
0,0,0,0,101881900,0
0,0,0,0,177657900,0
0,0,0,0,276458400,0
0,0,0,0,376426300,0
0,0,0,0,476875600,0
0,0,0,0,575767100,0
0,0,0,0,675815300,0
0,0,0,0,776271500,0
0,0,0,0,876703400,0
0,0,0,0,976634000,0
0,0,0,0,1076596100,0
0,0,0,0,1177459000,0
0,0,0,0,1276754900,0
0,0,0,0,1375783700,0
0,0,0,0,1476655600,0
0,0,0,0,1576555800,0
0,0,0,0,1675737600,0
0,0,0,0,1802794500,0
0,0,0,0,1963593200,0
0,0,0,0,2174612500,0
0,0,0,0,2269377100,0
0,0,0,0,2287058600,0
0,0,0,0,2380440300,0
0,0,0,0,2475668600,0
0,0,0,0,2594313100,0
0,0,0,0,2676348600,0
0,0,0,0,2775754100,0
0,0,0,0,2923581300,0
0,0,0,0,2978923300,0
0,0,0,0,3107583000,0
0,0,0,0,3315991900,0
0,0,0,0,3379579300,0
0,0,0,0,3505403600,0
0,0,0,0,3578109700,0
0,0,0,0,3696568600,0
0,0,0,0,3775698100,0
0,0,0,0,3882749200,0
0,0,0,0,4009809900,0
0,0,0,0,4238190900,0
0,0,0,0,4284259400,0
0,0,0,0,4347080400,0
0,0,0,0,4425089000,0
0,0,0,0,4477109200,0
0,0,0,0,4576015300,0
0,0,0,0,4725196000,0
0,0,0,0,4775885600,0
0,0,0,0,4876703800,0
0,0,0,0,4976993700,0
0,0,0,0,5075743300,0
0,0,0,0,5175838800,0
0,0,0,0,5275901900,0
0,0,0,0,5375756800,0
0,0,0,0,5483044800,0
0,0,0,0,5577361100,0
0,0,0,0,5675900400,0
0,0,0,0,5781426300,0
0,0,0,0,5908012800,0
0,0,0,0,5976515900,0
0,0,0,0,6075725500,0
0,0,0,0,6175742100,0
0,0,0,0,6275651600,0
0,0,0,0,6375723200,0
0,0,0,0,6478667000,0
0,0,0,0,6577615400,0
0,0,0,0,6675858800,0
0,0,0,0,6790415200,0
0,0,0,0,6875768100,0
0,0,0,0,6975669800,0
0,0,0,0,7077528200,0
0,0,0,0,7176637800,0
0,0,0,0,7277552400,0
0,0,0,0,7375751100,0
0,0,0,0,7491407300,0
0,0,0,0,7575713700,0
0,0,0,0,7676633800,0
0,0,0,0,7776187000,0
0,0,0,0,7875679200,0
0,0,0,0,7976113000,0
0,0,0,0,8075808000,0
0,0,0,0,8176159100,0
0,0,0,0,8275729700,0
0,0,0,0,8381017500,0
0,0,0,0,8535724700,0
0,0,0,0,8575811600,0
0,0,0,0,8676090000,0
0,0,0,0,8790098900,0
0,0,0,0,8876136400,0
0,0,0,0,8976565700,0
0,0,0,0,9079196700,0
0,0,0,0,9214918500,0
0,0,0,0,9275800600,0
0,0,0,0,9376411900,0
0,0,0,0,9507495300,0
0,0,0,0,9575796800,0
0,0,0,0,9676817700,0
0,0,0,0,9818511800,0
0,0,0,0,9881748800,0
0,0,0,0,10037623600,0
0,0,0,0,10081207000,0
0,0,0,0,10176167400,0
0,0,0,0,10276057600,0
0,0,0,0,10380877200,0
0,0,0,0,10479240700,0
0,0,0,0,10635589100,0
0,0,0,0,10736404500,0
0,0,0,0,10792484900,0
0,0,0,0,10922564900,0
0,0,0,0,11245037900,0
0,0,0,0,11362499600,0
0,0,0,0,11383078000,0
0,0,0,0,11477662200,0
0,0,0,0,11597586900,0
0,0,0,0,11772272700,0
0,0,0,0,11778929400,0
0,0,0,0,11878044600,0
0,0,0,0,11985464100,0
0,0,0,0,12113625400,0
0,0,0,0,12223204400,0
0,0,0,0,12319727600,0
0,0,0,0,12377626100,0
0,0,0,0,12487508300,0
0,0,0,0,12592574300,0
0,0,0,0,12675874800,0
0,0,0,0,12806052900,0
0,0,0,0,12909818500,0
0,0,0,0,13085114500,0
0,0,0,0,13374908000,0
0,0,0,0,13407765000,0
0,0,0,0,13608992300,0
0,0,0,0,13617443000,0
0,0,0,0,13802314200,0
0,0,0,0,13845339200,0
0,0,0,0,13881268400,0
0,0,0,0,13980411700,0
0,0,0,0,14076038000,0
0,0,0,0,14347090800,0
0,0,0,0,14406213100,0
0,0,0,0,14621058800,0
0,0,0,0,14623343000,0
0,0,0,0,14733761400,0
0,0,0,0,14799609200,0
0,0,0,0,14919038200,0
0,0,0,0,15180359800,0
0,0,0,0,15379840900,0
0,0,0,0,15496352000,0
0,0,0,0,15578871600,0
0,0,0,0,15676339700,0
0,0,0,0,15778626300,0
0,0,0,0,15894351800,0
0,0,0,0,15977213700,0
0,0,0,0,16078218900,0
0,0,0,0,16191643800,0
0,0,0,0,16406818400,0
0,0,0,0,16475998100,0
0,0,0,0,16590451900,0
0,0,0,0,16712446400,0
0,0,0,0,16775675400,0
0,0,0,0,16967223200,0
0,0,0,0,16991088400,0
0,0,0,0,17075958500,0
0,0,0,0,17176913700,0
0,0,0,0,17320266200,0
0,0,0,0,17413015200,0
0,0,0,0,17574699800,0
0,0,0,0,17584299500,0
0,0,0,0,17686059900,0
0,0,0,0,17782395600,0
0,0,0,0,17879419700,0
0,0,0,0,18107749400,0
0,0,0,0,18407252500,0
0,0,0,0,18839427700,0
0,0,0,0,18926319100,0
0,0,0,0,19123980400,0
0,0,0,0,19181640900,0
0,0,0,0,19361173800,0
0,0,0,0,19521237600,0
0,0,0,0,19587366700,0
0,0,0,0,19677882200,0
0,0,0,0,19868934800,0
0,0,0,0,20296589100,0
0,0,0,0,20719328200,0
0,0,0,0,20785954600,0
0,0,0,0,20875856900,0
0,0,0,0,20982836600,0
0,0,0,0,21091903200,0
0,0,0,0,22114726800,0
0,0,0,0,22181342500,0
0,0,0,0,22277813200,0
0,0,0,0,22414173900,0
0,0,0,0,22476364100,0
0,0,0,0,22579287500,0
0,0,0,0,23076819200,0
0,0,0,0,23331210900,0
0,0,0,0,23397828900,0
0,0,0,0,23475887900,0
0,0,0,0,23632656300,0
0,0,0,0,23729905400,0
0,0,0,0,23781108300,0
0,0,0,0,23921490100,0
0,0,0,0,24026184600,0
0,0,0,0,24076421500,0
0,0,0,0,24177131100,0
0,0,0,0,24284833500,0
0,0,0,0,24454010700,0
0,0,0,0,24862725400,0
0,0,0,0,24920595100,0
0,0,0,0,24976067800,0
0,0,0,0,25075662400,0
0,0,0,0,25178364500,0
0,0,0,0,25276863600,0
0,0,0,0,25644216600,0
0,0,0,0,25670455300,0
0,0,0,0,25709736100,0
0,0,0,0,25776684600,0
0,0,0,0,26417844000,0
0,0,0,0,26483690300,0
0,0,0,0,26575842700,0
0,0,0,0,26734743000,0
0,0,0,0,27027583800,0
0,0,0,0,27055373000,0
0,0,0,0,27076342400,0
0,0,0,0,27184533900,0
0,0,0,0,27276543700,0
0,0,0,0,27431937400,0
0,0,0,0,27476454100,0
0,0,0,0,27575874500,0
0,0,0,0,27944013000,0
0,0,0,0,27985627200,0
0,0,0,0,28155098800,0
0,0,0,0,28268205600,0
0,0,0,0,28468240400,0
0,0,0,0,28499740900,0
0,0,0,0,28620421400,0
0,0,0,0,28767338400,0
0,0,0,0,28810989800,0
0,0,0,0,28876538700,0
0,0,0,0,28988685100,0
0,0,0,0,30326747200,0
0,0,0,0,30526089000,0
0,0,0,0,30528399900,0
0,0,0,0,30578065800,0
0,0,0,0,30720190100,0
0,0,0,0,30817143700,0
0,0,0,0,31144621500,0
0,0,0,0,31203329500,0
0,0,0,0,31950519600,0
0,0,0,0,31997552900,0
0,0,0,0,32076802700,0
0,0,0,0,32404293600,0
0,0,0,0,32809169000,0
0,0,0,0,32878389800,0
0,0,0,0,32999970500,0
0,0,0,0,33762040900,0
0,0,0,0,33911460900,0
0,0,0,0,33924699000,0
0,0,0,0,33978809700,0
0,0,0,0,34083401400,0
0,0,0,0,34188131800,0
0,0,0,0,34353140100,0
0,0,0,0,34390146600,0
0,0,0,0,34821709400,0
0,0,0,0,34929623100,0
0,0,0,0,35043196700,0
0,0,0,0,35933145900,0
0,0,0,0,36126547000,0
0,0,0,0,36436610300,0
0,0,0,0,36489983900,0
0,0,0,0,37613154500,0
0,0,0,0,37665738600,0
0,0,0,0,37718155600,0
0,0,0,0,37828385000,0
0,0,0,0,38031326700,0
0,0,0,0,38136066000,0
0,0,0,0,38298030300,0
0,0,0,0,38308707200,0
0,0,0,0,38406215300,0
0,0,0,0,38630393700,0
0,0,0,0,38772603600,0
0,0,0,0,39844120800,0
0,0,0,0,40106483100,0
0,0,0,0,40180059400,0
0,0,0,0,40286138200,0
0,0,0,0,40379492500,0
0,0,0,0,40495710800,0
0,0,0,0,41555042100,0
0,0,0,0,41586240100,0
0,0,0,0,42052769100,0
0,0,0,0,42095266600,0
0,0,0,0,42177293300,0
0,0,0,0,42322416600,0
0,0,0,0,42378004400,0
0,0,0,0,42590527400,0
0,0,0,0,42720001300,0
0,0,0,0,43282209000,0
0,0,0,0,43303616300,0
0,0,0,0,43393081100,0
0,0,0,0,44306341200,0
0,0,0,0,44952085600,0
0,0,0,0,45082044500,0
0,0,0,0,45148213700,0
0,0,0,0,45177307800,0
0,0,0,0,45278651700,0
0,0,0,0,45501533800,0
0,0,0,0,45539966900,0
0,0,0,0,46815443900,0
0,0,0,0,46898703500,0
0,0,0,0,46987728900,0
0,0,0,0,47096810500,0
0,0,0,0,47863075800,0
0,0,0,0,47900334900,0
0,0,0,0,48352267500,0
0,0,0,0,49713368300,0
0,0,0,0,49931411000,0
0,0,0,0,50553915000,0
0,0,0,0,50847443100,0
0,0,0,0,51461203600,0
0,0,0,0,52186514900,0
0,0,0,0,52275740200,0
0,0,0,0,52387942500,0
0,0,0,0,52487488600,0
0,0,0,0,52600964700,0
0,0,0,0,53395601700,0
0,0,0,0,53610869000,0
0,0,0,0,53857224900,0
0,0,0,0,54838989400,0
0,0,0,0,54896642200,0
0,0,0,0,55354527700,0
0,0,0,0,55365514000,0
0,0,0,0,55396997000,0
0,0,0,0,55491090300,0
0,0,0,0,55581232000,0
0,0,0,0,55680443700,0
0,0,0,0,55779889600,0
0,0,0,0,55892271900,0
0,0,0,0,56345712700,0
0,0,0,0,56760823100,0
0,0,0,0,56796568200,0
0,0,0,0,57689856200,0
0,0,0,0,58451297400,0
0,0,0,0,58581919600,0
0,0,0,0,58677197000,0
0,0,0,0,58779361200,0
0,0,0,0,59053750600,0
0,0,0,0,59505505100,0
