Witness Weight,Time (ns)
0,208115100
2,4220700300
5,4790625500
9,6582867500
14,6778061500
20,12487021000
27,12593557600
35,12594138200
44,13657096100
54,14760074700
65,19803809600
77,20564358500
90,20675171700
104,22147278500
119,23143912600
135,24490616400
152,25746754500
170,26462529800
189,28504465500
209,28861211800
230,31343631400
252,35049079900
275,37272933800
299,38676385900
324,39630007000
350,39762912600
377,40321057000
405,41287772100
434,42421009800
464,42803466100
495,44351805600
527,44352014200
560,44731359600
594,44780291400
629,50246096200
665,52903653700
702,54190165700
740,54886948600
