UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,106222200
0,0,0,0,0,0,0,0,0,236456300
1,0,0,0,3,0,0,0,3,279542400
1,0,0,0,3,0,0,0,3,376831900
1,0,0,0,5,0,0,0,7,479097600
1,0,0,0,5,0,0,0,7,584024700
2,0,0,0,8,0,0,0,12,676424100
2,0,0,0,9,0,0,0,12,776571000
3,0,0,0,12,0,0,0,17,877002000
4,0,0,0,15,0,0,0,21,977052300
5,0,0,0,20,0,0,0,24,1076944800
6,0,0,0,23,0,0,0,25,1179501800
7,0,0,0,24,0,0,0,26,1292499900
7,0,0,0,26,0,0,0,29,1402973200
7,0,0,0,27,0,0,0,31,1478948200
8,0,0,0,31,0,0,0,36,1576914900
8,0,0,0,35,0,0,0,40,1677738700
10,0,0,0,40,0,0,0,45,1814366600
10,0,0,0,41,0,0,0,48,1980460500
10,0,0,0,41,0,0,0,48,2180054100
11,0,0,0,50,0,0,0,63,2269672700
11,0,0,0,50,0,0,0,63,2318540600
13,0,0,0,54,0,0,0,69,2380784200
13,0,0,0,57,0,0,0,72,2477773400
15,0,0,0,64,0,0,0,77,2604883800
16,0,0,0,69,0,0,0,80,2678090200
17,0,0,0,74,0,0,0,83,2783354300
18,0,0,0,80,0,0,0,89,2945605500
18,0,0,0,80,0,0,0,89,2980351900
19,0,0,0,83,0,0,0,91,3120494500
20,0,0,0,88,0,0,0,95,3327701500
22,0,0,0,90,0,0,0,100,3389616700
22,0,0,0,93,0,0,0,102,3505869600
22,0,0,0,97,0,0,0,106,3580966800
24,0,0,0,102,0,0,0,113,3730948600
24,0,0,0,104,0,0,0,120,3782227400
24,0,0,0,107,0,0,0,124,3886109000
25,0,0,0,113,0,0,0,128,4026226900
27,0,0,0,123,0,0,0,143,4252095100
27,0,0,0,123,0,0,0,143,4298071900
27,0,0,0,124,0,0,0,146,4351597300
27,0,0,0,124,0,0,0,146,4427747300
29,0,0,0,141,0,0,0,156,4491498600
30,0,0,0,144,0,0,0,158,4578561500
31,0,0,0,149,0,0,0,160,4728518200
31,0,0,0,154,0,0,0,167,4778054200
31,0,0,0,157,0,0,0,170,4877212800
32,0,0,0,163,0,0,0,175,4978928800
34,0,0,0,167,0,0,0,177,5079061400
35,0,0,0,175,0,0,0,179,5211530300
35,0,0,0,178,0,0,0,186,5284880100
35,0,0,0,180,0,0,0,189,5381229600
35,0,0,0,186,0,0,0,196,5485656700
35,0,0,0,189,0,0,0,201,5617708400
37,0,0,0,195,0,0,0,205,5676545800
37,0,0,0,198,0,0,0,211,5781717700
37,0,0,0,207,0,0,0,217,5908413200
37,0,0,0,208,0,0,0,219,5976911500
37,0,0,0,216,0,0,0,225,6076101600
37,0,0,0,216,0,0,0,225,6178570100
37,0,0,0,222,0,0,0,233,6278558400
39,0,0,0,226,0,0,0,240,6379005500
39,0,0,0,230,0,0,0,246,6479048100
39,0,0,0,236,0,0,0,249,6589072900
39,0,0,0,241,0,0,0,255,6676247300
39,0,0,0,245,0,0,0,259,6803424100
40,0,0,0,249,0,0,0,265,6877286500
40,0,0,0,253,0,0,0,270,6977456100
43,0,0,0,263,0,0,0,275,7079524900
43,0,0,0,267,0,0,0,278,7177052000
45,0,0,0,273,0,0,0,286,7286540300
45,0,0,0,275,0,0,0,289,7377846000
45,0,0,0,280,0,0,0,292,7492903400
47,0,0,0,286,0,0,0,296,7589294400
48,0,0,0,291,0,0,0,301,7678080300
48,0,0,0,294,0,0,0,308,7776539600
49,0,0,0,301,0,0,0,313,7879255600
50,0,0,0,303,0,0,0,315,7978779000
51,0,0,0,311,0,0,0,320,8076413900
51,0,0,0,318,0,0,0,325,8181135600
51,0,0,0,322,0,0,0,334,8282817900
52,0,0,0,324,0,0,0,338,8387708300
52,0,0,0,329,0,0,0,345,8539031600
52,0,0,0,330,0,0,0,345,8584999800
52,0,0,0,338,0,0,0,352,8676381500
53,0,0,0,343,0,0,0,355,8791396200
55,0,0,0,349,0,0,0,360,8877116700
55,0,0,0,354,0,0,0,370,8979314200
55,0,0,0,362,0,0,0,376,9089544800
56,0,0,0,366,0,0,0,381,9219952600
56,0,0,0,366,0,0,0,381,9276532200
56,0,0,0,366,0,0,0,381,9379108600
