Message ID,Issuance Time (unix),Confirmation Time (ns),ParentID,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685820142,620202400,0,1,16,832119500
2,1685820142,678447900,1,2,22,937490000
4,1685820142,644166100,2,3,24,1033913200
7,1685820142,728172500,4,4,31,1261555200
8,1685820142,836147600,7,5,37,1374582500
9,1685820142,835310400,8,6,39,1399476300
10,1685820142,825563700,9,7,39,1408584200
12,1685820142,910858800,10,8,47,1587774800
13,1685820142,971300200,12,9,50,1653668200
18,1685820142,849600000,13,10,52,1692980400
22,1685820142,871236100,18,11,59,1808673000
3,1685820142,1654129100,0,12,67,1978003000
6,1685820142,1481660300,3,13,68,2013607300
29,1685820142,1052199300,22,14,75,2180399900
11,1685820142,1600373900,4,15,76,2230985200
31,1685820143,1027883400,29,16,77,2289376900
37,1685820143,1088412200,31,17,82,2462925000
44,1685820143,1119014100,37,18,88,2642270600
49,1685820143,1170293200,44,19,100,2784100000
20,1685820142,2067417900,11,20,107,2986485300
30,1685820143,1855850800,22,21,110,3052717000
39,1685820143,1791543300,30,22,113,3174948100
15,1685820142,2458493000,6,23,115,3229745100
48,1685820143,1678149000,39,24,117,3275738900
58,1685820143,1512503800,49,25,118,3279058400
25,1685820142,2367160300,15,26,128,3419827700
70,1685820143,1382010400,58,27,130,3448218600
72,1685820143,1429731400,70,28,138,3558522400
16,1685820142,2764714500,6,29,142,3589393700
28,1685820142,2510164000,16,30,147,3628686400
63,1685820143,1742672100,48,31,148,3645329200
5,1685820142,3233092600,1,32,148,3664162900
19,1685820142,2802730000,5,33,148,3664245100
75,1685820144,1490815500,72,34,149,3671210700
32,1685820143,2424048900,28,35,151,3710432800
27,1685820142,2635282800,25,36,155,3741286100
34,1685820143,2452463800,27,37,155,3763962200
82,1685820144,1374839200,75,38,160,3837723200
14,1685820142,3136444200,4,39,160,3866065500
54,1685820143,2176596100,34,40,162,3887477100
35,1685820143,2547902600,32,41,162,3898980900
47,1685820143,2361735000,35,42,162,3934339400
17,1685820142,3145476600,14,43,163,3980857100
57,1685820143,2241892400,54,44,165,4008342000
89,1685820144,1391359100,57,45,166,4033768900
88,1685820144,1499005000,82,46,168,4099140900
101,1685820144,1325213400,88,47,168,4115187900
107,1685820144,1350947200,89,48,179,4277035700
77,1685820144,2119077100,63,49,180,4365633800
118,1685820145,1087029300,101,50,181,4366030100
45,1685820143,2892146300,20,51,184,4446296200
120,1685820145,1208426700,118,52,186,4507338400
86,1685820144,2052122800,77,53,188,4552480400
127,1685820145,1175107600,107,54,188,4569893800
130,1685820145,1142465900,127,55,189,4581084400
23,1685820142,3713622400,17,56,198,4719557100
21,1685820142,3828610100,19,57,202,4761704100
132,1685820145,1316080700,130,58,202,4772836900
124,1685820145,1395946400,120,59,204,4779000000
138,1685820145,1288898300,124,60,209,4847365700
71,1685820143,2797959300,58,61,209,4873941100
134,1685820145,1410967900,132,62,210,4930989100
142,1685820145,1424326800,134,63,212,4998063100
73,1685820144,2894211200,47,64,214,5045053500
42,1685820143,3547083300,23,65,214,5049884900
85,1685820144,2612515500,73,66,217,5108513200
94,1685820144,2434120000,85,67,218,5126540500
149,1685820145,1507251300,138,68,225,5178419900
156,1685820145,1523422400,149,69,231,5288451900
46,1685820143,3739896400,21,70,233,5300037200
51,1685820143,3730621400,20,71,239,5404635600
59,1685820143,3630304900,45,72,240,5419094800
150,1685820145,1749980500,142,73,240,5421684500
176,1685820146,1244441400,156,74,243,5470248400
151,1685820145,1844143100,150,75,244,5515940300
153,1685820145,1804721300,151,76,244,5516395700
69,1685820143,3508304100,59,77,244,5522221900
99,1685820144,2806582700,69,78,247,5571177400
163,1685820145,1682251700,153,79,250,5655626800
100,1685820144,2886833800,99,80,250,5655716800
179,1685820146,1398514200,163,81,251,5664933600
110,1685820144,2642842100,94,82,253,5682746400
