Message ID,Issuance Time (unix),Confirmation Time (ns),ParentID,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685816694,679983200,0,1,14,934040900
2,1685816694,751600600,1,2,15,1049356600
4,1685816694,741288600,2,3,17,1127955600
6,1685816694,645118600,4,4,26,1234233000
10,1685816695,650591000,6,5,28,1401570800
17,1685816695,349050500,10,6,31,1455512000
22,1685816695,481492600,17,7,36,1647856400
23,1685816695,565098800,22,8,37,1746432800
26,1685816695,595308000,23,9,40,1829441300
30,1685816695,736944500,26,10,54,2173861900
16,1685816695,1196084100,10,11,58,2302461900
14,1685816695,1452894000,6,12,59,2314975800
5,1685816694,1975444300,0,13,63,2485648400
3,1685816694,2278706200,0,14,71,2665329200
20,1685816695,1565492200,3,15,71,2721831500
7,1685816694,2216153000,2,16,73,2846078000
31,1685816695,1391181200,30,17,74,2846558300
38,1685816696,1043408200,20,18,74,2846646600
21,1685816695,1687368500,16,19,74,2846712700
36,1685816696,1199078500,31,20,75,2846781800
43,1685816696,1150751900,38,21,80,3029757500
39,1685816696,1241293800,36,22,82,3056363000
29,1685816695,1639327600,21,23,83,3059588900
48,1685816696,1250743400,39,24,89,3279543400
37,1685816696,1550272000,29,25,89,3279641200
54,1685816696,1137305400,43,26,89,3279658000
57,1685816696,1027789200,48,27,90,3279810100
15,1685816695,2396753000,14,28,96,3371691000
11,1685816695,2717573600,5,29,99,3485661100
18,1685816695,2585691000,11,30,106,3715074100
8,1685816695,3132879400,7,31,112,3874337800
12,1685816695,3173801600,8,32,113,3951050700
74,1685816697,1114229200,57,33,114,3960722100
51,1685816696,1966325000,37,34,117,4008014500
9,1685816695,3382241300,4,35,123,4130013800
13,1685816695,3308333100,9,36,123,4130096700
75,1685816697,1283484300,74,37,123,4130209900
34,1685816695,2595242900,26,38,123,4130338800
32,1685816695,2649021700,18,39,123,4130623700
40,1685816696,2307672000,32,40,123,4130800500
25,1685816695,2970776600,15,41,125,4167523200
89,1685816697,918545200,75,42,127,4198026800
28,1685816695,2956630300,13,43,130,4332471400
33,1685816695,2869985400,25,44,133,4403100400
90,1685816697,1166166500,89,45,135,4445918100
19,1685816695,3329981200,12,46,135,4466114400
91,1685816697,1232011400,90,47,139,4511839400
114,1685816698,625587800,91,48,145,4586209400
44,1685816696,2654257500,34,49,145,4589850100
124,1685816698,478133700,114,50,146,4608953700
71,1685816697,2017852800,51,51,148,4666129400
24,1685816695,3538121700,10,52,153,4734745600
127,1685816698,666562200,124,53,158,4864481000
58,1685816696,2587138800,54,54,158,4864608900
59,1685816696,2554564700,19,55,158,4864707800
68,1685816696,2291281200,28,56,158,4864807600
64,1685816696,2333313200,51,57,158,4864902500
80,1685816697,1854482000,24,58,159,4865153700
135,1685816698,472581600,127,59,165,4918400800
139,1685816698,497610100,135,60,167,5009361200
62,1685816696,2610496400,58,61,167,5022326200
76,1685816697,2228603600,57,62,169,5076170700
81,1685816697,2096902800,64,63,172,5143413400
145,1685816698,620988400,139,64,174,5206960800
53,1685816696,3139555200,40,65,175,5210220200
86,1685816697,2012673800,71,66,176,5236263200
78,1685816697,2326556500,53,67,176,5238364500
103,1685816697,1655123300,81,68,179,5288724100
147,1685816699,642663800,145,69,180,5300799600
159,1685816699,482923000,147,70,182,5347875500
65,1685816696,2815068700,62,71,182,5348003400
73,1685816697,2617426200,65,72,184,5400418800
41,1685816696,3617646600,29,73,186,5461736500
49,1685816696,3473055500,33,74,188,5503650200
63,1685816696,3104465300,59,75,188,5517750700
