Message ID,Issuance Time (unix),Confirmation Time (ns),Weight,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685365156,955548700,12,1,17,1299600100
1,1685365156,955710800,16,2,17,1299757100
4,1685365157,743886300,12,3,20,1334472300
1,1685365156,990433800,21,4,20,1334479200
4,1685365157,761218500,17,5,20,1351803800
1,1685365156,1007764100,27,6,20,1351810100
1,1685365156,1067358900,32,7,20,1411408300
1,1685365156,1116826500,36,8,20,1460874500
2,1685365156,1013814200,12,9,20,1507836200
4,1685365157,987101800,21,10,23,1577686700
1,1685365156,1233645600,41,11,23,1577691100
2,1685365156,1083823300,17,12,23,1577843100
7,1685365157,824123700,12,13,23,1577977200
4,1685365157,987399300,25,14,23,1577982100
1,1685365156,1233938800,46,15,23,1577983900
7,1685365157,824261300,15,16,24,1578116700
4,1685365157,987537300,29,17,24,1578119800
1,1685365156,1234079300,51,18,24,1578126100
7,1685365157,908219700,20,19,27,1662075000
4,1685365157,1071497000,35,20,27,1662079600
1,1685365156,1318036900,58,21,27,1662082200
7,1685365157,1036233600,24,22,31,1790094200
4,1685365157,1199524100,40,23,31,1790109700
1,1685365156,1446067300,64,24,31,1790112700
12,1685365157,695605300,14,25,32,1790268800
7,1685365157,1036418600,30,26,32,1790271500
4,1685365157,1199691500,47,27,32,1790274000
1,1685365156,1446231000,72,28,32,1790276200
20,1685365157,459874600,14,29,33,1794218100
12,1685365157,699559600,20,30,33,1794225300
7,1685365157,1040378400,37,31,33,1794231300
4,1685365157,1203656800,55,32,33,1794239700
1,1685365156,1450204400,81,33,33,1794252200
12,1685365157,781047600,27,34,34,1875713700
7,1685365157,1121869200,45,35,34,1875722400
4,1685365157,1285150100,64,36,34,1875735100
1,1685365156,1531693800,91,37,34,1875739100
7,1685365157,1191370000,49,38,35,1945226500
4,1685365157,1354649200,69,39,35,1945232000
1,1685365156,1601190300,97,40,35,1945235700
20,1685365157,611019400,20,41,35,1945361200
12,1685365157,850701600,30,42,35,1945365300
7,1685365157,1191514800,54,43,35,1945367600
4,1685365157,1354788000,75,44,35,1945370600
1,1685365156,1601328300,104,45,35,1945375300
2,1685365156,1529952200,21,46,38,2023973400
12,1685365157,966670500,34,47,38,2061342400
7,1685365157,1307499300,59,48,38,2061353400
4,1685365157,1470776000,81,49,38,2061358400
1,1685365156,1717315800,111,50,38,2061361600
3,1685365156,1509724200,14,51,38,2061595200
2,1685365156,1567579600,27,52,38,2061598300
12,1685365157,989501500,37,53,38,2084167500
7,1685365157,1330319400,63,54,38,2084172700
4,1685365157,1493593200,86,55,38,2084175800
1,1685365156,1740133200,117,56,38,2084178900
24,1685365158,544229700,14,57,41,2122233000
20,1685365157,787897300,23,58,41,2122241200
12,1685365157,1027581400,40,59,41,2122244600
7,1685365157,1368394300,67,60,41,2122247300
4,1685365157,1531669900,91,61,41,2122252400
1,1685365156,1778209700,123,62,41,2122255300
7,1685365157,1391173300,76,63,41,2145028400
4,1685365157,1554450500,101,64,41,2145033400
1,1685365156,1800990800,134,65,41,2145036300
4,1685365157,1567245800,107,66,41,2157831500
1,1685365156,1813791600,141,67,41,2157837100
30,1685365158,471923900,14,68,43,2243385900
24,1685365158,665394100,20,69,43,2243391300
20,1685365157,909052700,30,70,43,2243737500
12,1685365157,1149080300,48,71,43,2243744200
7,1685365157,1489897200,81,72,43,2243750300
4,1685365157,1653170600,112,73,43,2243753400
