Witness Weight,Time (ns)
0,421885500
2,2559996900
5,2595793700
9,3272031800
12,3326452900
15,7976525800
20,9826300300
25,9830756700
31,10906460600
36,12002698200
42,13852014000
49,14790454000
55,14921832900
63,19474764700
69,19479221000
75,20116249200
82,20116565600
90,20116676500
99,20214407500
103,21076243300
108,21083420700
115,33936399500
119,34973893500
128,41437842300
138,41448896900
149,41449490100
161,41450614500
174,42933080200
181,44567370700
186,49507158200
200,49511600500
215,49515014000
231,50966342400
248,50971971100
266,52820770500
