Witness Weight,Time (ns)
0,2051886900
2,2228419600
5,2228583700
9,5395165200
14,8886950200
20,11719528500
27,11945202200
35,12087761600
44,12137883400
54,15037531800
65,16481695500
77,24201020000
90,24515002900
104,24515199000
119,24515316900
135,24515548500
152,35415589700
170,35416431800
189,35417431300
209,38211742100
230,38219209000
252,38227752400
275,38353868700
299,38694908800
324,39384278600
350,40281798800
377,40290312200
405,40291367100
434,47100637100
464,47101336200
495,47101512900
527,47101846300
560,47104156400
594,49436828000
629,52254076300
665,52254233100
702,52254421700
740,52254475700
