Witness Weight,Time (ns)
0,378606000
2,433324900
5,433494200
9,1823428200
14,1823519700
20,1890756000
25,2678926800
32,2682358200
38,2682548900
45,3296792000
53,3297079600
62,3297502300
72,3812940800
83,3812992800
95,3813117000
108,3813458100
122,3814472600
137,4415094800
153,4415261200
170,4415388600
188,4415547000
207,4415678100
227,4415804100
248,5062515500
270,5434843400
292,5517550700
315,5517768900
339,5518259000
364,5519785600
390,6788225400
417,6788447400
445,7103383400
474,7267261500
482,7413589300
512,7413720400
543,7413815100
575,7596182700
608,7597967100
642,7601129200
677,7601280200
713,7610094200
750,7610169200
788,7646075800
827,7647407800
867,9062027200
890,9062282600
914,9063048100
923,9063379600
964,9063626200
1006,9064788400
1049,9065044300
1093,9065405900
1138,9943951700
1184,9944138000
1231,9944290600
1279,9944431900
1328,9944569800
1378,10131421500
1429,10275833000
1454,10492402200
1506,10620949700
1559,10621351800
1613,10638962800
1668,10906035700
1694,10906703100
1750,11410681100
1807,11411165100
1865,12345060200
1875,12345256300
1886,12450408300
1945,12452987900
2005,12453219500
2066,12453517600
2128,12453732800
2191,12453905600
2255,12454092300
2320,12518788000
2347,12839338500
2413,12893000900
2480,12976115500
2508,13433065600
2576,13436514100
2645,14884283100
2715,14884513400
2786,14890572300
2858,14890815900
2931,14891053000
3005,14891219800
3080,14921115500
3156,14921282300
3233,16874335400
3311,17278101400
3390,17278722200
3470,17279489100
3551,17280584400
3633,17367089700
3716,17384482100
3745,17397647800
3829,17397823900
3914,17400306300
4000,17401664200
4087,17410595400
4175,17432754000
4264,17433029200
4354,17433268700
4445,17433462700
4537,17433721300
4630,17433968100
4724,17435019600
4819,17563950200
4831,18636561000
4927,18637541100
5024,18638602200
5122,19778079600
5221,20102945900
5251,20783179200
5351,20783454300
5452,21295296200
5554,21298157500
5657,21298768000
5761,21446718000
5866,21782618400
5972,21786427300
6079,21787113600
6187,21787488200
6296,21788267000
6406,21788825800
6517,21789377500
6629,22347354600
6742,22374691300
6856,22375267500
6971,22376021000
7087,23363393600
7204,23363795400
7322,23375508600
7441,23552249400
7472,23706543300
7592,23708030800
7713,23710816900
7835,23783762500
7958,24926763900
8082,25163838100
8207,25439653000
8333,25441498200
8460,25441899300
8588,25442198900
8717,25442476200
8847,25442989000
8978,26031484700
9010,26035213400
9142,26147468700
9275,26147751700
9409,26243692400
9442,26245018400
9577,26246616500
9713,26248657300
9850,26251762000
9988,26252771000
10127,26254515500
10267,26255106800
10408,26255276300
10421,26263243100
10455,26269476000
10597,26269974400
10740,26271510400
10884,26271949300
11029,26408949200
11043,26665398800
11189,26665928200
11336,26666377300
11484,26666882000
11633,26680262200
11668,26926551600
11704,27231070300
11719,27233154700
11869,27233681500
12020,27479731400
12172,27537682100
12325,27557998700
12479,28178113100
12516,29797934900
12554,29798457000
12709,29798946200
12865,29833162200
13022,29833493100
13180,29833888600
13339,29842268100
13499,29843334100
13660,30227336600
13822,31568097600
13985,31568387400
14149,31568619300
14314,31568880000
14480,31569113300
14647,31980974400
14815,32339716100
14984,32339995700
15000,32565458500
15039,32569721600
15209,32570057900
15380,32570294500
15552,33764741800
15725,33766183400
15899,33769139100
16074,33770235100
16250,33772325800
16427,33775564600
16605,33839093200
16784,34111842200
16964,34112154400
16981,34822245100
17162,34822577500
17344,34997747000
17527,34998274900
17711,35064761900
17751,35074224800
17792,35109182800
17977,35109693100
18163,35110245500
18350,35112483900
18538,35112883500
18727,35113346700
18917,35113676800
19108,35123089700
19300,35123742200
19493,35138131600
19687,35143017900
19882,35143487900
20078,35143978800
20275,35625296300
20293,37264369300
20335,39749537900
20533,39750840700
20732,39864847400
20932,39865368700
21133,41714253300
21335,41719258800
21538,41719699700
21742,41720049600
21947,41720349000
22153,41720667800
22360,41721096500
22568,41721709800
22777,42322289100
22987,43168381200
23198,43178184500
23410,43179817000
23623,43180818100
23837,43182443800
24052,43182941800
24268,43183293700
24485,43183832100
24703,43184239200
24922,43299807000
25142,43546267700
25363,43549154900
25585,43551333700
25808,43555288700
26032,44335252500
26257,44646532900
26483,44648013000
26502,45584617800
26729,45587128600
26957,45820053500
27186,45825126800
27416,45828929400
27647,46046005700
27879,46140799600
28112,46141360700
28346,46905038900
28581,46973282200
28817,46974231300
29054,46975387200
29292,46979360700
29531,46980265900
29574,46983211300
29814,46989533700
30055,47073030200
30099,47213882100
30341,47315956900
30386,47533760700
30629,47534239000
30873,47542923800
31118,47547728200
31364,48174738500
31611,48464181200
31859,48465381600
32108,48467884200
32358,48533083200
32609,48533714500
32861,48534382600
33114,48536532000
33368,48539618700
33623,48713254500
33879,48713770900
34136,48714510100
34394,48730684100
34653,49116317600
34913,50152165700
35174,50154686800
35436,50156059700
35699,50423723900
35963,50425369900
36228,50426038700
36494,50427992700
36761,50428477200
37029,50428962200
37298,50429383800
37568,50430859800
37839,50431582900
38111,50432178000
38384,50432744300
38658,50433264200
38933,51597383000
38953,51598085800
39229,51599007800
39506,51599905000
39784,51600312600
40063,51600769500
40343,52093922400
40364,52104631800
40410,52109322300
40691,52109736800
40973,52110150000
41256,53121156300
41303,53544502300
41325,54153446000
41609,54156616300
41894,54158229500
42180,54385084400
42467,56468045700
42755,56473850800
42803,56701098400
43092,56701789200
43382,56702211000
43673,56702748000
43965,60071166400
