Witness Weight,Time (ns)
0,218500
2,132468800
5,2145045200
9,2145399400
14,2145563700
20,2157798900
27,2158323000
35,2159430400
44,2160441800
54,2160681200
65,2161382200
77,3559460100
90,3561149300
104,3562359600
108,3562649700
123,3563837400
139,3564024300
156,3564430500
174,3564602300
193,3564769200
213,3894261400
234,4712055600
256,4887379100
279,4887541300
303,4887859400
328,4888471300
354,5632582400
381,5717637600
409,5718422400
438,5718641500
468,5719733100
472,6571311200
503,8186448400
535,8891196900
568,8891501700
602,9977639600
637,9977983600
673,9978207200
710,9978415400
748,9978533600
787,10005968800
827,10006156100
868,10007168700
910,16314787100
953,16315127300
997,16315782000
1001,16316070200
1046,16646287200
1092,19385897400
1097,19386098700
1144,19397195900
1192,19398395000
1196,19403676800
1245,24299868800
1250,24931877900
1300,24932274300
1351,25399337400
1403,25399996200
1456,25405622800
1510,26918486800
1565,26918749000
1596,26918956100
1628,26919434300
1684,26919959700
1741,26922957500
1799,26923595700
1858,26923923600
1918,26924351400
1979,27287592200
2012,30568309900
2017,31049326300
2022,31389438300
2027,31390995300
2033,32803378700
2095,34584954900
2101,34836258700
2108,45114494400
2171,45115317000
2235,45115928600
2300,45116586600
2366,45117099300
2433,45120008400
2501,45120740800
2570,46015438800
2640,46016316500
2711,46017036400
2783,46018381100
2789,47843539200
2862,47853309500
2936,47855942600
3011,47856131800
3016,47856204100
3023,47856432200
3029,47856615400
3036,47856808600
3044,47857511800
3053,48481978600
3059,50115909200
3069,50477357900
3080,50478330300
3156,50479638100
3233,52427267400
3239,53139374000
3245,53141262100
3252,53142998800
3257,53143346800
3264,55297546500
3342,56330095200
3421,60953883200
3501,62147472200
3582,62149061200
3590,62741167200
3672,62748286400
3755,62764658000
3839,62765445100
3924,62766725200
4010,62779247500
4097,62779779100
4185,62780214900
4274,62780553100
4364,62781069200
4455,62781910900
4462,62782026400
4474,63350497500
