Peer ID,Neighbor ID,Network Delay (ns),Packet Loss (%),Weight
0,71,100000000,0,12341
0,69,100000000,0,12341
0,3,100000000,0,12341
0,54,100000000,0,12341
0,19,100000000,0,12341
0,23,100000000,0,12341
0,98,100000000,0,12341
1,92,100000000,0,7061
1,3,100000000,0,7061
1,16,100000000,0,7061
1,62,100000000,0,7061
1,36,100000000,0,7061
1,5,100000000,0,7061
1,41,100000000,0,7061
2,85,100000000,0,5105
2,94,100000000,0,5105
2,82,100000000,0,5105
2,13,100000000,0,5105
2,16,100000000,0,5105
2,12,100000000,0,5105
2,47,100000000,0,5105
3,0,100000000,0,4055
3,23,100000000,0,4055
3,46,100000000,0,4055
3,67,100000000,0,4055
3,70,100000000,0,4055
3,16,100000000,0,4055
3,73,100000000,0,4055
3,91,100000000,0,4055
3,1,100000000,0,4055
3,12,100000000,0,4055
3,83,100000000,0,4055
3,10,100000000,0,4055
3,68,100000000,0,4055
4,9,100000000,0,3392
4,20,100000000,0,3392
4,43,100000000,0,3392
4,25,100000000,0,3392
4,11,100000000,0,3392
4,33,100000000,0,3392
4,57,100000000,0,3392
4,45,100000000,0,3392
5,15,100000000,0,2932
5,38,100000000,0,2932
5,1,100000000,0,2932
5,31,100000000,0,2932
5,12,100000000,0,2932
5,83,100000000,0,2932
5,92,100000000,0,2932
5,64,100000000,0,2932
5,17,100000000,0,2932
6,40,100000000,0,2591
6,82,100000000,0,2591
6,34,100000000,0,2591
6,99,100000000,0,2591
6,87,100000000,0,2591
7,73,100000000,0,2329
7,45,100000000,0,2329
7,35,100000000,0,2329
7,78,100000000,0,2329
7,41,100000000,0,2329
7,61,100000000,0,2329
8,49,100000000,0,2119
8,86,100000000,0,2119
8,85,100000000,0,2119
8,63,100000000,0,2119
8,57,100000000,0,2119
8,64,100000000,0,2119
9,88,100000000,0,1948
9,24,100000000,0,1948
9,69,100000000,0,1948
9,42,100000000,0,1948
9,63,100000000,0,1948
9,87,100000000,0,1948
9,4,100000000,0,1948
9,25,100000000,0,1948
10,3,100000000,0,1805
10,77,100000000,0,1805
10,64,100000000,0,1805
10,44,100000000,0,1805
10,59,100000000,0,1805
10,34,100000000,0,1805
10,91,100000000,0,1805
11,71,100000000,0,1683
11,68,100000000,0,1683
11,96,100000000,0,1683
11,27,100000000,0,1683
11,25,100000000,0,1683
11,49,100000000,0,1683
11,4,100000000,0,1683
11,24,100000000,0,1683
11,78,100000000,0,1683
11,30,100000000,0,1683
12,2,100000000,0,1579
12,28,100000000,0,1579
12,99,100000000,0,1579
12,31,100000000,0,1579
12,57,100000000,0,1579
12,3,100000000,0,1579
12,21,100000000,0,1579
12,5,100000000,0,1579
12,74,100000000,0,1579
12,50,100000000,0,1579
13,2,100000000,0,1488
13,73,100000000,0,1488
13,81,100000000,0,1488
13,74,100000000,0,1488
13,96,100000000,0,1488
13,99,100000000,0,1488
13,93,100000000,0,1488
13,24,100000000,0,1488
13,66,100000000,0,1488
14,93,100000000,0,1408
14,52,100000000,0,1408
14,71,100000000,0,1408
14,95,100000000,0,1408
14,15,100000000,0,1408
14,29,100000000,0,1408
14,32,100000000,0,1408
14,27,100000000,0,1408
14,39,100000000,0,1408
14,34,100000000,0,1408
14,20,100000000,0,1408
14,23,100000000,0,1408
15,14,100000000,0,1337
15,56,100000000,0,1337
15,97,100000000,0,1337
15,79,100000000,0,1337
15,53,100000000,0,1337
15,5,100000000,0,1337
15,78,100000000,0,1337
16,2,100000000,0,1274
16,71,100000000,0,1274
16,37,100000000,0,1274
16,3,100000000,0,1274
16,39,100000000,0,1274
16,56,100000000,0,1274
16,57,100000000,0,1274
16,1,100000000,0,1274
17,70,100000000,0,1217
17,98,100000000,0,1217
17,18,100000000,0,1217
17,47,100000000,0,1217
17,92,100000000,0,1217
17,52,100000000,0,1217
17,5,100000000,0,1217
17,60,100000000,0,1217
18,64,100000000,0,1165
18,31,100000000,0,1165
18,17,100000000,0,1165
18,62,100000000,0,1165
18,90,100000000,0,1165
18,49,100000000,0,1165
18,80,100000000,0,1165
19,66,100000000,0,1119
19,26,100000000,0,1119
19,54,100000000,0,1119
19,47,100000000,0,1119
19,0,100000000,0,1119
19,42,100000000,0,1119
20,4,100000000,0,1076
20,49,100000000,0,1076
20,73,100000000,0,1076
20,14,100000000,0,1076
20,95,100000000,0,1076
20,59,100000000,0,1076
21,80,100000000,0,1036
21,61,100000000,0,1036
21,45,100000000,0,1036
21,85,100000000,0,1036
21,31,100000000,0,1036
21,12,100000000,0,1036
22,33,100000000,0,1000
22,29,100000000,0,1000
22,43,100000000,0,1000
22,32,100000000,0,1000
22,37,100000000,0,1000
22,54,100000000,0,1000
22,87,100000000,0,1000
23,14,100000000,0,967
23,3,100000000,0,967
23,45,100000000,0,967
23,65,100000000,0,967
23,71,100000000,0,967
23,89,100000000,0,967
23,72,100000000,0,967
23,0,100000000,0,967
23,97,100000000,0,967
24,9,100000000,0,936
24,11,100000000,0,936
24,52,100000000,0,936
24,53,100000000,0,936
24,45,100000000,0,936
24,36,100000000,0,936
24,13,100000000,0,936
25,9,100000000,0,907
25,54,100000000,0,907
25,76,100000000,0,907
25,4,100000000,0,907
25,55,100000000,0,907
25,58,100000000,0,907
25,50,100000000,0,907
25,11,100000000,0,907
25,96,100000000,0,907
25,43,100000000,0,907
26,57,100000000,0,880
26,19,100000000,0,880
26,65,100000000,0,880
26,88,100000000,0,880
26,36,100000000,0,880
26,84,100000000,0,880
26,76,100000000,0,880
27,11,100000000,0,854
27,94,100000000,0,854
27,41,100000000,0,854
27,48,100000000,0,854
27,53,100000000,0,854
27,14,100000000,0,854
27,50,100000000,0,854
27,95,100000000,0,854
27,55,100000000,0,854
28,85,100000000,0,831
28,81,100000000,0,831
28,52,100000000,0,831
28,83,100000000,0,831
28,61,100000000,0,831
28,37,100000000,0,831
28,65,100000000,0,831
28,12,100000000,0,831
29,92,100000000,0,809
29,94,100000000,0,809
29,14,100000000,0,809
29,66,100000000,0,809
29,34,100000000,0,809
29,22,100000000,0,809
29,43,100000000,0,809
