Message ID,Issuance Time (unix),Confirmation Time (ns),Weight,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685365221,1235274200,14,1,22,1620081000
1,1685365221,1235382900,17,2,22,1620185600
1,1685365221,1235505700,21,3,23,1620308100
1,1685365221,1235846700,27,4,23,1620649600
4,1685365222,899960600,14,5,24,1620765900
1,1685365221,1235967300,30,6,24,1620769000
4,1685365222,900067800,20,7,24,1620873300
1,1685365221,1236074300,37,8,24,1620876400
7,1685365222,812579900,14,9,26,1645425600
4,1685365222,924626000,23,10,26,1645431500
1,1685365221,1260632900,41,11,26,1645434900
7,1685365222,844535600,20,12,28,1677380300
4,1685365222,956579700,30,13,28,1677384900
1,1685365221,1292585300,49,14,28,1677387200
13,1685365222,718887100,14,15,31,1725381200
7,1685365222,892571500,23,16,31,1725415000
4,1685365222,1004615800,34,17,31,1725420600
1,1685365221,1340623600,54,18,31,1725427700
4,1685365222,1617311200,42,19,39,2338118500
1,1685365221,1953321400,63,20,39,2338123500
1,1685365221,1953422700,67,21,39,2338224800
4,1685365222,1617561100,45,22,39,2338366600
1,1685365221,1953567200,72,23,39,2338369100
13,1685365222,1331993400,20,24,39,2338480000
7,1685365222,1505639700,30,25,39,2338482400
4,1685365222,1617679300,49,26,39,2338484100
1,1685365221,1953684400,77,27,39,2338486200
7,1685365222,1505658100,34,28,39,2338501000
4,1685365222,1617698400,54,29,39,2338503200
1,1685365221,1953703300,83,30,39,2338505100
1,1685365221,1953914900,89,31,39,2338716900
13,1685365222,1332359000,23,32,39,2338846100
7,1685365222,1506005400,38,33,39,2338848300
4,1685365222,1618045600,59,34,39,2338850500
1,1685365221,1954050600,93,35,39,2338852900
23,1685365223,718581000,14,36,40,2338876900
13,1685365222,1332392900,26,37,40,2338879400
7,1685365222,1506039100,42,38,40,2338882800
4,1685365222,1618080200,64,39,40,2338885300
1,1685365221,1954088000,99,40,40,2338889800
13,1685365222,1332610400,33,41,40,2339097500
7,1685365222,1506256900,50,42,40,2339099700
4,1685365222,1618297500,73,43,40,2339102500
1,1685365221,1954302800,109,44,40,2339106100
24,1685365223,718463800,14,45,41,2339122800
23,1685365223,718829900,20,46,41,2339125400
13,1685365222,1332641000,36,47,41,2339127300
7,1685365222,1506286600,54,48,41,2339129400
4,1685365222,1618327600,78,49,41,2339132400
1,1685365221,1954332600,115,50,41,2339134300
4,1685365222,1618563600,88,51,41,2339370400
1,1685365221,1954571400,126,52,41,2339373300
2,1685365222,1784752200,14,53,41,2339509400
6,1685365222,1592623200,14,54,41,2339631700
2,1685365222,1784877600,20,55,41,2339634200
1,1685365221,1954946000,131,56,41,2339748100
26,1685365223,1197488400,14,57,60,2842792700
24,1685365223,1222138300,20,58,60,2842797600
23,1685365223,1222505300,27,59,60,2842801000
13,1685365222,1836441700,44,60,60,2842931400
7,1685365222,2010097200,63,61,60,2842940300
4,1685365222,2122138100,92,62,60,2842943100
1,1685365221,2458143900,136,63,60,2842945900
13,1685365222,2143817200,53,64,65,3150308800
7,1685365222,2317472700,73,65,65,3150315800
4,1685365222,2429517300,103,66,65,3150322300
1,1685365221,2765525900,148,67,65,3150327700
13,1685365222,2144030000,57,68,65,3150517200
7,1685365222,2317676700,78,69,65,3150519600
4,1685365222,2429717100,109,70,65,3150524100
1,1685365221,2765724700,155,71,65,3150526700
13,1685365222,2144223600,60,72,65,3150710600
7,1685365222,2317870900,82,73,65,3150713800
4,1685365222,2429911000,114,74,65,3150716200
1,1685365221,2765916800,161,75,65,3150718800
31,1685365223,1453573700,14,76,66,3150909500
26,1685365223,1505609500,20,77,66,3150911800
24,1685365223,1530254900,27,78,66,3150913900
23,1685365223,1530620400,35,79,66,3150916000
13,1685365222,2144433600,64,80,66,3150920100
7,1685365222,2318079300,87,81,66,3150922100
4,1685365222,2430119400,120,82,66,3150924500
1,1685365221,2766124900,168,83,66,3150928600
13,1685365222,2145562200,74,84,66,3152051000
7,1685365222,2319211900,98,85,66,3152054900
4,1685365222,2431286500,132,86,66,3152093000
1,1685365221,2767295700,181,87,66,3152097700
40,1685365223,815563900,14,88,67,3154429200
31,1685365223,1457097200,20,89,67,3154432900
26,1685365223,1509133000,27,90,67,3154435500
24,1685365223,1537432700,35,91,67,3158171700
23,1685365223,1537884400,44,92,67,3158180600
13,1685365222,2151696800,78,93,67,3158183300
7,1685365222,2325343100,103,94,67,3158186100
4,1685365222,2437383800,138,95,67,3158189000
1,1685365221,2773389400,188,96,67,3158191600
13,1685365222,2151727100,89,97,67,3158213800
7,1685365222,2325373100,115,98,67,3158215900
4,1685365222,2437413000,151,99,67,3158218200
1,1685365221,2773418600,202,100,67,3158220600
7,1685365222,2325566100,120,101,67,3158409500
4,1685365222,2437606900,157,102,67,3158412100
1,1685365221,2773612600,209,103,67,3158415700
10,1685365222,2251175600,14,104,67,3158429100
6,1685365222,2411423500,20,105,67,3158431800
2,1685365222,2603677600,27,106,67,3158434300
13,1685365222,2152119200,93,107,67,3158605800
7,1685365222,2325765400,125,108,67,3158608500
4,1685365222,2437805700,163,109,67,3158610900
1,1685365221,2773812400,216,110,67,3158614400
1,1685365221,2773826800,222,111,67,3158662400
13,1685365222,2152649400,96,112,67,3159136800
7,1685365222,2326297000,129,113,67,3159140000
4,1685365222,2438337300,168,114,67,3159142500
1,1685365221,2774343000,228,115,67,3159145000
13,1685365222,2155865400,101,116,67,3162354100
7,1685365222,2329515400,135,117,67,3162358600
4,1685365222,2441556500,175,118,67,3162362000
1,1685365221,2777562700,236,119,67,3162364600
13,1685365222,2224637000,105,120,67,3231125900
7,1685365222,2398287100,140,121,67,3231130200
4,1685365222,2510327700,181,122,67,3231132800
1,1685365221,2846333300,243,123,67,3231135400
27,1685365223,1585080300,12,124,67,3231230600
13,1685365222,2224746600,110,125,67,3231233300
