UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,153592400
0,0,0,0,0,0,0,0,0,224982800
1,0,0,0,2,0,0,0,2,328330700
1,0,0,0,2,0,0,0,2,417436900
1,0,0,0,6,0,0,0,10,516567600
1,0,0,0,6,0,0,0,10,618310800
1,0,0,0,7,0,0,0,14,738440400
1,0,0,0,7,0,0,0,14,841957900
4,0,0,0,11,0,0,0,23,940991200
8,0,0,0,25,0,0,0,48,1248921900
9,0,0,0,27,0,0,0,49,1319878800
9,0,0,0,27,0,0,0,49,1822646100
9,0,0,0,27,0,0,0,49,1926761400
17,0,0,0,58,0,0,0,95,2093549000
17,0,0,0,58,0,0,0,95,2270251700
17,0,0,0,58,0,0,0,95,2564969500
17,0,0,0,58,0,0,0,95,2598782000
28,0,0,0,102,0,0,0,145,3370224300
28,0,0,0,102,0,0,0,145,3436999700
28,0,0,0,102,0,0,0,145,3520378400
28,0,0,0,102,0,0,0,145,3626479200
29,0,0,0,103,0,0,0,145,3771479300
36,0,0,0,134,0,0,0,192,3955837600
39,0,0,0,145,0,0,0,205,4106685500
39,0,0,0,145,0,0,0,205,4429648400
39,0,0,0,146,0,0,0,207,4598138600
39,0,0,0,146,0,0,0,207,4867049100
39,0,0,0,146,0,0,0,207,4887380300
39,0,0,0,147,0,0,0,207,5190320800
46,0,0,0,188,0,0,0,371,6489966300
46,0,0,0,188,0,0,0,371,6629270800
46,0,0,0,189,0,0,0,396,6639598500
46,0,0,0,189,0,0,0,396,6982527200
58,0,0,0,238,0,0,0,513,7860566500
58,0,0,0,238,0,0,0,513,7940796600
58,0,0,0,238,0,0,0,513,8024252600
58,0,0,0,239,0,0,0,533,8215312100
58,0,0,0,239,0,0,0,533,8244627400
58,0,0,0,239,0,0,0,533,8352838500
58,0,0,0,239,0,0,0,533,8441943700
58,0,0,0,239,0,0,0,533,8668085000
58,0,0,0,239,0,0,0,533,8725023500
58,0,0,0,240,0,0,0,613,8847656600
67,0,0,0,265,0,0,0,634,9294996500
67,0,0,0,265,0,0,0,634,9640531300
74,0,0,0,305,0,0,0,766,11042570100
74,0,0,0,305,0,0,0,766,11075555000
74,0,0,0,305,0,0,0,766,11155712400
74,0,0,0,305,0,0,0,766,11256128800
74,0,0,0,306,0,0,0,823,11509415900
74,0,0,0,306,0,0,0,823,11568513400
74,0,0,0,306,0,0,0,823,11643831600
74,0,0,0,306,0,0,0,823,12172352900
74,0,0,0,306,0,0,0,823,12278731500
77,0,0,0,314,0,0,0,975,13002609400
77,0,0,0,314,0,0,0,975,13067231800
77,0,0,0,314,0,0,0,975,13116831800
77,0,0,0,314,0,0,0,975,13346967300
77,0,0,0,314,0,0,0,979,13557642700
77,0,0,0,314,0,0,0,979,13623450000
77,0,0,0,314,0,0,0,979,13774624900
91,0,0,0,380,0,0,0,1055,14778149400
92,0,0,0,381,0,0,0,1127,15197663600
92,0,0,0,381,0,0,0,1127,15231099200
92,0,0,0,381,0,0,0,1170,15726684300
92,0,0,0,382,0,0,0,1217,16614295700
92,0,0,0,382,0,0,0,1217,16654542400
92,0,0,0,383,0,0,0,1217,17249396900
92,0,0,0,383,0,0,0,1271,17289548300
92,0,0,0,383,0,0,0,1271,17373273000
92,0,0,0,384,0,0,0,1271,19496185900
118,0,0,0,490,0,0,0,1657,21459584700
118,0,0,0,491,0,0,0,1657,21865468200
118,0,0,0,491,0,0,0,1702,22232675600
118,0,0,0,491,0,0,0,1702,22240772700
118,0,0,0,491,0,0,0,1702,22342613100
118,0,0,0,492,0,0,0,1727,22606387000
118,0,0,0,492,0,0,0,1727,22823677500
118,0,0,0,492,0,0,0,1727,23223782400
133,0,0,0,563,0,0,0,1819,23482154100
134,0,0,0,563,0,0,0,1819,23515754400
134,0,0,0,563,0,0,0,1819,23735141100
134,0,0,0,564,0,0,0,1819,24599971500
