UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,183985900
0,0,0,0,0,0,0,0,0,274779900
0,0,0,0,0,0,0,0,0,320450300
0,0,0,0,1,0,0,0,1,411903400
0,0,0,0,1,0,0,0,1,512884200
0,0,0,0,1,0,0,0,1,615627700
1,0,0,0,2,0,0,0,4,727291500
1,0,0,0,2,0,0,0,4,812041400
1,0,0,0,4,0,0,0,9,912087200
2,0,0,0,5,0,0,0,13,1012753800
2,0,0,0,5,0,0,0,13,1196762900
2,0,0,0,5,0,0,0,13,1345152200
3,0,0,0,8,0,0,0,17,1456152100
7,0,0,0,19,0,0,0,31,1725449000
7,0,0,0,20,0,0,0,31,1831205100
7,0,0,0,20,0,0,0,31,1934759900
7,0,0,0,20,0,0,0,33,2184433800
11,0,0,0,35,0,0,0,41,2526415000
11,0,0,0,35,0,0,0,41,2529113900
11,0,0,0,35,0,0,0,41,2672118700
11,0,0,0,35,0,0,0,41,2731262200
11,0,0,0,35,0,0,0,46,2834960500
11,0,0,0,35,0,0,0,46,2913383700
17,0,0,0,57,0,0,0,68,3527531700
17,0,0,0,57,0,0,0,68,3646020600
17,0,0,0,57,0,0,0,68,3695401800
18,0,0,0,62,0,0,0,73,3845980200
18,0,0,0,62,0,0,0,73,3900984300
18,0,0,0,63,0,0,0,73,4320681100
18,0,0,0,63,0,0,0,73,4362875900
18,0,0,0,63,0,0,0,73,4637268200
23,0,0,0,86,0,0,0,116,4721801800
25,0,0,0,89,0,0,0,119,4830967600
36,0,0,0,122,0,0,0,139,5986463300
36,0,0,0,122,0,0,0,139,6010021800
36,0,0,0,122,0,0,0,139,6040351000
36,0,0,0,122,0,0,0,161,6127871000
36,0,0,0,123,0,0,0,161,6219270900
36,0,0,0,123,0,0,0,161,6327351800
36,0,0,0,123,0,0,0,161,6439004400
36,0,0,0,123,0,0,0,164,6679872600
41,0,0,0,160,0,0,0,200,7270373800
41,0,0,0,160,0,0,0,200,7976180400
41,0,0,0,160,0,0,0,200,7992977200
41,0,0,0,160,0,0,0,200,8074449200
41,0,0,0,160,0,0,0,200,8166754600
41,0,0,0,161,0,0,0,224,8219439900
41,0,0,0,161,0,0,0,224,8333097400
42,0,0,0,161,0,0,0,224,8471139300
42,0,0,0,162,0,0,0,224,8633283800
43,0,0,0,169,0,0,0,268,8761872300
44,0,0,0,172,0,0,0,268,8821354400
47,0,0,0,186,0,0,0,282,8974296400
52,0,0,0,198,0,0,0,295,9134582200
52,0,0,0,198,0,0,0,295,9303904100
52,0,0,0,199,0,0,0,295,9366458400
52,0,0,0,199,0,0,0,297,10121731800
52,0,0,0,200,0,0,0,297,10271442500
52,0,0,0,200,0,0,0,297,10379650800
